variant,country,year,lifeexpectancyatbirth
estimates,332,1950,36.164
estimates,332,1951,36.499
estimates,332,1952,37.162
estimates,332,1953,37.816
estimates,332,1954,38.458
estimates,332,1955,39.09
estimates,332,1956,39.712
estimates,332,1957,40.324
estimates,332,1958,40.928
estimates,332,1959,41.523
estimates,332,1960,42.113
estimates,332,1961,42.697
estimates,332,1962,43.277
estimates,332,1963,43.849
estimates,332,1964,44.412
estimates,332,1965,44.955
estimates,332,1966,45.472
estimates,332,1967,45.955
estimates,332,1968,46.405
estimates,332,1969,46.823
estimates,332,1970,47.215
estimates,332,1971,47.592
estimates,332,1972,47.965
estimates,332,1973,48.341
estimates,332,1974,48.723
estimates,332,1975,49.107
estimates,332,1976,49.485
estimates,332,1977,49.849
estimates,332,1978,50.196
estimates,332,1979,50.527
estimates,332,1980,50.852
estimates,332,1981,51.182
estimates,332,1982,51.527
estimates,332,1983,51.892
estimates,332,1984,52.279
estimates,332,1985,52.68
estimates,332,1986,53.088
estimates,332,1987,53.492
estimates,332,1988,53.881
estimates,332,1989,54.253
estimates,332,1990,54.609
estimates,332,1991,54.954
estimates,332,1992,55.296
estimates,332,1993,55.639
estimates,332,1994,55.981
estimates,332,1995,56.316
estimates,332,1996,56.635
estimates,332,1997,56.933
estimates,332,1998,57.209
estimates,332,1999,57.467
estimates,332,2000,57.716
estimates,332,2001,57.969
estimates,332,2002,58.239
estimates,332,2003,58.535
estimates,332,2004,58.86
estimates,332,2005,59.219
estimates,332,2006,59.61
estimates,332,2007,60.023
estimates,332,2008,60.448
estimates,332,2009,60.876
estimates,332,2010,61.296
estimates,332,2011,61.699
estimates,332,2012,62.078
estimates,332,2013,62.432
estimates,332,2014,62.757
estimates,332,2015,63.055
medium_variant,332,2015,63.055
medium_variant,332,2016,63.33
medium_variant,332,2017,63.589
medium_variant,332,2018,63.84
medium_variant,332,2019,64.086
medium_variant,332,2020,64.33
medium_variant,332,2021,64.571
medium_variant,332,2022,64.807
medium_variant,332,2023,65.038
medium_variant,332,2024,65.263
medium_variant,332,2025,65.484
medium_variant,332,2026,65.7
medium_variant,332,2027,65.913
medium_variant,332,2028,66.121
medium_variant,332,2029,66.327
medium_variant,332,2030,66.528
medium_variant,332,2031,66.725
medium_variant,332,2032,66.918
medium_variant,332,2033,67.107
medium_variant,332,2034,67.291
medium_variant,332,2035,67.472
medium_variant,332,2036,67.65
medium_variant,332,2037,67.826
medium_variant,332,2038,68
medium_variant,332,2039,68.171
medium_variant,332,2040,68.339
medium_variant,332,2041,68.504
medium_variant,332,2042,68.665
medium_variant,332,2043,68.822
medium_variant,332,2044,68.975
medium_variant,332,2045,69.124
medium_variant,332,2046,69.272
medium_variant,332,2047,69.419
medium_variant,332,2048,69.566
medium_variant,332,2049,69.713
medium_variant,332,2050,69.86
medium_variant,332,2051,70.006
medium_variant,332,2052,70.15
medium_variant,332,2053,70.291
medium_variant,332,2054,70.429
medium_variant,332,2055,70.565
medium_variant,332,2056,70.698
medium_variant,332,2057,70.83
medium_variant,332,2058,70.962
medium_variant,332,2059,71.094
medium_variant,332,2060,71.226
medium_variant,332,2061,71.357
medium_variant,332,2062,71.488
medium_variant,332,2063,71.618
medium_variant,332,2064,71.747
medium_variant,332,2065,71.876
medium_variant,332,2066,72.004
medium_variant,332,2067,72.132
medium_variant,332,2068,72.261
medium_variant,332,2069,72.39
medium_variant,332,2070,72.519
medium_variant,332,2071,72.648
medium_variant,332,2072,72.778
medium_variant,332,2073,72.907
medium_variant,332,2074,73.035
medium_variant,332,2075,73.164
medium_variant,332,2076,73.293
medium_variant,332,2077,73.422
medium_variant,332,2078,73.551
medium_variant,332,2079,73.68
medium_variant,332,2080,73.81
medium_variant,332,2081,73.94
medium_variant,332,2082,74.069
medium_variant,332,2083,74.198
medium_variant,332,2084,74.326
medium_variant,332,2085,74.454
medium_variant,332,2086,74.582
medium_variant,332,2087,74.711
medium_variant,332,2088,74.84
medium_variant,332,2089,74.971
medium_variant,332,2090,75.102
medium_variant,332,2091,75.233
medium_variant,332,2092,75.365
medium_variant,332,2093,75.497
medium_variant,332,2094,75.629
medium_variant,332,2095,75.76
medium_variant,332,2096,75.891
medium_variant,332,2097,76.022
medium_variant,332,2098,76.152
medium_variant,332,2099,76.282
