variant,country,year,lifeexpectancyatbirth
estimates,275,1950,46.161
estimates,275,1951,46.253
estimates,275,1952,46.455
estimates,275,1953,46.692
estimates,275,1954,46.965
estimates,275,1955,47.272
estimates,275,1956,47.615
estimates,275,1957,47.995
estimates,275,1958,48.41
estimates,275,1959,48.864
estimates,275,1960,49.356
estimates,275,1961,49.888
estimates,275,1962,50.458
estimates,275,1963,51.063
estimates,275,1964,51.698
estimates,275,1965,52.355
estimates,275,1966,53.027
estimates,275,1967,53.706
estimates,275,1968,54.388
estimates,275,1969,55.069
estimates,275,1970,55.748
estimates,275,1971,56.427
estimates,275,1972,57.112
estimates,275,1973,57.806
estimates,275,1974,58.506
estimates,275,1975,59.214
estimates,275,1976,59.927
estimates,275,1977,60.644
estimates,275,1978,61.359
estimates,275,1979,62.065
estimates,275,1980,62.758
estimates,275,1981,63.435
estimates,275,1982,64.09
estimates,275,1983,64.721
estimates,275,1984,65.32
estimates,275,1985,65.883
estimates,275,1986,66.403
estimates,275,1987,66.88
estimates,275,1988,67.318
estimates,275,1989,67.717
estimates,275,1990,68.084
estimates,275,1991,68.425
estimates,275,1992,68.748
estimates,275,1993,69.057
estimates,275,1994,69.355
estimates,275,1995,69.642
estimates,275,1996,69.912
estimates,275,1997,70.162
estimates,275,1998,70.387
estimates,275,1999,70.592
estimates,275,2000,70.778
estimates,275,2001,70.95
estimates,275,2002,71.115
estimates,275,2003,71.277
estimates,275,2004,71.44
estimates,275,2005,71.605
estimates,275,2006,71.773
estimates,275,2007,71.942
estimates,275,2008,72.11
estimates,275,2009,72.277
estimates,275,2010,72.444
estimates,275,2011,72.613
estimates,275,2012,72.783
estimates,275,2013,72.954
estimates,275,2014,73.126
estimates,275,2015,73.299
medium_variant,275,2015,73.299
medium_variant,275,2016,73.473
medium_variant,275,2017,73.646
medium_variant,275,2018,73.817
medium_variant,275,2019,73.987
medium_variant,275,2020,74.155
medium_variant,275,2021,74.322
medium_variant,275,2022,74.487
medium_variant,275,2023,74.651
medium_variant,275,2024,74.815
medium_variant,275,2025,74.978
medium_variant,275,2026,75.139
medium_variant,275,2027,75.298
medium_variant,275,2028,75.456
medium_variant,275,2029,75.611
medium_variant,275,2030,75.766
medium_variant,275,2031,75.919
medium_variant,275,2032,76.072
medium_variant,275,2033,76.225
medium_variant,275,2034,76.378
medium_variant,275,2035,76.53
medium_variant,275,2036,76.682
medium_variant,275,2037,76.833
medium_variant,275,2038,76.982
medium_variant,275,2039,77.13
medium_variant,275,2040,77.277
medium_variant,275,2041,77.424
medium_variant,275,2042,77.571
medium_variant,275,2043,77.718
medium_variant,275,2044,77.865
medium_variant,275,2045,78.012
medium_variant,275,2046,78.16
medium_variant,275,2047,78.308
medium_variant,275,2048,78.455
medium_variant,275,2049,78.602
medium_variant,275,2050,78.748
medium_variant,275,2051,78.894
medium_variant,275,2052,79.039
medium_variant,275,2053,79.185
medium_variant,275,2054,79.33
medium_variant,275,2055,79.475
medium_variant,275,2056,79.62
medium_variant,275,2057,79.765
medium_variant,275,2058,79.91
medium_variant,275,2059,80.056
medium_variant,275,2060,80.202
medium_variant,275,2061,80.348
medium_variant,275,2062,80.494
medium_variant,275,2063,80.639
medium_variant,275,2064,80.785
medium_variant,275,2065,80.93
medium_variant,275,2066,81.075
medium_variant,275,2067,81.221
medium_variant,275,2068,81.367
medium_variant,275,2069,81.514
medium_variant,275,2070,81.66
medium_variant,275,2071,81.806
medium_variant,275,2072,81.952
medium_variant,275,2073,82.097
medium_variant,275,2074,82.241
medium_variant,275,2075,82.384
medium_variant,275,2076,82.527
medium_variant,275,2077,82.67
medium_variant,275,2078,82.812
medium_variant,275,2079,82.953
medium_variant,275,2080,83.094
medium_variant,275,2081,83.234
medium_variant,275,2082,83.372
medium_variant,275,2083,83.509
medium_variant,275,2084,83.645
medium_variant,275,2085,83.779
medium_variant,275,2086,83.911
medium_variant,275,2087,84.042
medium_variant,275,2088,84.172
medium_variant,275,2089,84.3
medium_variant,275,2090,84.427
medium_variant,275,2091,84.552
medium_variant,275,2092,84.675
medium_variant,275,2093,84.796
medium_variant,275,2094,84.915
medium_variant,275,2095,85.031
medium_variant,275,2096,85.144
medium_variant,275,2097,85.256
medium_variant,275,2098,85.364
medium_variant,275,2099,85.47
