variant,country,year,lifeexpectancyatbirth
estimates,732,1950,34.753
estimates,732,1951,34.946
estimates,732,1952,35.331
estimates,732,1953,35.715
estimates,732,1954,36.097
estimates,732,1955,36.478
estimates,732,1956,36.858
estimates,732,1957,37.237
estimates,732,1958,37.615
estimates,732,1959,37.992
estimates,732,1960,38.368
estimates,732,1961,38.745
estimates,732,1962,39.122
estimates,732,1963,39.5
estimates,732,1964,39.88
estimates,732,1965,40.256
estimates,732,1966,40.619
estimates,732,1967,40.969
estimates,732,1968,41.316
estimates,732,1969,41.674
estimates,732,1970,42.067
estimates,732,1971,42.524
estimates,732,1972,43.066
estimates,732,1973,43.699
estimates,732,1974,44.426
estimates,732,1975,45.234
estimates,732,1976,46.104
estimates,732,1977,47.008
estimates,732,1978,47.919
estimates,732,1979,48.823
estimates,732,1980,49.716
estimates,732,1981,50.607
estimates,732,1982,51.502
estimates,732,1983,52.402
estimates,732,1984,53.297
estimates,732,1985,54.166
estimates,732,1986,54.985
estimates,732,1987,55.741
estimates,732,1988,56.425
estimates,732,1989,57.037
estimates,732,1990,57.586
estimates,732,1991,58.086
estimates,732,1992,58.561
estimates,732,1993,59.031
estimates,732,1994,59.508
estimates,732,1995,60
estimates,732,1996,60.51
estimates,732,1997,61.032
estimates,732,1998,61.559
estimates,732,1999,62.088
estimates,732,2000,62.615
estimates,732,2001,63.136
estimates,732,2002,63.646
estimates,732,2003,64.143
estimates,732,2004,64.625
estimates,732,2005,65.094
estimates,732,2006,65.557
estimates,732,2007,66.017
estimates,732,2008,66.475
estimates,732,2009,66.929
estimates,732,2010,67.372
estimates,732,2011,67.797
estimates,732,2012,68.196
estimates,732,2013,68.565
estimates,732,2014,68.904
estimates,732,2015,69.213
medium_variant,732,2015,69.213
medium_variant,732,2016,69.497
medium_variant,732,2017,69.762
medium_variant,732,2018,70.016
medium_variant,732,2019,70.262
medium_variant,732,2020,70.503
medium_variant,732,2021,70.74
medium_variant,732,2022,70.97
medium_variant,732,2023,71.194
medium_variant,732,2024,71.412
medium_variant,732,2025,71.625
medium_variant,732,2026,71.833
medium_variant,732,2027,72.038
medium_variant,732,2028,72.238
medium_variant,732,2029,72.434
medium_variant,732,2030,72.627
medium_variant,732,2031,72.817
medium_variant,732,2032,73.003
medium_variant,732,2033,73.186
medium_variant,732,2034,73.366
medium_variant,732,2035,73.543
medium_variant,732,2036,73.72
medium_variant,732,2037,73.895
medium_variant,732,2038,74.069
medium_variant,732,2039,74.243
medium_variant,732,2040,74.417
medium_variant,732,2041,74.589
medium_variant,732,2042,74.761
medium_variant,732,2043,74.931
medium_variant,732,2044,75.1
medium_variant,732,2045,75.267
medium_variant,732,2046,75.434
medium_variant,732,2047,75.6
medium_variant,732,2048,75.766
medium_variant,732,2049,75.932
medium_variant,732,2050,76.098
medium_variant,732,2051,76.263
medium_variant,732,2052,76.426
medium_variant,732,2053,76.589
medium_variant,732,2054,76.751
medium_variant,732,2055,76.912
medium_variant,732,2056,77.072
medium_variant,732,2057,77.231
medium_variant,732,2058,77.391
medium_variant,732,2059,77.55
medium_variant,732,2060,77.709
medium_variant,732,2061,77.867
medium_variant,732,2062,78.024
medium_variant,732,2063,78.18
medium_variant,732,2064,78.335
medium_variant,732,2065,78.49
medium_variant,732,2066,78.645
medium_variant,732,2067,78.802
medium_variant,732,2068,78.96
medium_variant,732,2069,79.12
medium_variant,732,2070,79.281
medium_variant,732,2071,79.441
medium_variant,732,2072,79.6
medium_variant,732,2073,79.757
medium_variant,732,2074,79.911
medium_variant,732,2075,80.064
medium_variant,732,2076,80.215
medium_variant,732,2077,80.365
medium_variant,732,2078,80.515
medium_variant,732,2079,80.665
medium_variant,732,2080,80.817
medium_variant,732,2081,80.97
medium_variant,732,2082,81.124
medium_variant,732,2083,81.278
medium_variant,732,2084,81.434
medium_variant,732,2085,81.589
medium_variant,732,2086,81.745
medium_variant,732,2087,81.9
medium_variant,732,2088,82.054
medium_variant,732,2089,82.206
medium_variant,732,2090,82.357
medium_variant,732,2091,82.507
medium_variant,732,2092,82.655
medium_variant,732,2093,82.801
medium_variant,732,2094,82.947
medium_variant,732,2095,83.091
medium_variant,732,2096,83.234
medium_variant,732,2097,83.376
medium_variant,732,2098,83.517
medium_variant,732,2099,83.657
