variant,country,year,lifeexpectancyatbirth
estimates,8,1950,54.189
estimates,8,1951,54.397
estimates,8,1952,54.872
estimates,8,1953,55.465
estimates,8,1954,56.176
estimates,8,1955,57.003
estimates,8,1956,57.937
estimates,8,1957,58.965
estimates,8,1958,60.061
estimates,8,1959,61.182
estimates,8,1960,62.279
estimates,8,1961,63.298
estimates,8,1962,64.187
estimates,8,1963,64.911
estimates,8,1964,65.461
estimates,8,1965,65.848
estimates,8,1966,66.108
estimates,8,1967,66.302
estimates,8,1968,66.485
estimates,8,1969,66.687
estimates,8,1970,66.933
estimates,8,1971,67.235
estimates,8,1972,67.58
estimates,8,1973,67.951
estimates,8,1974,68.341
estimates,8,1975,68.734
estimates,8,1976,69.108
estimates,8,1977,69.447
estimates,8,1978,69.741
estimates,8,1979,69.99
estimates,8,1980,70.207
estimates,8,1981,70.416
estimates,8,1982,70.635
estimates,8,1983,70.876
estimates,8,1984,71.134
estimates,8,1985,71.388
estimates,8,1986,71.605
estimates,8,1987,71.76
estimates,8,1988,71.843
estimates,8,1989,71.86
estimates,8,1990,71.836
estimates,8,1991,71.803
estimates,8,1992,71.802
estimates,8,1993,71.86
estimates,8,1994,71.992
estimates,8,1995,72.205
estimates,8,1996,72.495
estimates,8,1997,72.838
estimates,8,1998,73.208
estimates,8,1999,73.588
estimates,8,2000,73.955
estimates,8,2001,74.286
estimates,8,2002,74.575
estimates,8,2003,74.82
estimates,8,2004,75.028
estimates,8,2005,75.217
estimates,8,2006,75.418
estimates,8,2007,75.656
estimates,8,2008,75.943
estimates,8,2009,76.281
estimates,8,2010,76.652
estimates,8,2011,77.031
estimates,8,2012,77.389
estimates,8,2013,77.702
estimates,8,2014,77.963
estimates,8,2015,78.174
medium_variant,8,2015,78.174
medium_variant,8,2016,78.345
medium_variant,8,2017,78.495
medium_variant,8,2018,78.644
medium_variant,8,2019,78.796
medium_variant,8,2020,78.958
medium_variant,8,2021,79.128
medium_variant,8,2022,79.302
medium_variant,8,2023,79.475
medium_variant,8,2024,79.647
medium_variant,8,2025,79.818
medium_variant,8,2026,79.989
medium_variant,8,2027,80.159
medium_variant,8,2028,80.33
medium_variant,8,2029,80.5
medium_variant,8,2030,80.671
medium_variant,8,2031,80.841
medium_variant,8,2032,81.012
medium_variant,8,2033,81.182
medium_variant,8,2034,81.352
medium_variant,8,2035,81.521
medium_variant,8,2036,81.69
medium_variant,8,2037,81.858
medium_variant,8,2038,82.025
medium_variant,8,2039,82.192
medium_variant,8,2040,82.359
medium_variant,8,2041,82.524
medium_variant,8,2042,82.689
medium_variant,8,2043,82.853
medium_variant,8,2044,83.017
medium_variant,8,2045,83.179
medium_variant,8,2046,83.34
medium_variant,8,2047,83.5
medium_variant,8,2048,83.659
medium_variant,8,2049,83.815
medium_variant,8,2050,83.969
medium_variant,8,2051,84.12
medium_variant,8,2052,84.268
medium_variant,8,2053,84.413
medium_variant,8,2054,84.553
medium_variant,8,2055,84.691
medium_variant,8,2056,84.825
medium_variant,8,2057,84.956
medium_variant,8,2058,85.085
medium_variant,8,2059,85.212
medium_variant,8,2060,85.337
medium_variant,8,2061,85.46
medium_variant,8,2062,85.581
medium_variant,8,2063,85.701
medium_variant,8,2064,85.819
medium_variant,8,2065,85.936
medium_variant,8,2066,86.052
medium_variant,8,2067,86.166
medium_variant,8,2068,86.279
medium_variant,8,2069,86.392
medium_variant,8,2070,86.504
medium_variant,8,2071,86.616
medium_variant,8,2072,86.729
medium_variant,8,2073,86.843
medium_variant,8,2074,86.957
medium_variant,8,2075,87.073
medium_variant,8,2076,87.189
medium_variant,8,2077,87.306
medium_variant,8,2078,87.423
medium_variant,8,2079,87.541
medium_variant,8,2080,87.659
medium_variant,8,2081,87.776
medium_variant,8,2082,87.893
medium_variant,8,2083,88.01
medium_variant,8,2084,88.126
medium_variant,8,2085,88.243
medium_variant,8,2086,88.359
medium_variant,8,2087,88.475
medium_variant,8,2088,88.591
medium_variant,8,2089,88.707
medium_variant,8,2090,88.822
medium_variant,8,2091,88.938
medium_variant,8,2092,89.053
medium_variant,8,2093,89.168
medium_variant,8,2094,89.283
medium_variant,8,2095,89.397
medium_variant,8,2096,89.511
medium_variant,8,2097,89.624
medium_variant,8,2098,89.737
medium_variant,8,2099,89.849
