variant,country,year,lifeexpectancyatbirth
estimates,724,1950,63.094
estimates,724,1951,63.488
estimates,724,1952,64.256
estimates,724,1953,64.984
estimates,724,1954,65.672
estimates,724,1955,66.32
estimates,724,1956,66.927
estimates,724,1957,67.494
estimates,724,1958,68.022
estimates,724,1959,68.51
estimates,724,1960,68.959
estimates,724,1961,69.37
estimates,724,1962,69.747
estimates,724,1963,70.093
estimates,724,1964,70.414
estimates,724,1965,70.711
estimates,724,1966,70.988
estimates,724,1967,71.248
estimates,724,1968,71.497
estimates,724,1969,71.742
estimates,724,1970,71.993
estimates,724,1971,72.257
estimates,724,1972,72.538
estimates,724,1973,72.837
estimates,724,1974,73.156
estimates,724,1975,73.496
estimates,724,1976,73.856
estimates,724,1977,74.228
estimates,724,1978,74.603
estimates,724,1979,74.972
estimates,724,1980,75.323
estimates,724,1981,75.642
estimates,724,1982,75.925
estimates,724,1983,76.169
estimates,724,1984,76.375
estimates,724,1985,76.545
estimates,724,1986,76.687
estimates,724,1987,76.814
estimates,724,1988,76.937
estimates,724,1989,77.065
estimates,724,1990,77.206
estimates,724,1991,77.366
estimates,724,1992,77.543
estimates,724,1993,77.736
estimates,724,1994,77.945
estimates,724,1995,78.167
estimates,724,1996,78.397
estimates,724,1997,78.63
estimates,724,1998,78.862
estimates,724,1999,79.093
estimates,724,2000,79.322
estimates,724,2001,79.553
estimates,724,2002,79.789
estimates,724,2003,80.033
estimates,724,2004,80.285
estimates,724,2005,80.545
estimates,724,2006,80.813
estimates,724,2007,81.087
estimates,724,2008,81.361
estimates,724,2009,81.634
estimates,724,2010,81.898
estimates,724,2011,82.149
estimates,724,2012,82.385
estimates,724,2013,82.603
estimates,724,2014,82.802
estimates,724,2015,82.983
medium_variant,724,2015,82.983
medium_variant,724,2016,83.148
medium_variant,724,2017,83.301
medium_variant,724,2018,83.446
medium_variant,724,2019,83.587
medium_variant,724,2020,83.725
medium_variant,724,2021,83.863
medium_variant,724,2022,84
medium_variant,724,2023,84.136
medium_variant,724,2024,84.272
medium_variant,724,2025,84.409
medium_variant,724,2026,84.545
medium_variant,724,2027,84.682
medium_variant,724,2028,84.817
medium_variant,724,2029,84.951
medium_variant,724,2030,85.083
medium_variant,724,2031,85.214
medium_variant,724,2032,85.344
medium_variant,724,2033,85.473
medium_variant,724,2034,85.602
medium_variant,724,2035,85.73
medium_variant,724,2036,85.857
medium_variant,724,2037,85.984
medium_variant,724,2038,86.11
medium_variant,724,2039,86.236
medium_variant,724,2040,86.362
medium_variant,724,2041,86.488
medium_variant,724,2042,86.614
medium_variant,724,2043,86.74
medium_variant,724,2044,86.867
medium_variant,724,2045,86.993
medium_variant,724,2046,87.12
medium_variant,724,2047,87.246
medium_variant,724,2048,87.372
medium_variant,724,2049,87.497
medium_variant,724,2050,87.622
medium_variant,724,2051,87.746
medium_variant,724,2052,87.87
medium_variant,724,2053,87.993
medium_variant,724,2054,88.115
medium_variant,724,2055,88.237
medium_variant,724,2056,88.359
medium_variant,724,2057,88.48
medium_variant,724,2058,88.6
medium_variant,724,2059,88.721
medium_variant,724,2060,88.842
medium_variant,724,2061,88.963
medium_variant,724,2062,89.086
medium_variant,724,2063,89.21
medium_variant,724,2064,89.335
medium_variant,724,2065,89.46
medium_variant,724,2066,89.585
medium_variant,724,2067,89.71
medium_variant,724,2068,89.833
medium_variant,724,2069,89.955
medium_variant,724,2070,90.075
medium_variant,724,2071,90.194
medium_variant,724,2072,90.312
medium_variant,724,2073,90.43
medium_variant,724,2074,90.547
medium_variant,724,2075,90.664
medium_variant,724,2076,90.781
medium_variant,724,2077,90.898
medium_variant,724,2078,91.014
medium_variant,724,2079,91.13
medium_variant,724,2080,91.246
medium_variant,724,2081,91.362
medium_variant,724,2082,91.479
medium_variant,724,2083,91.596
medium_variant,724,2084,91.713
medium_variant,724,2085,91.831
medium_variant,724,2086,91.948
medium_variant,724,2087,92.065
medium_variant,724,2088,92.181
medium_variant,724,2089,92.297
medium_variant,724,2090,92.413
medium_variant,724,2091,92.528
medium_variant,724,2092,92.644
medium_variant,724,2093,92.76
medium_variant,724,2094,92.877
medium_variant,724,2095,92.995
medium_variant,724,2096,93.113
medium_variant,724,2097,93.233
medium_variant,724,2098,93.354
medium_variant,724,2099,93.475
