variant,country,year,lifeexpectancyatbirth
estimates,686,1950,34.508
estimates,686,1951,34.76
estimates,686,1952,35.253
estimates,686,1953,35.724
estimates,686,1954,36.173
estimates,686,1955,36.6
estimates,686,1956,37.001
estimates,686,1957,37.373
estimates,686,1958,37.709
estimates,686,1959,37.996
estimates,686,1960,38.223
estimates,686,1961,38.38
estimates,686,1962,38.462
estimates,686,1963,38.477
estimates,686,1964,38.449
estimates,686,1965,38.407
estimates,686,1966,38.386
estimates,686,1967,38.424
estimates,686,1968,38.558
estimates,686,1969,38.816
estimates,686,1970,39.227
estimates,686,1971,39.814
estimates,686,1972,40.562
estimates,686,1973,41.445
estimates,686,1974,42.442
estimates,686,1975,43.521
estimates,686,1976,44.641
estimates,686,1977,45.767
estimates,686,1978,46.869
estimates,686,1979,47.927
estimates,686,1980,48.944
estimates,686,1981,49.94
estimates,686,1982,50.938
estimates,686,1983,51.945
estimates,686,1984,52.946
estimates,686,1985,53.914
estimates,686,1986,54.813
estimates,686,1987,55.61
estimates,686,1988,56.283
estimates,686,1989,56.818
estimates,686,1990,57.202
estimates,686,1991,57.43
estimates,686,1992,57.529
estimates,686,1993,57.535
estimates,686,1994,57.48
estimates,686,1995,57.405
estimates,686,1996,57.344
estimates,686,1997,57.328
estimates,686,1998,57.383
estimates,686,1999,57.533
estimates,686,2000,57.796
estimates,686,2001,58.18
estimates,686,2002,58.665
estimates,686,2003,59.23
estimates,686,2004,59.859
estimates,686,2005,60.541
estimates,686,2006,61.263
estimates,686,2007,62.008
estimates,686,2008,62.755
estimates,686,2009,63.485
estimates,686,2010,64.177
estimates,686,2011,64.814
estimates,686,2012,65.393
estimates,686,2013,65.914
estimates,686,2014,66.376
estimates,686,2015,66.784
medium_variant,686,2015,66.784
medium_variant,686,2016,67.146
medium_variant,686,2017,67.477
medium_variant,686,2018,67.792
medium_variant,686,2019,68.096
medium_variant,686,2020,68.396
medium_variant,686,2021,68.691
medium_variant,686,2022,68.977
medium_variant,686,2023,69.253
medium_variant,686,2024,69.518
medium_variant,686,2025,69.775
medium_variant,686,2026,70.024
medium_variant,686,2027,70.266
medium_variant,686,2028,70.501
medium_variant,686,2029,70.73
medium_variant,686,2030,70.954
medium_variant,686,2031,71.171
medium_variant,686,2032,71.381
medium_variant,686,2033,71.584
medium_variant,686,2034,71.782
medium_variant,686,2035,71.975
medium_variant,686,2036,72.164
medium_variant,686,2037,72.351
medium_variant,686,2038,72.537
medium_variant,686,2039,72.72
medium_variant,686,2040,72.903
medium_variant,686,2041,73.083
medium_variant,686,2042,73.259
medium_variant,686,2043,73.431
medium_variant,686,2044,73.599
medium_variant,686,2045,73.764
medium_variant,686,2046,73.925
medium_variant,686,2047,74.084
medium_variant,686,2048,74.241
medium_variant,686,2049,74.398
medium_variant,686,2050,74.555
medium_variant,686,2051,74.713
medium_variant,686,2052,74.87
medium_variant,686,2053,75.029
medium_variant,686,2054,75.187
medium_variant,686,2055,75.346
medium_variant,686,2056,75.504
medium_variant,686,2057,75.662
medium_variant,686,2058,75.819
medium_variant,686,2059,75.975
medium_variant,686,2060,76.129
medium_variant,686,2061,76.283
medium_variant,686,2062,76.436
medium_variant,686,2063,76.589
medium_variant,686,2064,76.742
medium_variant,686,2065,76.895
medium_variant,686,2066,77.048
medium_variant,686,2067,77.2
medium_variant,686,2068,77.352
medium_variant,686,2069,77.504
medium_variant,686,2070,77.656
medium_variant,686,2071,77.807
medium_variant,686,2072,77.959
medium_variant,686,2073,78.11
medium_variant,686,2074,78.262
medium_variant,686,2075,78.413
medium_variant,686,2076,78.564
medium_variant,686,2077,78.715
medium_variant,686,2078,78.865
medium_variant,686,2079,79.016
medium_variant,686,2080,79.167
medium_variant,686,2081,79.318
medium_variant,686,2082,79.47
medium_variant,686,2083,79.622
medium_variant,686,2084,79.775
medium_variant,686,2085,79.929
medium_variant,686,2086,80.082
medium_variant,686,2087,80.235
medium_variant,686,2088,80.387
medium_variant,686,2089,80.538
medium_variant,686,2090,80.688
medium_variant,686,2091,80.838
medium_variant,686,2092,80.987
medium_variant,686,2093,81.137
medium_variant,686,2094,81.287
medium_variant,686,2095,81.437
medium_variant,686,2096,81.587
medium_variant,686,2097,81.739
medium_variant,686,2098,81.89
medium_variant,686,2099,82.043
