variant,country,year,lifeexpectancyatbirth
estimates,132,1950,47.698
estimates,132,1951,47.803
estimates,132,1952,47.999
estimates,132,1953,48.17
estimates,132,1954,48.314
estimates,132,1955,48.434
estimates,132,1956,48.533
estimates,132,1957,48.617
estimates,132,1958,48.698
estimates,132,1959,48.794
estimates,132,1960,48.928
estimates,132,1961,49.123
estimates,132,1962,49.4
estimates,132,1963,49.771
estimates,132,1964,50.235
estimates,132,1965,50.772
estimates,132,1966,51.349
estimates,132,1967,51.934
estimates,132,1968,52.511
estimates,132,1969,53.078
estimates,132,1970,53.669
estimates,132,1971,54.331
estimates,132,1972,55.096
estimates,132,1973,55.973
estimates,132,1974,56.94
estimates,132,1975,57.95
estimates,132,1976,58.937
estimates,132,1977,59.837
estimates,132,1978,60.606
estimates,132,1979,61.228
estimates,132,1980,61.708
estimates,132,1981,62.073
estimates,132,1982,62.376
estimates,132,1983,62.664
estimates,132,1984,62.958
estimates,132,1985,63.268
estimates,132,1986,63.592
estimates,132,1987,63.918
estimates,132,1988,64.238
estimates,132,1989,64.556
estimates,132,1990,64.877
estimates,132,1991,65.204
estimates,132,1992,65.543
estimates,132,1993,65.902
estimates,132,1994,66.288
estimates,132,1995,66.72
estimates,132,1996,67.221
estimates,132,1997,67.793
estimates,132,1998,68.421
estimates,132,1999,69.086
estimates,132,2000,69.747
estimates,132,2001,70.358
estimates,132,2002,70.882
estimates,132,2003,71.293
estimates,132,2004,71.584
estimates,132,2005,71.76
estimates,132,2006,71.842
estimates,132,2007,71.869
estimates,132,2008,71.881
estimates,132,2009,71.899
estimates,132,2010,71.941
estimates,132,2011,72.019
estimates,132,2012,72.127
estimates,132,2013,72.259
estimates,132,2014,72.418
estimates,132,2015,72.599
medium_variant,132,2015,72.599
medium_variant,132,2016,72.798
medium_variant,132,2017,73.004
medium_variant,132,2018,73.21
medium_variant,132,2019,73.411
medium_variant,132,2020,73.604
medium_variant,132,2021,73.79
medium_variant,132,2022,73.969
medium_variant,132,2023,74.145
medium_variant,132,2024,74.318
medium_variant,132,2025,74.488
medium_variant,132,2026,74.656
medium_variant,132,2027,74.821
medium_variant,132,2028,74.986
medium_variant,132,2029,75.149
medium_variant,132,2030,75.311
medium_variant,132,2031,75.472
medium_variant,132,2032,75.632
medium_variant,132,2033,75.79
medium_variant,132,2034,75.947
medium_variant,132,2035,76.101
medium_variant,132,2036,76.255
medium_variant,132,2037,76.407
medium_variant,132,2038,76.558
medium_variant,132,2039,76.708
medium_variant,132,2040,76.858
medium_variant,132,2041,77.007
medium_variant,132,2042,77.156
medium_variant,132,2043,77.305
medium_variant,132,2044,77.454
medium_variant,132,2045,77.604
medium_variant,132,2046,77.754
medium_variant,132,2047,77.905
medium_variant,132,2048,78.056
medium_variant,132,2049,78.207
medium_variant,132,2050,78.36
medium_variant,132,2051,78.513
medium_variant,132,2052,78.666
medium_variant,132,2053,78.821
medium_variant,132,2054,78.975
medium_variant,132,2055,79.13
medium_variant,132,2056,79.285
medium_variant,132,2057,79.44
medium_variant,132,2058,79.594
medium_variant,132,2059,79.748
medium_variant,132,2060,79.902
medium_variant,132,2061,80.055
medium_variant,132,2062,80.21
medium_variant,132,2063,80.364
medium_variant,132,2064,80.519
medium_variant,132,2065,80.674
medium_variant,132,2066,80.828
medium_variant,132,2067,80.982
medium_variant,132,2068,81.134
medium_variant,132,2069,81.286
medium_variant,132,2070,81.437
medium_variant,132,2071,81.588
medium_variant,132,2072,81.739
medium_variant,132,2073,81.89
medium_variant,132,2074,82.041
medium_variant,132,2075,82.193
medium_variant,132,2076,82.345
medium_variant,132,2077,82.495
medium_variant,132,2078,82.645
medium_variant,132,2079,82.794
medium_variant,132,2080,82.942
medium_variant,132,2081,83.089
medium_variant,132,2082,83.234
medium_variant,132,2083,83.379
medium_variant,132,2084,83.523
medium_variant,132,2085,83.665
medium_variant,132,2086,83.805
medium_variant,132,2087,83.944
medium_variant,132,2088,84.08
medium_variant,132,2089,84.214
medium_variant,132,2090,84.346
medium_variant,132,2091,84.477
medium_variant,132,2092,84.605
medium_variant,132,2093,84.732
medium_variant,132,2094,84.858
medium_variant,132,2095,84.983
medium_variant,132,2096,85.107
medium_variant,132,2097,85.229
medium_variant,132,2098,85.351
medium_variant,132,2099,85.471
