variant,country,year,lifeexpectancyatbirth
estimates,524,1950,34.027
estimates,524,1951,34.003
estimates,524,1952,33.975
estimates,524,1953,33.985
estimates,524,1954,34.034
estimates,524,1955,34.122
estimates,524,1956,34.249
estimates,524,1957,34.418
estimates,524,1958,34.629
estimates,524,1959,34.887
estimates,524,1960,35.197
estimates,524,1961,35.561
estimates,524,1962,35.981
estimates,524,1963,36.455
estimates,524,1964,36.976
estimates,524,1965,37.537
estimates,524,1966,38.125
estimates,524,1967,38.729
estimates,524,1968,39.339
estimates,524,1969,39.946
estimates,524,1970,40.544
estimates,524,1971,41.129
estimates,524,1972,41.706
estimates,524,1973,42.28
estimates,524,1974,42.855
estimates,524,1975,43.434
estimates,524,1976,44.023
estimates,524,1977,44.627
estimates,524,1978,45.25
estimates,524,1979,45.895
estimates,524,1980,46.562
estimates,524,1981,47.249
estimates,524,1982,47.954
estimates,524,1983,48.673
estimates,524,1984,49.408
estimates,524,1985,50.162
estimates,524,1986,50.938
estimates,524,1987,51.738
estimates,524,1988,52.561
estimates,524,1989,53.403
estimates,524,1990,54.26
estimates,524,1991,55.125
estimates,524,1992,55.992
estimates,524,1993,56.852
estimates,524,1994,57.699
estimates,524,1995,58.529
estimates,524,1996,59.341
estimates,524,1997,60.134
estimates,524,1998,60.909
estimates,524,1999,61.661
estimates,524,2000,62.386
estimates,524,2001,63.082
estimates,524,2002,63.745
estimates,524,2003,64.376
estimates,524,2004,64.973
estimates,524,2005,65.537
estimates,524,2006,66.066
estimates,524,2007,66.565
estimates,524,2008,67.036
estimates,524,2009,67.484
estimates,524,2010,67.914
estimates,524,2011,68.329
estimates,524,2012,68.732
estimates,524,2013,69.126
estimates,524,2014,69.511
estimates,524,2015,69.887
medium_variant,524,2015,69.887
medium_variant,524,2016,70.253
medium_variant,524,2017,70.604
medium_variant,524,2018,70.939
medium_variant,524,2019,71.258
medium_variant,524,2020,71.561
medium_variant,524,2021,71.849
medium_variant,524,2022,72.125
medium_variant,524,2023,72.391
medium_variant,524,2024,72.649
medium_variant,524,2025,72.899
medium_variant,524,2026,73.143
medium_variant,524,2027,73.381
medium_variant,524,2028,73.613
medium_variant,524,2029,73.84
medium_variant,524,2030,74.063
medium_variant,524,2031,74.283
medium_variant,524,2032,74.499
medium_variant,524,2033,74.711
medium_variant,524,2034,74.921
medium_variant,524,2035,75.127
medium_variant,524,2036,75.331
medium_variant,524,2037,75.533
medium_variant,524,2038,75.731
medium_variant,524,2039,75.928
medium_variant,524,2040,76.122
medium_variant,524,2041,76.313
medium_variant,524,2042,76.503
medium_variant,524,2043,76.69
medium_variant,524,2044,76.876
medium_variant,524,2045,77.059
medium_variant,524,2046,77.241
medium_variant,524,2047,77.422
medium_variant,524,2048,77.601
medium_variant,524,2049,77.778
medium_variant,524,2050,77.953
medium_variant,524,2051,78.127
medium_variant,524,2052,78.298
medium_variant,524,2053,78.467
medium_variant,524,2054,78.633
medium_variant,524,2055,78.797
medium_variant,524,2056,78.959
medium_variant,524,2057,79.119
medium_variant,524,2058,79.277
medium_variant,524,2059,79.434
medium_variant,524,2060,79.59
medium_variant,524,2061,79.746
medium_variant,524,2062,79.901
medium_variant,524,2063,80.057
medium_variant,524,2064,80.212
medium_variant,524,2065,80.367
medium_variant,524,2066,80.522
medium_variant,524,2067,80.676
medium_variant,524,2068,80.828
medium_variant,524,2069,80.979
medium_variant,524,2070,81.13
medium_variant,524,2071,81.28
medium_variant,524,2072,81.43
medium_variant,524,2073,81.581
medium_variant,524,2074,81.733
medium_variant,524,2075,81.885
medium_variant,524,2076,82.037
medium_variant,524,2077,82.189
medium_variant,524,2078,82.34
medium_variant,524,2079,82.491
medium_variant,524,2080,82.641
medium_variant,524,2081,82.789
medium_variant,524,2082,82.937
medium_variant,524,2083,83.083
medium_variant,524,2084,83.228
medium_variant,524,2085,83.372
medium_variant,524,2086,83.514
medium_variant,524,2087,83.655
medium_variant,524,2088,83.794
medium_variant,524,2089,83.932
medium_variant,524,2090,84.068
medium_variant,524,2091,84.202
medium_variant,524,2092,84.335
medium_variant,524,2093,84.467
medium_variant,524,2094,84.597
medium_variant,524,2095,84.726
medium_variant,524,2096,84.853
medium_variant,524,2097,84.98
medium_variant,524,2098,85.104
medium_variant,524,2099,85.228
