variant,country,year,lifeexpectancyatbirth
estimates,44,1950,59.179
estimates,44,1951,59.395
estimates,44,1952,59.824
estimates,44,1953,60.242
estimates,44,1954,60.649
estimates,44,1955,61.047
estimates,44,1956,61.434
estimates,44,1957,61.81
estimates,44,1958,62.177
estimates,44,1959,62.534
estimates,44,1960,62.881
estimates,44,1961,63.22
estimates,44,1962,63.551
estimates,44,1963,63.873
estimates,44,1964,64.189
estimates,44,1965,64.498
estimates,44,1966,64.8
estimates,44,1967,65.095
estimates,44,1968,65.383
estimates,44,1969,65.665
estimates,44,1970,65.943
estimates,44,1971,66.218
estimates,44,1972,66.49
estimates,44,1973,66.759
estimates,44,1974,67.027
estimates,44,1975,67.291
estimates,44,1976,67.55
estimates,44,1977,67.803
estimates,44,1978,68.05
estimates,44,1979,68.29
estimates,44,1980,68.524
estimates,44,1981,68.755
estimates,44,1982,68.984
estimates,44,1983,69.212
estimates,44,1984,69.438
estimates,44,1985,69.663
estimates,44,1986,69.886
estimates,44,1987,70.104
estimates,44,1988,70.316
estimates,44,1989,70.518
estimates,44,1990,70.705
estimates,44,1991,70.869
estimates,44,1992,71.01
estimates,44,1993,71.131
estimates,44,1994,71.239
estimates,44,1995,71.351
estimates,44,1996,71.482
estimates,44,1997,71.646
estimates,44,1998,71.85
estimates,44,1999,72.093
estimates,44,2000,72.37
estimates,44,2001,72.668
estimates,44,2002,72.971
estimates,44,2003,73.264
estimates,44,2004,73.538
estimates,44,2005,73.787
estimates,44,2006,74.012
estimates,44,2007,74.218
estimates,44,2008,74.41
estimates,44,2009,74.591
estimates,44,2010,74.761
estimates,44,2011,74.923
estimates,44,2012,75.079
estimates,44,2013,75.23
estimates,44,2014,75.379
estimates,44,2015,75.527
medium_variant,44,2015,75.527
medium_variant,44,2016,75.675
medium_variant,44,2017,75.823
medium_variant,44,2018,75.971
medium_variant,44,2019,76.119
medium_variant,44,2020,76.268
medium_variant,44,2021,76.418
medium_variant,44,2022,76.568
medium_variant,44,2023,76.718
medium_variant,44,2024,76.867
medium_variant,44,2025,77.017
medium_variant,44,2026,77.167
medium_variant,44,2027,77.317
medium_variant,44,2028,77.468
medium_variant,44,2029,77.618
medium_variant,44,2030,77.769
medium_variant,44,2031,77.919
medium_variant,44,2032,78.069
medium_variant,44,2033,78.219
medium_variant,44,2034,78.368
medium_variant,44,2035,78.518
medium_variant,44,2036,78.668
medium_variant,44,2037,78.818
medium_variant,44,2038,78.97
medium_variant,44,2039,79.122
medium_variant,44,2040,79.275
medium_variant,44,2041,79.429
medium_variant,44,2042,79.583
medium_variant,44,2043,79.737
medium_variant,44,2044,79.892
medium_variant,44,2045,80.046
medium_variant,44,2046,80.2
medium_variant,44,2047,80.355
medium_variant,44,2048,80.509
medium_variant,44,2049,80.663
medium_variant,44,2050,80.817
medium_variant,44,2051,80.972
medium_variant,44,2052,81.127
medium_variant,44,2053,81.283
medium_variant,44,2054,81.439
medium_variant,44,2055,81.595
medium_variant,44,2056,81.75
medium_variant,44,2057,81.905
medium_variant,44,2058,82.06
medium_variant,44,2059,82.214
medium_variant,44,2060,82.366
medium_variant,44,2061,82.518
medium_variant,44,2062,82.669
medium_variant,44,2063,82.818
medium_variant,44,2064,82.967
medium_variant,44,2065,83.114
medium_variant,44,2066,83.26
medium_variant,44,2067,83.403
medium_variant,44,2068,83.545
medium_variant,44,2069,83.684
medium_variant,44,2070,83.821
medium_variant,44,2071,83.956
medium_variant,44,2072,84.089
medium_variant,44,2073,84.221
medium_variant,44,2074,84.351
medium_variant,44,2075,84.479
medium_variant,44,2076,84.606
medium_variant,44,2077,84.732
medium_variant,44,2078,84.857
medium_variant,44,2079,84.981
medium_variant,44,2080,85.103
medium_variant,44,2081,85.224
medium_variant,44,2082,85.344
medium_variant,44,2083,85.462
medium_variant,44,2084,85.578
medium_variant,44,2085,85.693
medium_variant,44,2086,85.807
medium_variant,44,2087,85.92
medium_variant,44,2088,86.033
medium_variant,44,2089,86.146
medium_variant,44,2090,86.258
medium_variant,44,2091,86.369
medium_variant,44,2092,86.48
medium_variant,44,2093,86.59
medium_variant,44,2094,86.7
medium_variant,44,2095,86.809
medium_variant,44,2096,86.917
medium_variant,44,2097,87.024
medium_variant,44,2098,87.13
medium_variant,44,2099,87.235
