variant,country,year,lifeexpectancyatbirth
estimates,90,1950,44.373
estimates,90,1951,44.627
estimates,90,1952,45.134
estimates,90,1953,45.641
estimates,90,1954,46.147
estimates,90,1955,46.652
estimates,90,1956,47.157
estimates,90,1957,47.662
estimates,90,1958,48.166
estimates,90,1959,48.67
estimates,90,1960,49.174
estimates,90,1961,49.679
estimates,90,1962,50.183
estimates,90,1963,50.688
estimates,90,1964,51.194
estimates,90,1965,51.701
estimates,90,1966,52.208
estimates,90,1967,52.717
estimates,90,1968,53.227
estimates,90,1969,53.737
estimates,90,1970,54.252
estimates,90,1971,54.78
estimates,90,1972,55.319
estimates,90,1973,55.862
estimates,90,1974,56.398
estimates,90,1975,56.919
estimates,90,1976,57.417
estimates,90,1977,57.876
estimates,90,1978,58.276
estimates,90,1979,58.594
estimates,90,1980,58.778
estimates,90,1981,58.774
estimates,90,1982,58.574
estimates,90,1983,58.203
estimates,90,1984,57.705
estimates,90,1985,57.162
estimates,90,1986,56.677
estimates,90,1987,56.337
estimates,90,1988,56.204
estimates,90,1989,56.306
estimates,90,1990,56.638
estimates,90,1991,57.162
estimates,90,1992,57.796
estimates,90,1993,58.471
estimates,90,1994,59.153
estimates,90,1995,59.822
estimates,90,1996,60.475
estimates,90,1997,61.127
estimates,90,1998,61.788
estimates,90,1999,62.449
estimates,90,2000,63.103
estimates,90,2001,63.744
estimates,90,2002,64.368
estimates,90,2003,64.971
estimates,90,2004,65.549
estimates,90,2005,66.104
estimates,90,2006,66.635
estimates,90,2007,67.147
estimates,90,2008,67.641
estimates,90,2009,68.118
estimates,90,2010,68.572
estimates,90,2011,69.001
estimates,90,2012,69.4
estimates,90,2013,69.771
estimates,90,2014,70.113
estimates,90,2015,70.43
medium_variant,90,2015,70.43
medium_variant,90,2016,70.726
medium_variant,90,2017,71.006
medium_variant,90,2018,71.275
medium_variant,90,2019,71.537
medium_variant,90,2020,71.794
medium_variant,90,2021,72.048
medium_variant,90,2022,72.295
medium_variant,90,2023,72.537
medium_variant,90,2024,72.772
medium_variant,90,2025,73.003
medium_variant,90,2026,73.229
medium_variant,90,2027,73.451
medium_variant,90,2028,73.668
medium_variant,90,2029,73.881
medium_variant,90,2030,74.09
medium_variant,90,2031,74.296
medium_variant,90,2032,74.498
medium_variant,90,2033,74.696
medium_variant,90,2034,74.892
medium_variant,90,2035,75.085
medium_variant,90,2036,75.275
medium_variant,90,2037,75.463
medium_variant,90,2038,75.649
medium_variant,90,2039,75.834
medium_variant,90,2040,76.016
medium_variant,90,2041,76.197
medium_variant,90,2042,76.375
medium_variant,90,2043,76.55
medium_variant,90,2044,76.724
medium_variant,90,2045,76.895
medium_variant,90,2046,77.065
medium_variant,90,2047,77.232
medium_variant,90,2048,77.398
medium_variant,90,2049,77.563
medium_variant,90,2050,77.725
medium_variant,90,2051,77.886
medium_variant,90,2052,78.045
medium_variant,90,2053,78.201
medium_variant,90,2054,78.356
medium_variant,90,2055,78.51
medium_variant,90,2056,78.663
medium_variant,90,2057,78.816
medium_variant,90,2058,78.969
medium_variant,90,2059,79.122
medium_variant,90,2060,79.275
medium_variant,90,2061,79.428
medium_variant,90,2062,79.579
medium_variant,90,2063,79.729
medium_variant,90,2064,79.878
medium_variant,90,2065,80.025
medium_variant,90,2066,80.173
medium_variant,90,2067,80.32
medium_variant,90,2068,80.468
medium_variant,90,2069,80.617
medium_variant,90,2070,80.766
medium_variant,90,2071,80.916
medium_variant,90,2072,81.066
medium_variant,90,2073,81.216
medium_variant,90,2074,81.365
medium_variant,90,2075,81.513
medium_variant,90,2076,81.66
medium_variant,90,2077,81.805
medium_variant,90,2078,81.948
medium_variant,90,2079,82.089
medium_variant,90,2080,82.23
medium_variant,90,2081,82.37
medium_variant,90,2082,82.509
medium_variant,90,2083,82.649
medium_variant,90,2084,82.789
medium_variant,90,2085,82.929
medium_variant,90,2086,83.069
medium_variant,90,2087,83.209
medium_variant,90,2088,83.347
medium_variant,90,2089,83.484
medium_variant,90,2090,83.619
medium_variant,90,2091,83.753
medium_variant,90,2092,83.885
medium_variant,90,2093,84.015
medium_variant,90,2094,84.143
medium_variant,90,2095,84.27
medium_variant,90,2096,84.395
medium_variant,90,2097,84.518
medium_variant,90,2098,84.64
medium_variant,90,2099,84.76
