variant,country,year,gender,potentialsupport2064_65
estimates,312,1950,male,15.166
estimates,312,1951,male,14.987
estimates,312,1952,male,14.484
estimates,312,1953,male,13.801
estimates,312,1954,male,13.134
estimates,312,1955,male,12.654
estimates,312,1956,male,12.262
estimates,312,1957,male,11.961
estimates,312,1958,male,11.686
estimates,312,1959,male,11.353
estimates,312,1960,male,10.923
estimates,312,1961,male,10.958
estimates,312,1962,male,11.089
estimates,312,1963,male,11.368
estimates,312,1964,male,11.848
estimates,312,1965,male,12.612
estimates,312,1966,male,12.119
estimates,312,1967,male,11.583
estimates,312,1968,male,10.964
estimates,312,1969,male,10.312
estimates,312,1970,male,9.676
estimates,312,1971,male,9.395
estimates,312,1972,male,9.103
estimates,312,1973,male,8.791
estimates,312,1974,male,8.453
estimates,312,1975,male,8.102
estimates,312,1976,male,7.962
estimates,312,1977,male,7.856
estimates,312,1978,male,7.783
estimates,312,1979,male,7.741
estimates,312,1980,male,7.704
estimates,312,1981,male,7.727
estimates,312,1982,male,7.731
estimates,312,1983,male,7.714
estimates,312,1984,male,7.682
estimates,312,1985,male,7.649
estimates,312,1986,male,7.734
estimates,312,1987,male,7.794
estimates,312,1988,male,7.798
estimates,312,1989,male,7.762
estimates,312,1990,male,7.712
estimates,312,1991,male,7.601
estimates,312,1992,male,7.491
estimates,312,1993,male,7.356
estimates,312,1994,male,7.193
estimates,312,1995,male,7.017
estimates,312,1996,male,6.9
estimates,312,1997,male,6.797
estimates,312,1998,male,6.696
estimates,312,1999,male,6.578
estimates,312,2000,male,6.432
estimates,312,2001,male,6.287
estimates,312,2002,male,6.133
estimates,312,2003,male,5.982
estimates,312,2004,male,5.841
estimates,312,2005,male,5.7
estimates,312,2006,male,5.463
estimates,312,2007,male,5.2
estimates,312,2008,male,4.914
estimates,312,2009,male,4.612
estimates,312,2010,male,4.305
estimates,312,2011,male,4.173
estimates,312,2012,male,4.043
estimates,312,2013,male,3.916
estimates,312,2014,male,3.792
estimates,312,2015,male,3.671
medium_variant,312,2015,male,3.671
medium_variant,312,2016,male,3.565
medium_variant,312,2017,male,3.468
medium_variant,312,2018,male,3.375
medium_variant,312,2019,male,3.281
medium_variant,312,2020,male,3.181
medium_variant,312,2021,male,3.088
medium_variant,312,2022,male,2.994
medium_variant,312,2023,male,2.898
medium_variant,312,2024,male,2.797
medium_variant,312,2025,male,2.69
medium_variant,312,2026,male,2.591
medium_variant,312,2027,male,2.489
medium_variant,312,2028,male,2.39
medium_variant,312,2029,male,2.302
medium_variant,312,2030,male,2.227
medium_variant,312,2031,male,2.169
medium_variant,312,2032,male,2.124
medium_variant,312,2033,male,2.086
medium_variant,312,2034,male,2.049
medium_variant,312,2035,male,2.01
medium_variant,312,2036,male,1.978
medium_variant,312,2037,male,1.946
medium_variant,312,2038,male,1.918
medium_variant,312,2039,male,1.898
medium_variant,312,2040,male,1.89
medium_variant,312,2041,male,1.898
medium_variant,312,2042,male,1.919
medium_variant,312,2043,male,1.949
medium_variant,312,2044,male,1.986
medium_variant,312,2045,male,2.026
medium_variant,312,2046,male,2.076
medium_variant,312,2047,male,2.132
medium_variant,312,2048,male,2.191
medium_variant,312,2049,male,2.253
medium_variant,312,2050,male,2.315
medium_variant,312,2051,male,2.384
medium_variant,312,2052,male,2.454
medium_variant,312,2053,male,2.52
medium_variant,312,2054,male,2.571
medium_variant,312,2055,male,2.6
medium_variant,312,2056,male,2.608
medium_variant,312,2057,male,2.597
medium_variant,312,2058,male,2.568
medium_variant,312,2059,male,2.527
medium_variant,312,2060,male,2.476
medium_variant,312,2061,male,2.421
medium_variant,312,2062,male,2.362
medium_variant,312,2063,male,2.299
medium_variant,312,2064,male,2.233
medium_variant,312,2065,male,2.168
medium_variant,312,2066,male,2.11
medium_variant,312,2067,male,2.054
medium_variant,312,2068,male,2.002
medium_variant,312,2069,male,1.953
medium_variant,312,2070,male,1.906
medium_variant,312,2071,male,1.868
medium_variant,312,2072,male,1.834
medium_variant,312,2073,male,1.802
medium_variant,312,2074,male,1.769
