variant,country,year,gender,potentialsupport2064_65
estimates,31,1950,male,6.896
estimates,31,1951,male,7.077
estimates,31,1952,male,7.258
estimates,31,1953,male,7.464
estimates,31,1954,male,7.742
estimates,31,1955,male,8.117
estimates,31,1956,male,8.431
estimates,31,1957,male,8.845
estimates,31,1958,male,9.305
estimates,31,1959,male,9.717
estimates,31,1960,male,10.022
estimates,31,1961,male,10.097
estimates,31,1962,male,10.081
estimates,31,1963,male,10.036
estimates,31,1964,male,10.045
estimates,31,1965,male,10.15
estimates,31,1966,male,10.177
estimates,31,1967,male,10.287
estimates,31,1968,male,10.454
estimates,31,1969,male,10.645
estimates,31,1970,male,10.844
estimates,31,1971,male,10.919
estimates,31,1972,male,11.039
estimates,31,1973,male,11.197
estimates,31,1974,male,11.383
estimates,31,1975,male,11.595
estimates,31,1976,male,11.699
estimates,31,1977,male,11.837
estimates,31,1978,male,12.067
estimates,31,1979,male,12.471
estimates,31,1980,male,13.09
estimates,31,1981,male,13.701
estimates,31,1982,male,14.462
estimates,31,1983,male,15.308
estimates,31,1984,male,16.14
estimates,31,1985,male,16.871
estimates,31,1986,male,17.242
estimates,31,1987,male,17.491
estimates,31,1988,male,17.503
estimates,31,1989,male,17.163
estimates,31,1990,male,16.494
estimates,31,1991,male,15.656
estimates,31,1992,male,14.776
estimates,31,1993,male,13.955
estimates,31,1994,male,13.258
estimates,31,1995,male,12.685
estimates,31,1996,male,12.096
estimates,31,1997,male,11.627
estimates,31,1998,male,11.236
estimates,31,1999,male,10.886
estimates,31,2000,male,10.573
estimates,31,2001,male,10.209
estimates,31,2002,male,9.899
estimates,31,2003,male,9.698
estimates,31,2004,male,9.669
estimates,31,2005,male,9.829
estimates,31,2006,male,10.093
estimates,31,2007,male,10.513
estimates,31,2008,male,11.044
estimates,31,2009,male,11.625
estimates,31,2010,male,12.209
estimates,31,2011,male,12.558
estimates,31,2012,male,12.888
estimates,31,2013,male,13.152
estimates,31,2014,male,13.292
estimates,31,2015,male,13.272
medium_variant,31,2015,male,13.272
medium_variant,31,2016,male,12.998
medium_variant,31,2017,male,12.62
medium_variant,31,2018,male,12.16
medium_variant,31,2019,male,11.638
medium_variant,31,2020,male,11.074
medium_variant,31,2021,male,10.418
medium_variant,31,2022,male,9.797
medium_variant,31,2023,male,9.208
medium_variant,31,2024,male,8.647
medium_variant,31,2025,male,8.118
medium_variant,31,2026,male,7.595
medium_variant,31,2027,male,7.123
medium_variant,31,2028,male,6.714
medium_variant,31,2029,male,6.385
medium_variant,31,2030,male,6.135
medium_variant,31,2031,male,5.937
medium_variant,31,2032,male,5.797
medium_variant,31,2033,male,5.696
medium_variant,31,2034,male,5.619
medium_variant,31,2035,male,5.554
medium_variant,31,2036,male,5.492
medium_variant,31,2037,male,5.444
medium_variant,31,2038,male,5.403
medium_variant,31,2039,male,5.366
medium_variant,31,2040,male,5.331
medium_variant,31,2041,male,5.277
medium_variant,31,2042,male,5.228
medium_variant,31,2043,male,5.174
medium_variant,31,2044,male,5.106
medium_variant,31,2045,male,5.018
medium_variant,31,2046,male,4.886
medium_variant,31,2047,male,4.748
medium_variant,31,2048,male,4.607
