variant,country,year,gender,potentialsupport2064_65
estimates,578,1950,male,6.951
estimates,578,1951,male,6.842
estimates,578,1952,male,6.73
estimates,578,1953,male,6.613
estimates,578,1954,male,6.49
estimates,578,1955,male,6.36
estimates,578,1956,male,6.209
estimates,578,1957,male,6.059
estimates,578,1958,male,5.909
estimates,578,1959,male,5.762
estimates,578,1960,male,5.619
estimates,578,1961,male,5.495
estimates,578,1962,male,5.384
estimates,578,1963,male,5.288
estimates,578,1964,male,5.207
estimates,578,1965,male,5.141
estimates,578,1966,male,5.074
estimates,578,1967,male,5.028
estimates,578,1968,male,4.995
estimates,578,1969,male,4.968
estimates,578,1970,male,4.94
estimates,578,1971,male,4.887
estimates,578,1972,male,4.841
estimates,578,1973,male,4.798
estimates,578,1974,male,4.759
estimates,578,1975,male,4.722
estimates,578,1976,male,4.656
estimates,578,1977,male,4.599
estimates,578,1978,male,4.55
estimates,578,1979,male,4.51
estimates,578,1980,male,4.477
estimates,578,1981,male,4.431
estimates,578,1982,male,4.397
estimates,578,1983,male,4.373
estimates,578,1984,male,4.355
estimates,578,1985,male,4.34
estimates,578,1986,male,4.305
estimates,578,1987,male,4.279
estimates,578,1988,male,4.264
estimates,578,1989,male,4.266
estimates,578,1990,male,4.285
estimates,578,1991,male,4.292
estimates,578,1992,male,4.318
estimates,578,1993,male,4.357
estimates,578,1994,male,4.406
estimates,578,1995,male,4.464
estimates,578,1996,male,4.499
estimates,578,1997,male,4.542
estimates,578,1998,male,4.592
estimates,578,1999,male,4.647
estimates,578,2000,male,4.706
estimates,578,2001,male,4.728
estimates,578,2002,male,4.753
estimates,578,2003,male,4.776
estimates,578,2004,male,4.79
estimates,578,2005,male,4.79
estimates,578,2006,male,4.791
estimates,578,2007,male,4.787
estimates,578,2008,male,4.772
estimates,578,2009,male,4.738
estimates,578,2010,male,4.678
estimates,578,2011,male,4.563
estimates,578,2012,male,4.435
estimates,578,2013,male,4.308
estimates,578,2014,male,4.197
estimates,578,2015,male,4.109
medium_variant,578,2015,male,4.109
medium_variant,578,2016,male,4.004
medium_variant,578,2017,male,3.921
medium_variant,578,2018,male,3.852
medium_variant,578,2019,male,3.784
medium_variant,578,2020,male,3.711
medium_variant,578,2021,male,3.632
medium_variant,578,2022,male,3.553
medium_variant,578,2023,male,3.475
medium_variant,578,2024,male,3.401
medium_variant,578,2025,male,3.332
medium_variant,578,2026,male,3.269
medium_variant,578,2027,male,3.211
medium_variant,578,2028,male,3.156
medium_variant,578,2029,male,3.098
medium_variant,578,2030,male,3.035
medium_variant,578,2031,male,2.975
medium_variant,578,2032,male,2.912
medium_variant,578,2033,male,2.85
medium_variant,578,2034,male,2.791
medium_variant,578,2035,male,2.737
medium_variant,578,2036,male,2.692
medium_variant,578,2037,male,2.651
medium_variant,578,2038,male,2.615
