continent,variant,gender,freq,year,totaldeaths
909,high_variant,female,5yearly,2030,851.949
909,high_variant,male,5yearly,2030,955.239
909,instant_replacement,female,5yearly,2030,838.055
909,instant_replacement,male,5yearly,2030,935.816
909,low_variant,female,5yearly,2030,840.441
909,low_variant,male,5yearly,2030,939.574
909,medium_variant,female,5yearly,2030,846.179
909,medium_variant,male,5yearly,2030,947.392
909,momentum,female,5yearly,2030,969.078
909,momentum,male,5yearly,2030,1097.067
909,no_change,female,5yearly,2030,996.758
909,no_change,male,5yearly,2030,1133.304
909,zero_migration,female,5yearly,2030,843.115
909,zero_migration,male,5yearly,2030,943.591
909,constant_fertility,female,5yearly,2035,950.792
909,constant_fertility,male,5yearly,2035,1054.992
909,constant_mortality,female,5yearly,2035,1111.332
909,constant_mortality,male,5yearly,2035,1234.566
909,high_variant,female,5yearly,2035,947.535
909,high_variant,male,5yearly,2035,1050.42
909,instant_replacement,female,5yearly,2035,932.74
909,instant_replacement,male,5yearly,2035,1029.163
909,low_variant,female,5yearly,2035,934.874
909,low_variant,male,5yearly,2035,1032.471
909,medium_variant,female,5yearly,2035,941.13
909,medium_variant,male,5yearly,2035,1041.35
909,momentum,female,5yearly,2035,1090.85
909,momentum,male,5yearly,2035,1207.206
909,no_change,female,5yearly,2035,1127.239
909,no_change,male,5yearly,2035,1254.998
909,zero_migration,female,5yearly,2035,936.406
909,zero_migration,male,5yearly,2035,1035.326
909,constant_fertility,female,5yearly,2040,1047.613
909,constant_fertility,male,5yearly,2040,1144.999
909,constant_mortality,female,5yearly,2040,1229.617
909,constant_mortality,male,5yearly,2040,1337.432
909,high_variant,female,5yearly,2040,1043.11
909,high_variant,male,5yearly,2040,1138.768
909,instant_replacement,female,5yearly,2040,1026.362
909,instant_replacement,male,5yearly,2040,1114.115
909,low_variant,female,5yearly,2040,1028.619
909,low_variant,male,5yearly,2040,1117.404
909,medium_variant,female,5yearly,2040,1035.68
909,medium_variant,male,5yearly,2040,1127.829
909,momentum,female,5yearly,2040,1202.043
909,momentum,male,5yearly,2040,1300.685
909,no_change,female,5yearly,2040,1251.075
909,no_change,male,5yearly,2040,1365.073
909,zero_migration,female,5yearly,2040,1028.831
909,zero_migration,male,5yearly,2040,1118.84
909,constant_fertility,female,5yearly,2045,1134.186
909,constant_fertility,male,5yearly,2045,1227.625
909,constant_mortality,female,5yearly,2045,1330.967
909,constant_mortality,male,5yearly,2045,1426.202
909,high_variant,female,5yearly,2045,1128.336
909,high_variant,male,5yearly,2045,1219.432
909,instant_replacement,female,5yearly,2045,1109.325
909,instant_replacement,male,5yearly,2045,1190.782
909,low_variant,female,5yearly,2045,1111.528
909,low_variant,male,5yearly,2045,1193.813
909,medium_variant,female,5yearly,2045,1119.583
909,medium_variant,male,5yearly,2045,1206.138
909,momentum,female,5yearly,2045,1293.851
909,momentum,male,5yearly,2045,1377.128
909,no_change,female,5yearly,2045,1359.55
909,no_change,male,5yearly,2045,1463.055
909,zero_migration,female,5yearly,2045,1109.841
909,zero_migration,male,5yearly,2045,1193.024
909,constant_fertility,female,5yearly,2050,1207.353
909,constant_fertility,male,5yearly,2050,1302.253
909,constant_mortality,female,5yearly,2050,1415.514
909,constant_mortality,male,5yearly,2050,1504.192
909,high_variant,female,5yearly,2050,1199.989
909,high_variant,male,5yearly,2050,1291.636
909,instant_replacement,female,5yearly,2050,1178.777
909,instant_replacement,male,5yearly,2050,1258.699
909,low_variant,female,5yearly,2050,1180.751
909,low_variant,male,5yearly,2050,1261.351
909,medium_variant,female,5yearly,2050,1189.863
909,medium_variant,male,5yearly,2050,1275.765
909,momentum,female,5yearly,2050,1365.661
909,momentum,male,5yearly,2050,1438.907
909,no_change,female,5yearly,2050,1452.799
909,no_change,male,5yearly,2050,1552.278
909,zero_migration,female,5yearly,2050,1175.895
909,zero_migration,male,5yearly,2050,1256.633
909,constant_fertility,female,5yearly,2055,1270.984
909,constant_fertility,male,5yearly,2055,1367.311
909,constant_mortality,female,5yearly,2055,1487.069
909,constant_mortality,male,5yearly,2055,1576.776
909,high_variant,female,5yearly,2055,1261.814
909,high_variant,male,5yearly,2055,1353.704
909,instant_replacement,female,5yearly,2055,1238.27
909,instant_replacement,male,5yearly,2055,1316.011
909,low_variant,female,5yearly,2055,1240.012
909,low_variant,male,5yearly,2055,1318.493
909,medium_variant,female,5yearly,2055,1250.25
909,medium_variant,male,5yearly,2055,1335.125
909,momentum,female,5yearly,2055,1419.677
909,momentum,male,5yearly,2055,1489.707
909,no_change,female,5yearly,2055,1534.842
909,no_change,male,5yearly,2055,1638.447
909,zero_migration,female,5yearly,2055,1229.667
909,zero_migration,male,5yearly,2055,1307.192
909,constant_fertility,female,5yearly,2060,1325.558
909,constant_fertility,male,5yearly,2060,1431.551
909,constant_mortality,female,5yearly,2060,1552.957
909,constant_mortality,male,5yearly,2060,1651.063
909,high_variant,female,5yearly,2060,1314.324
909,high_variant,male,5yearly,2060,1414.554
909,instant_replacement,female,5yearly,2060,1287.768
909,instant_replacement,male,5yearly,2060,1370.671
909,low_variant,female,5yearly,2060,1289.625
909,low_variant,male,5yearly,2060,1373.645
909,medium_variant,female,5yearly,2060,1301.174
909,medium_variant,male,5yearly,2060,1392.887
909,momentum,female,5yearly,2060,1460.489
909,momentum,male,5yearly,2060,1534.588
909,no_change,female,5yearly,2060,1613.44
909,no_change,male,5yearly,2060,1729.377
909,zero_migration,female,5yearly,2060,1269.999
909,zero_migration,male,5yearly,2060,1351.655
909,constant_fertility,female,5yearly,2065,1380.267
909,constant_fertility,male,5yearly,2065,1498.925
909,constant_mortality,female,5yearly,2065,1621.604
909,constant_mortality,male,5yearly,2065,1730.954
909,high_variant,female,5yearly,2065,1366.568
909,high_variant,male,5yearly,2065,1478.03
909,instant_replacement,female,5yearly,2065,1334.928
909,instant_replacement,male,5yearly,2065,1424.427
909,low_variant,female,5yearly,2065,1337.734
909,low_variant,male,5yearly,2065,1429.29
909,medium_variant,female,5yearly,2065,1351.186
909,medium_variant,male,5yearly,2065,1452.162
909,momentum,female,5yearly,2065,1494.073
909,momentum,male,5yearly,2065,1575.816
909,no_change,female,5yearly,2065,1697.743
909,no_change,male,5yearly,2065,1830.083
909,zero_migration,female,5yearly,2065,1303.641
909,zero_migration,male,5yearly,2065,1392.503
909,constant_fertility,female,5yearly,2070,1443.199
909,constant_fertility,male,5yearly,2070,1577.916
909,constant_mortality,female,5yearly,2070,1696.185
909,constant_mortality,male,5yearly,2070,1811.23
909,high_variant,female,5yearly,2070,1426.527
909,high_variant,male,5yearly,2070,1552.54
909,instant_replacement,female,5yearly,2070,1387.129
909,instant_replacement,male,5yearly,2070,1484.161
909,low_variant,female,5yearly,2070,1391.814
909,low_variant,male,5yearly,2070,1492.595
909,medium_variant,female,5yearly,2070,1408.001
909,medium_variant,male,5yearly,2070,1520.734
909,momentum,female,5yearly,2070,1522.916
909,momentum,male,5yearly,2070,1608.613
909,no_change,female,5yearly,2070,1792.034
909,no_change,male,5yearly,2070,1936.947
909,zero_migration,female,5yearly,2070,1337.148
909,zero_migration,male,5yearly,2070,1437.17
909,constant_fertility,female,5yearly,2075,1515.941
909,constant_fertility,male,5yearly,2075,1663.137
909,constant_mortality,female,5yearly,2075,1766.816
909,constant_mortality,male,5yearly,2075,1880.283
909,high_variant,female,5yearly,2075,1495.727
909,high_variant,male,5yearly,2075,1632.62
909,instant_replacement,female,5yearly,2075,1445.147
909,instant_replacement,male,5yearly,2075,1542.625
909,low_variant,female,5yearly,2075,1452.814
909,low_variant,male,5yearly,2075,1556.615
909,medium_variant,female,5yearly,2075,1472.858
909,medium_variant,male,5yearly,2075,1592.39
909,momentum,female,5yearly,2075,1538.526
909,momentum,male,5yearly,2075,1622.609
909,no_change,female,5yearly,2075,1887.67
909,no_change,male,5yearly,2075,2040.23
909,zero_migration,female,5yearly,2075,1371.717
909,zero_migration,male,5yearly,2075,1480.219
909,constant_fertility,female,5yearly,2080,1586.876
909,constant_fertility,male,5yearly,2080,1738.799
909,constant_mortality,female,5yearly,2080,1821.829
909,constant_mortality,male,5yearly,2080,1932.283
909,high_variant,female,5yearly,2080,1562.284
909,high_variant,male,5yearly,2080,1700.821
909,instant_replacement,female,5yearly,2080,1495.745
909,instant_replacement,male,5yearly,2080,1580.374
909,low_variant,female,5yearly,2080,1507.938
909,low_variant,male,5yearly,2080,1601.587
909,medium_variant,female,5yearly,2080,1533.419
909,medium_variant,male,5yearly,2080,1648.467
909,momentum,female,5yearly,2080,1532.174
909,momentum,male,5yearly,2080,1614.284
909,no_change,female,5yearly,2080,1974.676
909,no_change,male,5yearly,2080,2136.442
909,zero_migration,female,5yearly,2080,1396.761
909,zero_migration,male,5yearly,2080,1505.027
909,constant_fertility,female,5yearly,2085,1644.477
909,constant_fertility,male,5yearly,2085,1798.877
909,constant_mortality,female,5yearly,2085,1864.462
909,constant_mortality,male,5yearly,2085,1975.522
909,high_variant,female,5yearly,2085,1614.247
909,high_variant,male,5yearly,2085,1751.561
909,instant_replacement,female,5yearly,2085,1524.393
909,instant_replacement,male,5yearly,2085,1592.764
909,low_variant,female,5yearly,2085,1543.233
909,low_variant,male,5yearly,2085,1621.34
909,medium_variant,female,5yearly,2085,1576.736
909,medium_variant,male,5yearly,2085,1683.157
909,momentum,female,5yearly,2085,1511.051
909,momentum,male,5yearly,2085,1597.132
909,no_change,female,5yearly,2085,2058.398
909,no_change,male,5yearly,2085,2236.171
909,zero_migration,female,5yearly,2085,1400.842
909,zero_migration,male,5yearly,2085,1507.016
909,constant_fertility,female,5yearly,2090,1693.134
909,constant_fertility,male,5yearly,2090,1860.345
909,constant_mortality,female,5yearly,2090,1910.166
909,constant_mortality,male,5yearly,2090,2022.014
909,high_variant,female,5yearly,2090,1655.709
909,high_variant,male,5yearly,2090,1801.579
909,instant_replacement,female,5yearly,2090,1533.273
909,instant_replacement,male,5yearly,2090,1597.095
909,low_variant,female,5yearly,2090,1560.634
909,low_variant,male,5yearly,2090,1630.391
909,medium_variant,female,5yearly,2090,1605.788
909,medium_variant,male,5yearly,2090,1712.028
909,momentum,female,5yearly,2090,1495.434
909,momentum,male,5yearly,2090,1589.032
909,no_change,female,5yearly,2090,2156.615
909,no_change,male,5yearly,2090,2353.418
909,zero_migration,female,5yearly,2090,1391.068
909,zero_migration,male,5yearly,2090,1502.514
909,constant_fertility,female,5yearly,2095,1754.371
909,constant_fertility,male,5yearly,2095,1934.01
909,constant_mortality,female,5yearly,2095,1963.348
909,constant_mortality,male,5yearly,2095,2071.043
909,high_variant,female,5yearly,2095,1708.514
909,high_variant,male,5yearly,2095,1862.452
909,instant_replacement,female,5yearly,2095,1541.976
909,instant_replacement,male,5yearly,2095,1606.781
909,low_variant,female,5yearly,2095,1577.245
909,low_variant,male,5yearly,2095,1636.194
909,medium_variant,female,5yearly,2095,1640.014
909,medium_variant,male,5yearly,2095,1744.484
909,momentum,female,5yearly,2095,1494.629
909,momentum,male,5yearly,2095,1595.08
909,no_change,female,5yearly,2095,2276.337
909,no_change,male,5yearly,2095,2489.102
909,zero_migration,female,5yearly,2095,1389.919
909,zero_migration,male,5yearly,2095,1504.111
