continent,variant,gender,freq,year,totaldeaths
935,instant_replacement,female,5yearly,2030,96042.199
935,instant_replacement,male,5yearly,2030,114278.012
935,low_variant,female,5yearly,2030,95102.409
935,low_variant,male,5yearly,2030,113192.032
935,medium_variant,female,5yearly,2030,96042.011
935,medium_variant,male,5yearly,2030,114307.048
935,momentum,female,5yearly,2030,115564.192
935,momentum,male,5yearly,2030,134447.583
935,no_change,female,5yearly,2030,116413.758
935,no_change,male,5yearly,2030,135325.887
935,zero_migration,female,5yearly,2030,96384.234
935,zero_migration,male,5yearly,2030,114885.257
935,constant_fertility,female,5yearly,2035,107303.341
935,constant_fertility,male,5yearly,2035,125816.898
935,constant_mortality,female,5yearly,2035,128879.939
935,constant_mortality,male,5yearly,2035,147474.519
935,high_variant,female,5yearly,2035,107224.938
935,high_variant,male,5yearly,2035,125650.394
935,instant_replacement,female,5yearly,2035,106281.475
935,instant_replacement,male,5yearly,2035,124437.744
935,low_variant,female,5yearly,2035,105295.068
935,low_variant,male,5yearly,2035,123269.047
935,medium_variant,female,5yearly,2035,106245.866
935,medium_variant,male,5yearly,2035,124443.141
935,momentum,female,5yearly,2035,129976.932
935,momentum,male,5yearly,2035,149002.958
935,no_change,female,5yearly,2035,131004.457
935,no_change,male,5yearly,2035,150003.773
935,zero_migration,female,5yearly,2035,106707.748
935,zero_migration,male,5yearly,2035,125264.212
935,constant_fertility,female,5yearly,2040,117519.667
935,constant_fertility,male,5yearly,2040,135549.038
935,constant_mortality,female,5yearly,2040,142257.026
935,constant_mortality,male,5yearly,2040,160217.78
935,high_variant,female,5yearly,2040,117385.092
935,high_variant,male,5yearly,2040,135298.009
935,instant_replacement,female,5yearly,2040,116330.384
935,instant_replacement,male,5yearly,2040,133867.022
935,low_variant,female,5yearly,2040,115255.169
935,low_variant,male,5yearly,2040,132544.8
935,medium_variant,female,5yearly,2040,116280.16
935,medium_variant,male,5yearly,2040,133874.424
935,momentum,female,5yearly,2040,143708.108
935,momentum,male,5yearly,2040,162311.089
935,no_change,female,5yearly,2040,145040.533
935,no_change,male,5yearly,2040,163546.211
935,zero_migration,female,5yearly,2040,116880.953
935,zero_migration,male,5yearly,2040,134984.408
935,constant_fertility,female,5yearly,2045,127319.761
935,constant_fertility,male,5yearly,2045,144250.88
935,constant_mortality,female,5yearly,2045,154008.725
935,constant_mortality,male,5yearly,2045,170708.086
935,high_variant,female,5yearly,2045,127146.002
935,high_variant,male,5yearly,2045,143938.626
935,instant_replacement,female,5yearly,2045,125974.073
935,instant_replacement,male,5yearly,2045,142266.37
935,low_variant,female,5yearly,2045,124760.985
935,low_variant,male,5yearly,2045,140707.422
935,medium_variant,female,5yearly,2045,125883.823
935,medium_variant,male,5yearly,2045,142239.8
935,momentum,female,5yearly,2045,155933.588
935,momentum,male,5yearly,2045,173535.291
935,no_change,female,5yearly,2045,157584.209
935,no_change,male,5yearly,2045,174998.304
935,zero_migration,female,5yearly,2045,126647.874
935,zero_migration,male,5yearly,2045,143682.823
935,constant_fertility,female,5yearly,2050,136195.989
935,constant_fertility,male,5yearly,2050,151601.456
935,constant_mortality,female,5yearly,2050,163533.668
935,constant_mortality,male,5yearly,2050,178830.116
935,high_variant,female,5yearly,2050,135965.759
935,high_variant,male,5yearly,2050,151199.409
935,instant_replacement,female,5yearly,2050,134711.038
935,instant_replacement,male,5yearly,2050,149314.803
935,low_variant,female,5yearly,2050,133340.006
935,low_variant,male,5yearly,2050,147475.28
935,medium_variant,female,5yearly,2050,134559.185
935,medium_variant,male,5yearly,2050,149223.21
935,momentum,female,5yearly,2050,166058.867
935,momentum,male,5yearly,2050,182518.265
935,no_change,female,5yearly,2050,168008.512
935,no_change,male,5yearly,2050,184242.962
935,zero_migration,female,5yearly,2050,135512.651
935,zero_migration,male,5yearly,2050,151025.661
935,constant_fertility,female,5yearly,2055,143663.567
935,constant_fertility,male,5yearly,2055,157782.507
935,constant_mortality,female,5yearly,2055,170574.066
935,constant_mortality,male,5yearly,2055,184977.385
935,high_variant,female,5yearly,2055,143361.109
935,high_variant,male,5yearly,2055,157247.635
935,instant_replacement,female,5yearly,2055,142031.488
935,instant_replacement,male,5yearly,2055,155138.97
935,low_variant,female,5yearly,2055,140492.743
935,low_variant,male,5yearly,2055,152992.307
935,medium_variant,female,5yearly,2055,141816.313
935,medium_variant,male,5yearly,2055,154981.879
935,momentum,female,5yearly,2055,173784.188
935,momentum,male,5yearly,2055,189550.034
935,no_change,female,5yearly,2055,176060.464
935,no_change,male,5yearly,2055,191694.861
935,zero_migration,female,5yearly,2055,142985.91
935,zero_migration,male,5yearly,2055,157153.447
935,constant_fertility,female,5yearly,2060,149605.111
935,constant_fertility,male,5yearly,2060,162694.766
935,constant_mortality,female,5yearly,2060,175318.137
935,constant_mortality,male,5yearly,2060,189338.026
935,high_variant,female,5yearly,2060,149233.612
935,high_variant,male,5yearly,2060,162025.366
935,instant_replacement,female,5yearly,2060,147765.313
935,instant_replacement,male,5yearly,2060,159593.654
935,low_variant,female,5yearly,2060,146034.45
935,low_variant,male,5yearly,2060,157106.09
935,medium_variant,female,5yearly,2060,147507.286
935,medium_variant,male,5yearly,2060,159403.837
935,momentum,female,5yearly,2060,179240.023
935,momentum,male,5yearly,2060,194723.526
935,no_change,female,5yearly,2060,181979.199
935,no_change,male,5yearly,2060,197612.31
935,zero_migration,female,5yearly,2060,148921.684
935,zero_migration,male,5yearly,2060,161930.091
935,constant_fertility,female,5yearly,2065,154087.891
935,constant_fertility,male,5yearly,2065,166725.883
935,constant_mortality,female,5yearly,2065,178001.464
935,constant_mortality,male,5yearly,2065,191521.707
935,high_variant,female,5yearly,2065,153668.317
935,high_variant,male,5yearly,2065,165955.251
935,instant_replacement,female,5yearly,2065,151935.241
935,instant_replacement,male,5yearly,2065,163004.82
935,low_variant,female,5yearly,2065,149943.215
935,low_variant,male,5yearly,2065,160065.868
935,medium_variant,female,5yearly,2065,151657.372
935,medium_variant,male,5yearly,2065,162816.584
935,momentum,female,5yearly,2065,182672.828
935,momentum,male,5yearly,2065,197652.348
935,no_change,female,5yearly,2065,186084.98
935,no_change,male,5yearly,2065,201726.133
935,zero_migration,female,5yearly,2065,153344.595
935,zero_migration,male,5yearly,2065,165644.368
935,constant_fertility,female,5yearly,2070,157358.03
935,constant_fertility,male,5yearly,2070,169891.497
935,constant_mortality,female,5yearly,2070,178388.151
935,constant_mortality,male,5yearly,2070,191549.195
935,high_variant,female,5yearly,2070,156936.687
935,high_variant,male,5yearly,2070,169072.946
935,instant_replacement,female,5yearly,2070,154779.514
935,instant_replacement,male,5yearly,2070,165338.544
935,low_variant,female,5yearly,2070,152379.327
935,low_variant,male,5yearly,2070,161770.191
935,medium_variant,female,5yearly,2070,154479.688
935,medium_variant,male,5yearly,2070,165184.541
935,momentum,female,5yearly,2070,183915.423
935,momentum,male,5yearly,2070,198477.941
935,no_change,female,5yearly,2070,188229.516
935,no_change,male,5yearly,2070,204183.728
935,zero_migration,female,5yearly,2070,156463.362
935,zero_migration,male,5yearly,2070,168208.816
935,constant_fertility,female,5yearly,2075,159193.583
935,constant_fertility,male,5yearly,2075,172290.748
935,constant_mortality,female,5yearly,2075,176392.668
935,constant_mortality,male,5yearly,2075,189870.41
935,high_variant,female,5yearly,2075,158825.151
935,high_variant,male,5yearly,2075,171474.378
935,instant_replacement,female,5yearly,2075,156033.251
935,instant_replacement,male,5yearly,2075,166620.819
935,low_variant,female,5yearly,2075,153009.472
935,low_variant,male,5yearly,2075,162147.877
935,medium_variant,female,5yearly,2075,155704.386
935,medium_variant,male,5yearly,2075,166524.966
935,momentum,female,5yearly,2075,182973.25
935,momentum,male,5yearly,2075,197896.452
935,no_change,female,5yearly,2075,188461.432
935,no_change,male,5yearly,2075,205603.383
935,zero_migration,female,5yearly,2075,158002.104
935,zero_migration,male,5yearly,2075,169628.111
935,constant_fertility,female,5yearly,2080,159481.109
935,constant_fertility,male,5yearly,2080,173241.801
935,constant_mortality,female,5yearly,2080,173253.971
935,constant_mortality,male,5yearly,2080,187271.58
935,high_variant,female,5yearly,2080,159243.222
935,high_variant,male,5yearly,2080,172500.49
935,instant_replacement,female,5yearly,2080,155500.426
935,instant_replacement,male,5yearly,2080,166108.844
935,low_variant,female,5yearly,2080,151517.608
935,low_variant,male,5yearly,2080,160247.011
935,medium_variant,female,5yearly,2080,155129.781
935,medium_variant,male,5yearly,2080,166033.757
935,momentum,female,5yearly,2080,181201.151
935,momentum,male,5yearly,2080,197025.002
935,no_change,female,5yearly,2080,188214.603
935,no_change,male,5yearly,2080,206979.699
935,zero_migration,female,5yearly,2080,157753.56
935,zero_migration,male,5yearly,2080,169135.959
935,constant_fertility,female,5yearly,2085,158732.22
935,constant_fertility,male,5yearly,2085,172991.851
935,constant_mortality,female,5yearly,2085,170323.159
935,constant_mortality,male,5yearly,2085,184409.26
935,high_variant,female,5yearly,2085,158764.26
935,high_variant,male,5yearly,2085,172477.058
935,instant_replacement,female,5yearly,2085,153591.185
935,instant_replacement,male,5yearly,2085,164018.636
935,low_variant,female,5yearly,2085,148093.359
935,low_variant,male,5yearly,2085,155975.134
935,medium_variant,female,5yearly,2085,153134.661
935,medium_variant,male,5yearly,2085,163823.112
935,momentum,female,5yearly,2085,180145.053
935,momentum,male,5yearly,2085,196856.08
935,no_change,female,5yearly,2085,189087.494
935,no_change,male,5yearly,2085,209204.45
935,zero_migration,female,5yearly,2085,156076.383
935,zero_migration,male,5yearly,2085,166923.481
935,constant_fertility,female,5yearly,2090,158237.967
935,constant_fertility,male,5yearly,2090,173193.916
935,constant_mortality,female,5yearly,2090,167717.959
935,constant_mortality,male,5yearly,2090,181055.779
935,high_variant,female,5yearly,2090,158767.08
935,high_variant,male,5yearly,2090,173146.32
935,instant_replacement,female,5yearly,2090,151482.226
935,instant_replacement,male,5yearly,2090,161989.243
935,low_variant,female,5yearly,2090,143609.312
935,low_variant,male,5yearly,2090,150540.755
935,medium_variant,female,5yearly,2090,150838.197
935,medium_variant,male,5yearly,2090,161359.982
935,momentum,female,5yearly,2090,180142.716
935,momentum,male,5yearly,2090,197309.657
935,no_change,female,5yearly,2090,191407.66
935,no_change,male,5yearly,2090,212205.546
935,zero_migration,female,5yearly,2090,154064.521
935,zero_migration,male,5yearly,2090,164544.736
935,constant_fertility,female,5yearly,2095,159172.632
935,constant_fertility,male,5yearly,2095,174333.795
935,constant_mortality,female,5yearly,2095,164689.793
935,constant_mortality,male,5yearly,2095,176726.05
935,high_variant,female,5yearly,2095,160548.317
935,high_variant,male,5yearly,2095,175086.556
935,instant_replacement,female,5yearly,2095,150288.012
935,instant_replacement,male,5yearly,2095,160637.751
935,low_variant,female,5yearly,2095,138737.392
935,low_variant,male,5yearly,2095,144150.135
935,medium_variant,female,5yearly,2095,149216.893
935,medium_variant,male,5yearly,2095,159025.491
935,momentum,female,5yearly,2095,180560.625
935,momentum,male,5yearly,2095,197441.914
935,no_change,female,5yearly,2095,194531.684
935,no_change,male,5yearly,2095,215531.355
935,zero_migration,female,5yearly,2095,152684.33
935,zero_migration,male,5yearly,2095,162390.038
935,constant_fertility,female,5yearly,Regi,ASIA
935,constant_fertility,male,5yearly,Regi,ASIA
935,constant_mortality,female,5yearly,Regi,ASIA
935,constant_mortality,male,5yearly,Regi,ASIA
935,estimates,female,5yearly,Regi,ASIA
935,estimates,male,5yearly,Regi,ASIA
935,high_variant,female,5yearly,Regi,ASIA
935,high_variant,male,5yearly,Regi,ASIA
935,instant_replacement,female,5yearly,Regi,ASIA
935,instant_replacement,male,5yearly,Regi,ASIA
935,low_variant,female,5yearly,Regi,ASIA
935,low_variant,male,5yearly,Regi,ASIA
935,medium_variant,female,5yearly,Regi,ASIA
935,medium_variant,male,5yearly,Regi,ASIA
935,momentum,female,5yearly,Regi,ASIA
935,momentum,male,5yearly,Regi,ASIA
935,no_change,female,5yearly,Regi,ASIA
935,no_change,male,5yearly,Regi,ASIA
935,zero_migration,female,5yearly,Regi,ASIA
935,zero_migration,male,5yearly,Regi,ASIA
