continent,variant,gender,freq,year,totaldeaths
905,low_variant,female,5yearly,2025,8284.135
905,low_variant,male,5yearly,2025,8603.909
905,medium_variant,female,5yearly,2025,8298.118
905,medium_variant,male,5yearly,2025,8620.194
905,momentum,female,5yearly,2025,9202.27
905,momentum,male,5yearly,2025,9940.361
905,no_change,female,5yearly,2025,9242.927
905,no_change,male,5yearly,2025,10024.035
905,zero_migration,female,5yearly,2025,8256.441
905,zero_migration,male,5yearly,2025,8543.443
905,constant_fertility,female,5yearly,2030,9026.844
905,constant_fertility,male,5yearly,2030,9258.381
905,constant_mortality,female,5yearly,2030,10244.735
905,constant_mortality,male,5yearly,2030,11060.267
905,high_variant,female,5yearly,2030,9042.135
905,high_variant,male,5yearly,2030,9276.331
905,instant_replacement,female,5yearly,2030,9034.041
905,instant_replacement,male,5yearly,2030,9267.066
905,low_variant,female,5yearly,2030,9014.021
905,low_variant,male,5yearly,2030,9243.274
905,medium_variant,female,5yearly,2030,9028.065
905,medium_variant,male,5yearly,2030,9259.789
905,momentum,female,5yearly,2030,10160.707
905,momentum,male,5yearly,2030,10908.63
905,no_change,female,5yearly,2030,10242.762
905,no_change,male,5yearly,2030,11057.705
905,zero_migration,female,5yearly,2030,8954.916
905,zero_migration,male,5yearly,2030,9137.269
905,constant_fertility,female,5yearly,2035,9865.591
905,constant_fertility,male,5yearly,2035,9916.266
905,constant_mortality,female,5yearly,2035,11266.461
905,constant_mortality,male,5yearly,2035,11992.796
905,high_variant,female,5yearly,2035,9882.498
905,high_variant,male,5yearly,2035,9938.473
905,instant_replacement,female,5yearly,2035,9873.907
905,instant_replacement,male,5yearly,2035,9928.099
905,low_variant,female,5yearly,2035,9851.513
905,low_variant,male,5yearly,2035,9897.479
905,medium_variant,female,5yearly,2035,9866.905
905,medium_variant,male,5yearly,2035,9917.868
905,momentum,female,5yearly,2035,11127.979
905,momentum,male,5yearly,2035,11760.806
905,no_change,female,5yearly,2035,11264.15
905,no_change,male,5yearly,2035,11989.582
905,zero_migration,female,5yearly,2035,9754.496
905,zero_migration,male,5yearly,2035,9742.261
905,constant_fertility,female,5yearly,2040,10619.166
905,constant_fertility,male,5yearly,2040,10499.551
905,constant_mortality,female,5yearly,2040,12078.59
905,constant_mortality,male,5yearly,2040,12671.035
905,high_variant,female,5yearly,2040,10640.235
905,high_variant,male,5yearly,2040,10531.226
905,instant_replacement,female,5yearly,2040,10629.82
905,instant_replacement,male,5yearly,2040,10516.809
905,low_variant,female,5yearly,2040,10601.832
905,low_variant,male,5yearly,2040,10472.904
905,medium_variant,female,5yearly,2040,10620.663
905,medium_variant,male,5yearly,2040,10501.681
905,momentum,female,5yearly,2040,11867.96
905,momentum,male,5yearly,2040,12336.192
905,no_change,female,5yearly,2040,12075.811
905,no_change,male,5yearly,2040,12666.623
905,zero_migration,female,5yearly,2040,10458.494
905,zero_migration,male,5yearly,2040,10262.086
905,constant_fertility,female,5yearly,2045,11130.275
905,constant_fertility,male,5yearly,2045,10908.124
905,constant_mortality,female,5yearly,2045,12546.333
905,constant_mortality,male,5yearly,2045,13038.173
905,high_variant,female,5yearly,2045,11158.214
905,high_variant,male,5yearly,2045,10952.805
905,instant_replacement,female,5yearly,2045,11144.339
905,instant_replacement,male,5yearly,2045,10931.459
905,low_variant,female,5yearly,2045,11107.914
905,low_variant,male,5yearly,2045,10871.33
905,medium_variant,female,5yearly,2045,11132.223
905,medium_variant,male,5yearly,2045,10911.22
905,momentum,female,5yearly,2045,12239.608
905,momentum,male,5yearly,2045,12569.918
905,no_change,female,5yearly,2045,12542.6
905,no_change,male,5yearly,2045,13031.667
905,zero_migration,female,5yearly,2045,10906.309
905,zero_migration,male,5yearly,2045,10593.045
905,constant_fertility,female,5yearly,2050,11327.197
905,constant_fertility,male,5yearly,2050,11147.924
905,constant_mortality,female,5yearly,2050,12690.017
905,constant_mortality,male,5yearly,2050,13158.762
905,high_variant,female,5yearly,2050,11363.48
905,high_variant,male,5yearly,2050,11206.817
905,instant_replacement,female,5yearly,2050,11344.995
905,instant_replacement,male,5yearly,2050,11177.154
905,low_variant,female,5yearly,2050,11298.934
905,low_variant,male,5yearly,2050,11100.5
905,medium_variant,female,5yearly,2050,11329.88
905,medium_variant,male,5yearly,2050,11152.302
905,momentum,female,5yearly,2050,12255.828
905,momentum,male,5yearly,2050,12520.624
905,no_change,female,5yearly,2050,12684.632
905,no_change,male,5yearly,2050,13149.198
905,zero_migration,female,5yearly,2050,11022.982
905,zero_migration,male,5yearly,2050,10735.298
905,constant_fertility,female,5yearly,2055,11284.14
905,constant_fertility,male,5yearly,2055,11198.019
905,constant_mortality,female,5yearly,2055,12665.537
905,constant_mortality,male,5yearly,2055,13193.544
905,high_variant,female,5yearly,2055,11329.622
905,high_variant,male,5yearly,2055,11270.956
905,instant_replacement,female,5yearly,2055,11305.985
905,instant_replacement,male,5yearly,2055,11233.105
905,low_variant,female,5yearly,2055,11249.007
905,low_variant,male,5yearly,2055,11139.987
905,medium_variant,female,5yearly,2055,11287.627
905,medium_variant,male,5yearly,2055,11203.666
905,momentum,female,5yearly,2055,12067.142
905,momentum,male,5yearly,2055,12348.568
905,no_change,female,5yearly,2055,12658.173
905,no_change,male,5yearly,2055,13180.557
905,zero_migration,female,5yearly,2055,10878.401
905,zero_migration,male,5yearly,2055,10665.596
905,constant_fertility,female,5yearly,2060,11161.261
905,constant_fertility,male,5yearly,2060,11228.236
905,constant_mortality,female,5yearly,2060,12687.224
905,constant_mortality,male,5yearly,2060,13322.2
905,high_variant,female,5yearly,2060,11217.885
905,high_variant,male,5yearly,2060,11318.258
905,instant_replacement,female,5yearly,2060,11188.554
905,instant_replacement,male,5yearly,2060,11271.535
905,low_variant,female,5yearly,2060,11117.236
905,low_variant,male,5yearly,2060,11156.766
905,medium_variant,female,5yearly,2060,11165.58
905,medium_variant,male,5yearly,2060,11235.161
905,momentum,female,5yearly,2060,11883.201
905,momentum,male,5yearly,2060,12236.221
905,no_change,female,5yearly,2060,12677.622
905,no_change,male,5yearly,2060,13305.451
905,zero_migration,female,5yearly,2060,10626.793
905,zero_migration,male,5yearly,2060,10545.573
905,constant_fertility,female,5yearly,2065,11172.279
905,constant_fertility,male,5yearly,2065,11366.461
905,constant_mortality,female,5yearly,2065,12883.818
905,constant_mortality,male,5yearly,2065,13608.932
905,high_variant,female,5yearly,2065,11244.8
905,high_variant,male,5yearly,2065,11481.303
905,instant_replacement,female,5yearly,2065,11207.803
905,instant_replacement,male,5yearly,2065,11422.623
905,low_variant,female,5yearly,2065,11115.344
905,low_variant,male,5yearly,2065,11275.327
905,medium_variant,female,5yearly,2065,11177.667
905,medium_variant,male,5yearly,2065,11375.031
905,momentum,female,5yearly,2065,11829.929
905,momentum,male,5yearly,2065,12254.005
905,no_change,female,5yearly,2065,12871.229
905,no_change,male,5yearly,2065,13587.153
905,zero_migration,female,5yearly,2065,10473.78
905,zero_migration,male,5yearly,2065,10500.858
905,constant_fertility,female,5yearly,2070,11401.502
905,constant_fertility,male,5yearly,2070,11744.135
905,constant_mortality,female,5yearly,2070,13220.553
905,constant_mortality,male,5yearly,2070,13972.433
905,high_variant,female,5yearly,2070,11496.624
905,high_variant,male,5yearly,2070,11896.496
905,instant_replacement,female,5yearly,2070,11448.445
905,instant_replacement,male,5yearly,2070,11819.393
905,low_variant,female,5yearly,2070,11326.507
905,low_variant,male,5yearly,2070,11623.639
905,medium_variant,female,5yearly,2070,11408.448
905,medium_variant,male,5yearly,2070,11755.277
905,momentum,female,5yearly,2070,11874.003
905,momentum,male,5yearly,2070,12330.36
905,no_change,female,5yearly,2070,13203.509
905,no_change,male,5yearly,2070,13942.929
905,zero_migration,female,5yearly,2070,10494.678
905,zero_migration,male,5yearly,2070,10651.407
905,constant_fertility,female,5yearly,2075,11759.136
905,constant_fertility,male,5yearly,2075,12198.319
905,constant_mortality,female,5yearly,2075,13562.928
905,constant_mortality,male,5yearly,2075,14276.727
905,high_variant,female,5yearly,2075,11883.738
905,high_variant,male,5yearly,2075,12399.987
905,instant_replacement,female,5yearly,2075,11820.293
905,instant_replacement,male,5yearly,2075,12297.476
905,low_variant,female,5yearly,2075,11661.032
905,low_variant,male,5yearly,2075,12039.75
905,medium_variant,female,5yearly,2075,11768.246
905,medium_variant,male,5yearly,2075,12213.109
905,momentum,female,5yearly,2075,11893.093
905,momentum,male,5yearly,2075,12346.709
905,no_change,female,5yearly,2075,13539.226
905,no_change,male,5yearly,2075,14235.606
905,zero_migration,female,5yearly,2075,10594.325
905,zero_migration,male,5yearly,2075,10839.213
905,constant_fertility,female,5yearly,2080,12102.542
905,constant_fertility,male,5yearly,2080,12595.54
905,constant_mortality,female,5yearly,2080,13796.036
905,constant_mortality,male,5yearly,2080,14437.746
905,high_variant,female,5yearly,2080,12263.729
905,high_variant,male,5yearly,2080,12857.855
905,instant_replacement,female,5yearly,2080,12181.553
905,instant_replacement,male,5yearly,2080,12723.567
905,low_variant,female,5yearly,2080,11975.644
905,low_variant,male,5yearly,2080,12390.016
905,medium_variant,female,5yearly,2080,12114.343
905,medium_variant,male,5yearly,2080,12614.922
905,momentum,female,5yearly,2080,11803.312
905,momentum,male,5yearly,2080,12247.39
905,no_change,female,5yearly,2080,13762.942
905,no_change,male,5yearly,2080,14380.714
905,zero_migration,female,5yearly,2080,10631.769
905,zero_migration,male,5yearly,2080,10934.338
905,constant_fertility,female,5yearly,2085,12296.024
905,constant_fertility,male,5yearly,2085,12791.241
905,constant_mortality,female,5yearly,2085,13886.053
905,constant_mortality,male,5yearly,2085,14475.998
905,high_variant,female,5yearly,2085,12505.313
905,high_variant,male,5yearly,2085,13130.057
905,instant_replacement,female,5yearly,2085,12399.577
905,instant_replacement,male,5yearly,2085,12957.312
905,low_variant,female,5yearly,2085,12130.598
905,low_variant,male,5yearly,2085,12525.341
905,medium_variant,female,5yearly,2085,12311.226
905,medium_variant,male,5yearly,2085,12816.161
905,momentum,female,5yearly,2085,11617.487
905,momentum,male,5yearly,2085,12090.025
905,no_change,female,5yearly,2085,13839.742
905,no_change,male,5yearly,2085,14398.151
905,zero_migration,female,5yearly,2085,10492.442
905,zero_migration,male,5yearly,2085,10817.065
905,constant_fertility,female,5yearly,2090,12324.368
905,constant_fertility,male,5yearly,2090,12768.212
905,constant_mortality,female,5yearly,2090,13906.178
905,constant_mortality,male,5yearly,2090,14487.028
905,high_variant,female,5yearly,2090,12602.792
905,high_variant,male,5yearly,2090,13209.682
905,instant_replacement,female,5yearly,2090,12464.839
905,instant_replacement,male,5yearly,2090,12988.573
905,low_variant,female,5yearly,2090,12102.507
905,low_variant,male,5yearly,2090,12419.526
905,medium_variant,female,5yearly,2090,12344.198
905,medium_variant,male,5yearly,2090,12800.03
905,momentum,female,5yearly,2090,11453.357
905,momentum,male,5yearly,2090,11994.7
905,no_change,female,5yearly,2090,13841.091
905,no_change,male,5yearly,2090,14381.914
905,zero_migration,female,5yearly,2090,10205.374
905,zero_migration,male,5yearly,2090,10520.314
905,constant_fertility,female,5yearly,2095,12277.395
905,constant_fertility,male,5yearly,2095,12756.396
905,constant_mortality,female,5yearly,2095,13937.729
905,constant_mortality,male,5yearly,2095,14529.062
905,high_variant,female,5yearly,2095,12663.525
905,high_variant,male,5yearly,2095,13357.45
905,instant_replacement,female,5yearly,2095,12478.467
905,instant_replacement,male,5yearly,2095,13065.859
905,low_variant,female,5yearly,2095,11965.767
905,low_variant,male,5yearly,2095,12276.489
905,medium_variant,female,5yearly,2095,12303.974
905,medium_variant,male,5yearly,2095,12798.192
905,momentum,female,5yearly,2095,11409.581
905,momentum,male,5yearly,2095,12014.738
905,no_change,female,5yearly,2095,13845.78
905,no_change,male,5yearly,2095,14387.843
905,zero_migration,female,5yearly,2095,9914.581
905,zero_migration,male,5yearly,2095,10295.275
