region,year,variant,gender,freq,age5yearinterval,totaldeaths
921,1950,estimates,female,5yearly,0_4,16035.571
921,1950,estimates,male,5yearly,0_4,16698.258
921,1950,estimates,female,5yearly,5_9,1324.764
921,1950,estimates,male,5yearly,5_9,1145.74
921,1950,estimates,female,5yearly,10_14,1016.51
921,1950,estimates,male,5yearly,10_14,956.037
921,1950,estimates,female,5yearly,15_19,1021.924
921,1950,estimates,male,5yearly,15_19,1024.428
921,1950,estimates,female,5yearly,20_24,1119.829
921,1950,estimates,male,5yearly,20_24,1179.478
921,1950,estimates,female,5yearly,25_29,1144.572
921,1950,estimates,male,5yearly,25_29,1158.121
921,1950,estimates,female,5yearly,30_34,1159.565
921,1950,estimates,male,5yearly,30_34,1112.053
921,1950,estimates,female,5yearly,35_39,1167.061
921,1950,estimates,male,5yearly,35_39,1123.42
921,1950,estimates,female,5yearly,40_44,1174.008
921,1950,estimates,male,5yearly,40_44,1177.021
921,1950,estimates,female,5yearly,45_49,1155.325
921,1950,estimates,male,5yearly,45_49,1246.408
921,1950,estimates,female,5yearly,50_54,1167.307
921,1950,estimates,male,5yearly,50_54,1326.814
921,1950,estimates,female,5yearly,55_59,1173.813
921,1950,estimates,male,5yearly,55_59,1369.76
921,1950,estimates,female,5yearly,60_64,1235.29
921,1950,estimates,male,5yearly,60_64,1437.357
921,1950,estimates,female,5yearly,65_69,1216.433
921,1950,estimates,male,5yearly,65_69,1399.908
921,1950,estimates,female,5yearly,70_74,1101.78
921,1950,estimates,male,5yearly,70_74,1273.287
921,1950,estimates,female,5yearly,75_79,978.761
921,1950,estimates,male,5yearly,75_79,1110.069
921,1950,estimates,female,5yearly,80_84,673.102
921,1950,estimates,male,5yearly,80_84,733.695
921,1950,estimates,female,5yearly,85_89,349.772
921,1950,estimates,male,5yearly,85_89,333.295
921,1950,estimates,female,5yearly,90_94,127.459
921,1950,estimates,male,5yearly,90_94,95.924
921,1950,estimates,female,5yearly,95plus,35.118
921,1950,estimates,male,5yearly,95plus,18.344
921,1955,estimates,female,5yearly,0_4,15939.64
921,1955,estimates,male,5yearly,0_4,16640.186
921,1955,estimates,female,5yearly,5_9,1333.96
921,1955,estimates,male,5yearly,5_9,1139.365
921,1955,estimates,female,5yearly,10_14,931.427
921,1955,estimates,male,5yearly,10_14,855.767
921,1955,estimates,female,5yearly,15_19,896.378
921,1955,estimates,male,5yearly,15_19,892.227
921,1955,estimates,female,5yearly,20_24,1013.541
921,1955,estimates,male,5yearly,20_24,1033.308
921,1955,estimates,female,5yearly,25_29,1059.349
921,1955,estimates,male,5yearly,25_29,1027.78
921,1955,estimates,female,5yearly,30_34,1087.507
921,1955,estimates,male,5yearly,30_34,1013.008
921,1955,estimates,female,5yearly,35_39,1105.306
921,1955,estimates,male,5yearly,35_39,1039.764
921,1955,estimates,female,5yearly,40_44,1118.344
921,1955,estimates,male,5yearly,40_44,1102.58
921,1955,estimates,female,5yearly,45_49,1142.353
921,1955,estimates,male,5yearly,45_49,1208.839
921,1955,estimates,female,5yearly,50_54,1135.781
921,1955,estimates,male,5yearly,50_54,1297.525
921,1955,estimates,female,5yearly,55_59,1185.232
921,1955,estimates,male,5yearly,55_59,1384.077
921,1955,estimates,female,5yearly,60_64,1220.761
921,1955,estimates,male,5yearly,60_64,1415.728
921,1955,estimates,female,5yearly,65_69,1236.3
921,1955,estimates,male,5yearly,65_69,1408.557
921,1955,estimates,female,5yearly,70_74,1130.245
921,1955,estimates,male,5yearly,70_74,1255.96
921,1955,estimates,female,5yearly,75_79,886.385
921,1955,estimates,male,5yearly,75_79,983.38
921,1955,estimates,female,5yearly,80_84,638.35
921,1955,estimates,male,5yearly,80_84,678.988
921,1955,estimates,female,5yearly,85_89,341.837
921,1955,estimates,male,5yearly,85_89,311.558
921,1955,estimates,female,5yearly,90_94,129.019
921,1955,estimates,male,5yearly,90_94,88.155
921,1955,estimates,female,5yearly,95plus,36.615
921,1955,estimates,male,5yearly,95plus,15.396
921,1960,estimates,female,5yearly,0_4,15790.072
921,1960,estimates,male,5yearly,0_4,16522.853
921,1960,estimates,female,5yearly,5_9,1376.992
921,1960,estimates,male,5yearly,5_9,1177.879
921,1960,estimates,female,5yearly,10_14,930.133
921,1960,estimates,male,5yearly,10_14,854.389
921,1960,estimates,female,5yearly,15_19,753.374
921,1960,estimates,male,5yearly,15_19,762.149
921,1960,estimates,female,5yearly,20_24,838.169
921,1960,estimates,male,5yearly,20_24,847.168
921,1960,estimates,female,5yearly,25_29,940.297
921,1960,estimates,male,5yearly,25_29,861.251
921,1960,estimates,female,5yearly,30_34,1008.811
921,1960,estimates,male,5yearly,30_34,883.302
921,1960,estimates,female,5yearly,35_39,1039.496
921,1960,estimates,male,5yearly,35_39,949.195
921,1960,estimates,female,5yearly,40_44,1058.445
921,1960,estimates,male,5yearly,40_44,1039.041
921,1960,estimates,female,5yearly,45_49,1084.127
921,1960,estimates,male,5yearly,45_49,1165.711
921,1960,estimates,female,5yearly,50_54,1115.216
921,1960,estimates,male,5yearly,50_54,1295.736
921,1960,estimates,female,5yearly,55_59,1168.598
921,1960,estimates,male,5yearly,55_59,1403.369
921,1960,estimates,female,5yearly,60_64,1289.279
921,1960,estimates,male,5yearly,60_64,1498.602
921,1960,estimates,female,5yearly,65_69,1285.254
921,1960,estimates,male,5yearly,65_69,1465.334
921,1960,estimates,female,5yearly,70_74,1182.589
921,1960,estimates,male,5yearly,70_74,1318.674
921,1960,estimates,female,5yearly,75_79,947.084
921,1960,estimates,male,5yearly,75_79,1013.582
921,1960,estimates,female,5yearly,80_84,603.659
921,1960,estimates,male,5yearly,80_84,630.611
