region,year,variant,gender,freq,age5yearinterval,totaldeaths
5501,1950,estimates,female,5yearly,0_4,15794.222
5501,1950,estimates,male,5yearly,0_4,16399.8
5501,1950,estimates,female,5yearly,5_9,1314.905
5501,1950,estimates,male,5yearly,5_9,1134.249
5501,1950,estimates,female,5yearly,10_14,1009.082
5501,1950,estimates,male,5yearly,10_14,945.902
5501,1950,estimates,female,5yearly,15_19,1013.534
5501,1950,estimates,male,5yearly,15_19,1012.298
5501,1950,estimates,female,5yearly,20_24,1109.272
5501,1950,estimates,male,5yearly,20_24,1162.512
5501,1950,estimates,female,5yearly,25_29,1134.505
5501,1950,estimates,male,5yearly,25_29,1141.03
5501,1950,estimates,female,5yearly,30_34,1151.69
5501,1950,estimates,male,5yearly,30_34,1100
5501,1950,estimates,female,5yearly,35_39,1157.777
5501,1950,estimates,male,5yearly,35_39,1109.069
5501,1950,estimates,female,5yearly,40_44,1161.15
5501,1950,estimates,male,5yearly,40_44,1155.12
5501,1950,estimates,female,5yearly,45_49,1137.845
5501,1950,estimates,male,5yearly,45_49,1215.426
5501,1950,estimates,female,5yearly,50_54,1145.005
5501,1950,estimates,male,5yearly,50_54,1286.048
5501,1950,estimates,female,5yearly,55_59,1149.277
5501,1950,estimates,male,5yearly,55_59,1320.202
5501,1950,estimates,female,5yearly,60_64,1203.774
5501,1950,estimates,male,5yearly,60_64,1374.767
5501,1950,estimates,female,5yearly,65_69,1175.192
5501,1950,estimates,male,5yearly,65_69,1329.354
5501,1950,estimates,female,5yearly,70_74,1055.828
5501,1950,estimates,male,5yearly,70_74,1208.986
5501,1950,estimates,female,5yearly,75_79,935.362
5501,1950,estimates,male,5yearly,75_79,1060.618
5501,1950,estimates,female,5yearly,80_84,643.078
5501,1950,estimates,male,5yearly,80_84,704.423
5501,1950,estimates,female,5yearly,85_89,333.084
5501,1950,estimates,male,5yearly,85_89,319.299
5501,1950,estimates,female,5yearly,90_94,119.606
5501,1950,estimates,male,5yearly,90_94,90.721
5501,1950,estimates,female,5yearly,95plus,32.296
5501,1950,estimates,male,5yearly,95plus,16.997
5501,1955,estimates,female,5yearly,0_4,15644.013
5501,1955,estimates,male,5yearly,0_4,16275.451
5501,1955,estimates,female,5yearly,5_9,1321.449
5501,1955,estimates,male,5yearly,5_9,1124.921
5501,1955,estimates,female,5yearly,10_14,925.25
5501,1955,estimates,male,5yearly,10_14,847.297
5501,1955,estimates,female,5yearly,15_19,888.846
5501,1955,estimates,male,5yearly,15_19,880.737
5501,1955,estimates,female,5yearly,20_24,1003.161
5501,1955,estimates,male,5yearly,20_24,1015.48
5501,1955,estimates,female,5yearly,25_29,1049.178
5501,1955,estimates,male,5yearly,25_29,1007.173
5501,1955,estimates,female,5yearly,30_34,1077.488
5501,1955,estimates,male,5yearly,30_34,993.746
5501,1955,estimates,female,5yearly,35_39,1096.481
5501,1955,estimates,male,5yearly,35_39,1025.495
5501,1955,estimates,female,5yearly,40_44,1107.157
5501,1955,estimates,male,5yearly,40_44,1084.073
5501,1955,estimates,female,5yearly,45_49,1126.181
5501,1955,estimates,male,5yearly,45_49,1180.212
5501,1955,estimates,female,5yearly,50_54,1113.133
5501,1955,estimates,male,5yearly,50_54,1259.25
5501,1955,estimates,female,5yearly,55_59,1155.023
5501,1955,estimates,male,5yearly,55_59,1336.07
5501,1955,estimates,female,5yearly,60_64,1186.812
5501,1955,estimates,male,5yearly,60_64,1359.995
5501,1955,estimates,female,5yearly,65_69,1194.178
5501,1955,estimates,male,5yearly,65_69,1342.808
5501,1955,estimates,female,5yearly,70_74,1078.564
5501,1955,estimates,male,5yearly,70_74,1187.367
5501,1955,estimates,female,5yearly,75_79,837.218
5501,1955,estimates,male,5yearly,75_79,929.473
5501,1955,estimates,female,5yearly,80_84,601.873
5501,1955,estimates,male,5yearly,80_84,645.445
5501,1955,estimates,female,5yearly,85_89,321.663
5501,1955,estimates,male,5yearly,85_89,295.458
5501,1955,estimates,female,5yearly,90_94,120.497
5501,1955,estimates,male,5yearly,90_94,82.499
5501,1955,estimates,female,5yearly,95plus,33.27
5501,1955,estimates,male,5yearly,95plus,13.722
5501,1960,estimates,female,5yearly,0_4,15467.654
5501,1960,estimates,male,5yearly,0_4,16124.876
5501,1960,estimates,female,5yearly,5_9,1361.512
5501,1960,estimates,male,5yearly,5_9,1159.736
5501,1960,estimates,female,5yearly,10_14,922.469
5501,1960,estimates,male,5yearly,10_14,843.705
5501,1960,estimates,female,5yearly,15_19,747.456
5501,1960,estimates,male,5yearly,15_19,752.612
5501,1960,estimates,female,5yearly,20_24,829.282
5501,1960,estimates,male,5yearly,20_24,830.17
5501,1960,estimates,female,5yearly,25_29,930.375
5501,1960,estimates,male,5yearly,25_29,839.011
5501,1960,estimates,female,5yearly,30_34,998.62
5501,1960,estimates,male,5yearly,30_34,859.928
5501,1960,estimates,female,5yearly,35_39,1028.359
5501,1960,estimates,male,5yearly,35_39,926.669
5501,1960,estimates,female,5yearly,40_44,1047.778
5501,1960,estimates,male,5yearly,40_44,1020.591
5501,1960,estimates,female,5yearly,45_49,1069.743
5501,1960,estimates,male,5yearly,45_49,1141.214
5501,1960,estimates,female,5yearly,50_54,1093.682
5501,1960,estimates,male,5yearly,50_54,1259.726
5501,1960,estimates,female,5yearly,55_59,1137.419
5501,1960,estimates,male,5yearly,55_59,1357.183
5501,1960,estimates,female,5yearly,60_64,1247.596
5501,1960,estimates,male,5yearly,60_64,1443.511
5501,1960,estimates,female,5yearly,65_69,1239.826
5501,1960,estimates,male,5yearly,65_69,1405.275
5501,1960,estimates,female,5yearly,70_74,1129.245
5501,1960,estimates,male,5yearly,70_74,1253.012
5501,1960,estimates,female,5yearly,75_79,890.372
5501,1960,estimates,male,5yearly,75_79,954.046
5501,1960,estimates,female,5yearly,80_84,560.899
5501,1960,estimates,male,5yearly,80_84,592.479
5501,1960,estimates,female,5yearly,85_89,315.946
5501,1960,estimates,male,5yearly,85_89,290.086
5501,1960,estimates,female,5yearly,90_94,123.443
5501,1960,estimates,male,5yearly,90_94,83.048
5501,1960,estimates,female,5yearly,95plus,36.021
5501,1960,estimates,male,5yearly,95plus,14.096
5501,1965,estimates,female,5yearly,0_4,15379.795
5501,1965,estimates,male,5yearly,0_4,16027.085
5501,1965,estimates,female,5yearly,5_9,1313.117
5501,1965,estimates,male,5yearly,5_9,1112.461
5501,1965,estimates,female,5yearly,10_14,866.541
5501,1965,estimates,male,5yearly,10_14,793.039
5501,1965,estimates,female,5yearly,15_19,692.18
5501,1965,estimates,male,5yearly,15_19,667.765
5501,1965,estimates,female,5yearly,20_24,728.701
5501,1965,estimates,male,5yearly,20_24,672.501
5501,1965,estimates,female,5yearly,25_29,799.624
5501,1965,estimates,male,5yearly,25_29,676.795
5501,1965,estimates,female,5yearly,30_34,872.44
5501,1965,estimates,male,5yearly,30_34,718.249
5501,1965,estimates,female,5yearly,35_39,895.625
5501,1965,estimates,male,5yearly,35_39,806.24
5501,1965,estimates,female,5yearly,40_44,908.618
5501,1965,estimates,male,5yearly,40_44,933.244
5501,1965,estimates,female,5yearly,45_49,952.347
5501,1965,estimates,male,5yearly,45_49,1088.281
5501,1965,estimates,female,5yearly,50_54,1008.7
5501,1965,estimates,male,5yearly,50_54,1230.415
5501,1965,estimates,female,5yearly,55_59,1131.438
5501,1965,estimates,male,5yearly,55_59,1387.985
5501,1965,estimates,female,5yearly,60_64,1274.78
5501,1965,estimates,male,5yearly,60_64,1517.418
5501,1965,estimates,female,5yearly,65_69,1330.768
5501,1965,estimates,male,5yearly,65_69,1536.83
5501,1965,estimates,female,5yearly,70_74,1191.016
5501,1965,estimates,male,5yearly,70_74,1352.675
5501,1965,estimates,female,5yearly,75_79,947.891
5501,1965,estimates,male,5yearly,75_79,1035.478
5501,1965,estimates,female,5yearly,80_84,624.438
5501,1965,estimates,male,5yearly,80_84,641.447
5501,1965,estimates,female,5yearly,85_89,312.132
5501,1965,estimates,male,5yearly,85_89,282.576
5501,1965,estimates,female,5yearly,90_94,129.816
5501,1965,estimates,male,5yearly,90_94,87.809
5501,1965,estimates,female,5yearly,95plus,39.06
5501,1965,estimates,male,5yearly,95plus,15.519
5501,1970,estimates,female,5yearly,0_4,15734.872
5501,1970,estimates,male,5yearly,0_4,16184.298
5501,1970,estimates,female,5yearly,5_9,1295.286
5501,1970,estimates,male,5yearly,5_9,1122.197
5501,1970,estimates,female,5yearly,10_14,809.821
5501,1970,estimates,male,5yearly,10_14,739.531
5501,1970,estimates,female,5yearly,15_19,686.286
5501,1970,estimates,male,5yearly,15_19,599.815
5501,1970,estimates,female,5yearly,20_24,753.207
5501,1970,estimates,male,5yearly,20_24,621.512
5501,1970,estimates,female,5yearly,25_29,718.522
5501,1970,estimates,male,5yearly,25_29,579.629
5501,1970,estimates,female,5yearly,30_34,722.187
5501,1970,estimates,male,5yearly,30_34,612.091
5501,1970,estimates,female,5yearly,35_39,739.733
5501,1970,estimates,male,5yearly,35_39,708.19
5501,1970,estimates,female,5yearly,40_44,757.582
5501,1970,estimates,male,5yearly,40_44,849.878
5501,1970,estimates,female,5yearly,45_49,824.864
5501,1970,estimates,male,5yearly,45_49,1029.06
5501,1970,estimates,female,5yearly,50_54,932.152
5501,1970,estimates,male,5yearly,50_54,1210.622
5501,1970,estimates,female,5yearly,55_59,1099.008
5501,1970,estimates,male,5yearly,55_59,1407.469
5501,1970,estimates,female,5yearly,60_64,1312.706
5501,1970,estimates,male,5yearly,60_64,1600.123
5501,1970,estimates,female,5yearly,65_69,1384.121
5501,1970,estimates,male,5yearly,65_69,1652.44
5501,1970,estimates,female,5yearly,70_74,1301.419
5501,1970,estimates,male,5yearly,70_74,1516.587
5501,1970,estimates,female,5yearly,75_79,1039.916
5501,1970,estimates,male,5yearly,75_79,1162.612
5501,1970,estimates,female,5yearly,80_84,694.417
5501,1970,estimates,male,5yearly,80_84,723.119
5501,1970,estimates,female,5yearly,85_89,365.514
5501,1970,estimates,male,5yearly,85_89,329.159
5501,1970,estimates,female,5yearly,90_94,130.054
5501,1970,estimates,male,5yearly,90_94,91.236
5501,1970,estimates,female,5yearly,95plus,41.001
5501,1970,estimates,male,5yearly,95plus,17.452
5501,1975,estimates,female,5yearly,0_4,14647.078
5501,1975,estimates,male,5yearly,0_4,15149.036
5501,1975,estimates,female,5yearly,5_9,1116.727
5501,1975,estimates,male,5yearly,5_9,955.018
5501,1975,estimates,female,5yearly,10_14,686.601
5501,1975,estimates,male,5yearly,10_14,635.595
5501,1975,estimates,female,5yearly,15_19,674.981
5501,1975,estimates,male,5yearly,15_19,569.978
5501,1975,estimates,female,5yearly,20_24,778.109
5501,1975,estimates,male,5yearly,20_24,625.222
5501,1975,estimates,female,5yearly,25_29,705.475
5501,1975,estimates,male,5yearly,25_29,583.994
5501,1975,estimates,female,5yearly,30_34,622.858
5501,1975,estimates,male,5yearly,30_34,572.529
5501,1975,estimates,female,5yearly,35_39,622.809
5501,1975,estimates,male,5yearly,35_39,662.771
5501,1975,estimates,female,5yearly,40_44,666.161
5501,1975,estimates,male,5yearly,40_44,814.819
5501,1975,estimates,female,5yearly,45_49,752.939
5501,1975,estimates,male,5yearly,45_49,1009.017
5501,1975,estimates,female,5yearly,50_54,888.891
5501,1975,estimates,male,5yearly,50_54,1232.847
5501,1975,estimates,female,5yearly,55_59,1093.343
5501,1975,estimates,male,5yearly,55_59,1488.26
5501,1975,estimates,female,5yearly,60_64,1327.499
5501,1975,estimates,male,5yearly,60_64,1717.528
5501,1975,estimates,female,5yearly,65_69,1470.712
5501,1975,estimates,male,5yearly,65_69,1817.896
5501,1975,estimates,female,5yearly,70_74,1425.119
5501,1975,estimates,male,5yearly,70_74,1701.571
5501,1975,estimates,female,5yearly,75_79,1197.607
5501,1975,estimates,male,5yearly,75_79,1363.39
5501,1975,estimates,female,5yearly,80_84,795.316
5501,1975,estimates,male,5yearly,80_84,856.111
5501,1975,estimates,female,5yearly,85_89,409.714
5501,1975,estimates,male,5yearly,85_89,388.738
5501,1975,estimates,female,5yearly,90_94,155.363
