region,year,variant,gender,freq,age5yearinterval,totaldeaths
916,1950,estimates,female,5yearly,0_4,900.742
916,1950,estimates,male,5yearly,0_4,1041.917
916,1950,estimates,female,5yearly,5_9,62.561
916,1950,estimates,male,5yearly,5_9,63.209
916,1950,estimates,female,5yearly,10_14,33.11
916,1950,estimates,male,5yearly,10_14,37.309
916,1950,estimates,female,5yearly,15_19,33.553
916,1950,estimates,male,5yearly,15_19,39.795
916,1950,estimates,female,5yearly,20_24,42.328
916,1950,estimates,male,5yearly,20_24,49.407
916,1950,estimates,female,5yearly,25_29,45.218
916,1950,estimates,male,5yearly,25_29,51.922
916,1950,estimates,female,5yearly,30_34,42.982
916,1950,estimates,male,5yearly,30_34,48.689
916,1950,estimates,female,5yearly,35_39,40.911
916,1950,estimates,male,5yearly,35_39,47.315
916,1950,estimates,female,5yearly,40_44,40.663
916,1950,estimates,male,5yearly,40_44,49.377
916,1950,estimates,female,5yearly,45_49,41.604
916,1950,estimates,male,5yearly,45_49,52.699
916,1950,estimates,female,5yearly,50_54,45.124
916,1950,estimates,male,5yearly,50_54,57.564
916,1950,estimates,female,5yearly,55_59,48.939
916,1950,estimates,male,5yearly,55_59,60.297
916,1950,estimates,female,5yearly,60_64,54.183
916,1950,estimates,male,5yearly,60_64,62.982
916,1950,estimates,female,5yearly,65_69,58.69
916,1950,estimates,male,5yearly,65_69,64.737
916,1950,estimates,female,5yearly,70_74,58.555
916,1950,estimates,male,5yearly,70_74,61.501
916,1950,estimates,female,5yearly,75_79,52.239
916,1950,estimates,male,5yearly,75_79,51.307
916,1950,estimates,female,5yearly,80_84,46.887
916,1950,estimates,male,5yearly,80_84,41.071
916,1950,estimates,female,5yearly,85_89,35.506
916,1950,estimates,male,5yearly,85_89,28.188
916,1950,estimates,female,5yearly,90_94,17.784
916,1950,estimates,male,5yearly,90_94,12.812
916,1950,estimates,female,5yearly,95plus,7.93
916,1950,estimates,male,5yearly,95plus,4.995
916,1955,estimates,female,5yearly,0_4,871.11
916,1955,estimates,male,5yearly,0_4,1030.025
916,1955,estimates,female,5yearly,5_9,61.752
916,1955,estimates,male,5yearly,5_9,61.168
916,1955,estimates,female,5yearly,10_14,29.929
916,1955,estimates,male,5yearly,10_14,34.52
916,1955,estimates,female,5yearly,15_19,29.026
916,1955,estimates,male,5yearly,15_19,36.197
916,1955,estimates,female,5yearly,20_24,36.471
916,1955,estimates,male,5yearly,20_24,44.507
916,1955,estimates,female,5yearly,25_29,41.196
916,1955,estimates,male,5yearly,25_29,48.545
916,1955,estimates,female,5yearly,30_34,41.566
916,1955,estimates,male,5yearly,30_34,48.829
916,1955,estimates,female,5yearly,35_39,38.555
916,1955,estimates,male,5yearly,35_39,46.166
916,1955,estimates,female,5yearly,40_44,37.29
916,1955,estimates,male,5yearly,40_44,45.833
916,1955,estimates,female,5yearly,45_49,39.715
916,1955,estimates,male,5yearly,45_49,49.222
916,1955,estimates,female,5yearly,50_54,44.277
916,1955,estimates,male,5yearly,50_54,54.477
916,1955,estimates,female,5yearly,55_59,51.146
916,1955,estimates,male,5yearly,55_59,61.337
916,1955,estimates,female,5yearly,60_64,56.453
916,1955,estimates,male,5yearly,60_64,64.485
916,1955,estimates,female,5yearly,65_69,60.11
916,1955,estimates,male,5yearly,65_69,64.75
916,1955,estimates,female,5yearly,70_74,60.095
916,1955,estimates,male,5yearly,70_74,61.114
916,1955,estimates,female,5yearly,75_79,56.495
916,1955,estimates,male,5yearly,75_79,53.98
916,1955,estimates,female,5yearly,80_84,42.631
916,1955,estimates,male,5yearly,80_84,38.144
916,1955,estimates,female,5yearly,85_89,24.143
916,1955,estimates,male,5yearly,85_89,19.966
916,1955,estimates,female,5yearly,90_94,11.377
916,1955,estimates,male,5yearly,90_94,8.514
916,1955,estimates,female,5yearly,95plus,4.217
916,1955,estimates,male,5yearly,95plus,2.758
916,1960,estimates,female,5yearly,0_4,833.922
916,1960,estimates,male,5yearly,0_4,1002.526
916,1960,estimates,female,5yearly,5_9,61.714
916,1960,estimates,male,5yearly,5_9,60.769
916,1960,estimates,female,5yearly,10_14,29.902
916,1960,estimates,male,5yearly,10_14,35.086
916,1960,estimates,female,5yearly,15_19,27.018
916,1960,estimates,male,5yearly,15_19,35.368
916,1960,estimates,female,5yearly,20_24,33.026
916,1960,estimates,male,5yearly,20_24,43.275
916,1960,estimates,female,5yearly,25_29,36.698
916,1960,estimates,male,5yearly,25_29,46.768
916,1960,estimates,female,5yearly,30_34,38.829
916,1960,estimates,male,5yearly,30_34,48.09
916,1960,estimates,female,5yearly,35_39,38.721
916,1960,estimates,male,5yearly,35_39,48.185
916,1960,estimates,female,5yearly,40_44,37.301
916,1960,estimates,male,5yearly,40_44,46.79
916,1960,estimates,female,5yearly,45_49,38.927
916,1960,estimates,male,5yearly,45_49,48.439
916,1960,estimates,female,5yearly,50_54,44.745
916,1960,estimates,male,5yearly,50_54,54.386
916,1960,estimates,female,5yearly,55_59,52.615
916,1960,estimates,male,5yearly,55_59,62.185
916,1960,estimates,female,5yearly,60_64,61.656
916,1960,estimates,male,5yearly,60_64,70.171
916,1960,estimates,female,5yearly,65_69,65.797
916,1960,estimates,male,5yearly,65_69,71.079
916,1960,estimates,female,5yearly,70_74,65.424
916,1960,estimates,male,5yearly,70_74,66.397
916,1960,estimates,female,5yearly,75_79,61.901
916,1960,estimates,male,5yearly,75_79,58.745
916,1960,estimates,female,5yearly,80_84,50.797
916,1960,estimates,male,5yearly,80_84,45.047
916,1960,estimates,female,5yearly,85_89,28.307
916,1960,estimates,male,5yearly,85_89,23.613
916,1960,estimates,female,5yearly,90_94,10.601
916,1960,estimates,male,5yearly,90_94,8.143
916,1960,estimates,female,5yearly,95plus,3.909
916,1960,estimates,male,5yearly,95plus,2.689
916,1965,estimates,female,5yearly,0_4,831.309
916,1965,estimates,male,5yearly,0_4,998.132
916,1965,estimates,female,5yearly,5_9,59.716
916,1965,estimates,male,5yearly,5_9,60.168
916,1965,estimates,female,5yearly,10_14,31.16
916,1965,estimates,male,5yearly,10_14,37.242
916,1965,estimates,female,5yearly,15_19,28.189
916,1965,estimates,male,5yearly,15_19,38.735
916,1965,estimates,female,5yearly,20_24,32.359
916,1965,estimates,male,5yearly,20_24,45.638
916,1965,estimates,female,5yearly,25_29,34.8
916,1965,estimates,male,5yearly,25_29,48.695
916,1965,estimates,female,5yearly,30_34,36.267
916,1965,estimates,male,5yearly,30_34,48.99
916,1965,estimates,female,5yearly,35_39,38.619
916,1965,estimates,male,5yearly,35_39,50.17
916,1965,estimates,female,5yearly,40_44,40.5
916,1965,estimates,male,5yearly,40_44,52.17
916,1965,estimates,female,5yearly,45_49,41.738
916,1965,estimates,male,5yearly,45_49,53.192
916,1965,estimates,female,5yearly,50_54,46.353
916,1965,estimates,male,5yearly,50_54,57.63
916,1965,estimates,female,5yearly,55_59,55.555
916,1965,estimates,male,5yearly,55_59,66.57
916,1965,estimates,female,5yearly,60_64,66.072
916,1965,estimates,male,5yearly,60_64,76.017
916,1965,estimates,female,5yearly,65_69,75.38
916,1965,estimates,male,5yearly,65_69,82.657
916,1965,estimates,female,5yearly,70_74,75.784
916,1965,estimates,male,5yearly,70_74,78.333
916,1965,estimates,female,5yearly,75_79,71.37
916,1965,estimates,male,5yearly,75_79,68.876
916,1965,estimates,female,5yearly,80_84,59.851
916,1965,estimates,male,5yearly,80_84,53.877
916,1965,estimates,female,5yearly,85_89,37.104
916,1965,estimates,male,5yearly,85_89,31.6
916,1965,estimates,female,5yearly,90_94,14.417
916,1965,estimates,male,5yearly,90_94,11.539
916,1965,estimates,female,5yearly,95plus,4.265
