region,year,variant,gender,freq,age5yearinterval,totaldeaths
911,1950,estimates,female,5yearly,"Region, subregion, country or area *",Middle Africa
911,1950,estimates,male,5yearly,"Region, subregion, country or area *",Middle Africa
911,1950,estimates,female,5yearly,0_4,915.689
911,1950,estimates,male,5yearly,0_4,1034.131
911,1950,estimates,female,5yearly,5_9,102.033
911,1950,estimates,male,5yearly,5_9,100.297
911,1950,estimates,female,5yearly,10_14,59.244
911,1950,estimates,male,5yearly,10_14,56.365
911,1950,estimates,female,5yearly,15_19,48.566
911,1950,estimates,male,5yearly,15_19,50.128
911,1950,estimates,female,5yearly,20_24,51.473
911,1950,estimates,male,5yearly,20_24,58.964
911,1950,estimates,female,5yearly,25_29,52.805
911,1950,estimates,male,5yearly,25_29,56.952
911,1950,estimates,female,5yearly,30_34,53.388
911,1950,estimates,male,5yearly,30_34,51.475
911,1950,estimates,female,5yearly,35_39,52.338
911,1950,estimates,male,5yearly,35_39,50.113
911,1950,estimates,female,5yearly,40_44,48.651
911,1950,estimates,male,5yearly,40_44,50.562
911,1950,estimates,female,5yearly,45_49,45.217
911,1950,estimates,male,5yearly,45_49,50.814
911,1950,estimates,female,5yearly,50_54,46.43
911,1950,estimates,male,5yearly,50_54,51.691
911,1950,estimates,female,5yearly,55_59,52.027
911,1950,estimates,male,5yearly,55_59,53.94
911,1950,estimates,female,5yearly,60_64,59.055
911,1950,estimates,male,5yearly,60_64,55.753
911,1950,estimates,female,5yearly,65_69,66.39
911,1950,estimates,male,5yearly,65_69,57.98
911,1950,estimates,female,5yearly,70_74,70.017
911,1950,estimates,male,5yearly,70_74,58.347
911,1950,estimates,female,5yearly,75_79,63.584
911,1950,estimates,male,5yearly,75_79,50.557
911,1950,estimates,female,5yearly,80_84,47.37
911,1950,estimates,male,5yearly,80_84,37.279
911,1950,estimates,female,5yearly,85_89,24.167
911,1950,estimates,male,5yearly,85_89,17.842
911,1950,estimates,female,5yearly,90_94,7.133
911,1950,estimates,male,5yearly,90_94,4.243
911,1950,estimates,female,5yearly,95plus,1.256
911,1950,estimates,male,5yearly,95plus,0.499
911,1955,estimates,female,5yearly,"Region, subregion, country or area *",Middle Africa
911,1955,estimates,male,5yearly,"Region, subregion, country or area *",Middle Africa
911,1955,estimates,female,5yearly,0_4,963.757
911,1955,estimates,male,5yearly,0_4,1086.459
911,1955,estimates,female,5yearly,5_9,108.463
911,1955,estimates,male,5yearly,5_9,107.169
911,1955,estimates,female,5yearly,10_14,60.897
911,1955,estimates,male,5yearly,10_14,58.415
911,1955,estimates,female,5yearly,15_19,49.979
911,1955,estimates,male,5yearly,15_19,52.335
911,1955,estimates,female,5yearly,20_24,52.936
911,1955,estimates,male,5yearly,20_24,61.778
911,1955,estimates,female,5yearly,25_29,54.413
911,1955,estimates,male,5yearly,25_29,59.546
911,1955,estimates,female,5yearly,30_34,55.242
911,1955,estimates,male,5yearly,30_34,53.601
911,1955,estimates,female,5yearly,35_39,54.209
