region,year,variant,gender,freq,age5yearinterval,totaldeaths
931,1950,estimates,female,5yearly,0_4,2041.038
931,1950,estimates,male,5yearly,0_4,2430.599
931,1950,estimates,female,5yearly,5_9,116.717
931,1950,estimates,male,5yearly,5_9,130.019
931,1950,estimates,female,5yearly,10_14,72.359
931,1950,estimates,male,5yearly,10_14,78.612
931,1950,estimates,female,5yearly,15_19,81.748
931,1950,estimates,male,5yearly,15_19,89.388
931,1950,estimates,female,5yearly,20_24,102.359
931,1950,estimates,male,5yearly,20_24,113.739
931,1950,estimates,female,5yearly,25_29,110.844
931,1950,estimates,male,5yearly,25_29,121.979
931,1950,estimates,female,5yearly,30_34,109.76
931,1950,estimates,male,5yearly,30_34,120.221
931,1950,estimates,female,5yearly,35_39,112.066
931,1950,estimates,male,5yearly,35_39,124.892
931,1950,estimates,female,5yearly,40_44,117.71
931,1950,estimates,male,5yearly,40_44,137.5
931,1950,estimates,female,5yearly,45_49,123.75
931,1950,estimates,male,5yearly,45_49,153.523
931,1950,estimates,female,5yearly,50_54,138.088
931,1950,estimates,male,5yearly,50_54,174.554
931,1950,estimates,female,5yearly,55_59,158.269
931,1950,estimates,male,5yearly,55_59,196.202
931,1950,estimates,female,5yearly,60_64,179.032
931,1950,estimates,male,5yearly,60_64,211.547
931,1950,estimates,female,5yearly,65_69,197.471
931,1950,estimates,male,5yearly,65_69,217.72
931,1950,estimates,female,5yearly,70_74,202.404
931,1950,estimates,male,5yearly,70_74,207.474
931,1950,estimates,female,5yearly,75_79,190.082
931,1950,estimates,male,5yearly,75_79,176.994
931,1950,estimates,female,5yearly,80_84,130.574
931,1950,estimates,male,5yearly,80_84,108.708
931,1950,estimates,female,5yearly,85_89,67.158
931,1950,estimates,male,5yearly,85_89,50.101
931,1950,estimates,female,5yearly,90_94,37.201
931,1950,estimates,male,5yearly,90_94,25.363
931,1950,estimates,female,5yearly,95plus,27.876
931,1950,estimates,male,5yearly,95plus,16.985
931,1955,estimates,female,5yearly,0_4,2060.136
931,1955,estimates,male,5yearly,0_4,2484.481
931,1955,estimates,female,5yearly,5_9,119.756
931,1955,estimates,male,5yearly,5_9,134.115
931,1955,estimates,female,5yearly,10_14,71.016
931,1955,estimates,male,5yearly,10_14,77.418
931,1955,estimates,female,5yearly,15_19,77.977
931,1955,estimates,male,5yearly,15_19,86.095
931,1955,estimates,female,5yearly,20_24,97.281
931,1955,estimates,male,5yearly,20_24,109.479
931,1955,estimates,female,5yearly,25_29,107.619
931,1955,estimates,male,5yearly,25_29,119.648
931,1955,estimates,female,5yearly,30_34,111.412
931,1955,estimates,male,5yearly,30_34,122.782
931,1955,estimates,female,5yearly,35_39,110.839
931,1955,estimates,male,5yearly,35_39,123.502
931,1955,estimates,female,5yearly,40_44,116.198
931,1955,estimates,male,5yearly,40_44,134.55
931,1955,estimates,female,5yearly,45_49,127.752
