region,year,variant,gender,freq,age5yearinterval,totaldeaths
934,1950,estimates,female,5yearly,0_4,37835.653
934,1950,estimates,male,5yearly,0_4,41650.631
934,1950,estimates,female,5yearly,5_9,3016.572
934,1950,estimates,male,5yearly,5_9,3149.033
934,1950,estimates,female,5yearly,10_14,2152.203
934,1950,estimates,male,5yearly,10_14,2443.295
934,1950,estimates,female,5yearly,15_19,2041.076
934,1950,estimates,male,5yearly,15_19,2363.038
934,1950,estimates,female,5yearly,20_24,2287.814
934,1950,estimates,male,5yearly,20_24,2615.063
934,1950,estimates,female,5yearly,25_29,2401.932
934,1950,estimates,male,5yearly,25_29,2513.493
934,1950,estimates,female,5yearly,30_34,2456.287
934,1950,estimates,male,5yearly,30_34,2441.087
934,1950,estimates,female,5yearly,35_39,2574.672
934,1950,estimates,male,5yearly,35_39,2649.462
934,1950,estimates,female,5yearly,40_44,2769.436
934,1950,estimates,male,5yearly,40_44,3073.469
934,1950,estimates,female,5yearly,45_49,2788.756
934,1950,estimates,male,5yearly,45_49,3503.132
934,1950,estimates,female,5yearly,50_54,2768.072
934,1950,estimates,male,5yearly,50_54,3813.944
934,1950,estimates,female,5yearly,55_59,3189.671
934,1950,estimates,male,5yearly,55_59,4291.515
934,1950,estimates,female,5yearly,60_64,4009.533
934,1950,estimates,male,5yearly,60_64,4845.2
934,1950,estimates,female,5yearly,65_69,4391.692
934,1950,estimates,male,5yearly,65_69,4839.294
934,1950,estimates,female,5yearly,70_74,4163.845
934,1950,estimates,male,5yearly,70_74,4213.683
934,1950,estimates,female,5yearly,75_79,3501.305
934,1950,estimates,male,5yearly,75_79,3164.85
934,1950,estimates,female,5yearly,80_84,2223.144
934,1950,estimates,male,5yearly,80_84,1760.365
934,1950,estimates,female,5yearly,85_89,957.403
934,1950,estimates,male,5yearly,85_89,672.477
934,1950,estimates,female,5yearly,90_94,319.148
934,1950,estimates,male,5yearly,90_94,198.722
934,1950,estimates,female,5yearly,95plus,103.307
934,1950,estimates,male,5yearly,95plus,53.184
934,1955,estimates,female,5yearly,0_4,37581.715
934,1955,estimates,male,5yearly,0_4,41501.1560000001
934,1955,estimates,female,5yearly,5_9,3197.981
934,1955,estimates,male,5yearly,5_9,3231.638
934,1955,estimates,female,5yearly,10_14,2053.885
934,1955,estimates,male,5yearly,10_14,2242.685
934,1955,estimates,female,5yearly,15_19,1826.447
934,1955,estimates,male,5yearly,15_19,2140.648
934,1955,estimates,female,5yearly,20_24,2113.821
934,1955,estimates,male,5yearly,20_24,2438.48
934,1955,estimates,female,5yearly,25_29,2292.538
934,1955,estimates,male,5yearly,25_29,2404.16
934,1955,estimates,female,5yearly,30_34,2378.495
934,1955,estimates,male,5yearly,30_34,2348.489
934,1955,estimates,female,5yearly,35_39,2473.347
934,1955,estimates,male,5yearly,35_39,2532.511
934,1955,estimates,female,5yearly,40_44,2572.704
934,1955,estimates,male,5yearly,40_44,2951.111
934,1955,estimates,female,5yearly,45_49,2660.106
934,1955,estimates,male,5yearly,45_49,3417.031
934,1955,estimates,female,5yearly,50_54,2852.807
934,1955,estimates,male,5yearly,50_54,3967.199
934,1955,estimates,female,5yearly,55_59,3338.44
934,1955,estimates,male,5yearly,55_59,4609.207
934,1955,estimates,female,5yearly,60_64,4000.667
934,1955,estimates,male,5yearly,60_64,5008.042
934,1955,estimates,female,5yearly,65_69,4450.581
934,1955,estimates,male,5yearly,65_69,5036.198
