country,variant,freq,year,under5mortalityper1000livebirth
275,estimates,5yearly,1950,209.197834408221
275,estimates,5yearly,1955,193.961678375339
275,estimates,5yearly,1960,170.934897174137
275,estimates,5yearly,1965,142.687067518782
275,estimates,5yearly,1970,116.377281412567
275,estimates,5yearly,1975,90.5647445106633
275,estimates,5yearly,1980,67.3371167438725
275,estimates,5yearly,1985,50.2706363748482
275,estimates,5yearly,1990,40.503692849491
275,estimates,5yearly,1995,33.5089594378101
275,estimates,5yearly,2000,29.6504234472201
275,estimates,5yearly,2005,26.4190410233138
275,estimates,5yearly,2010,23.4580645571688
275,medium_variant,5yearly,2015,20.82695872555
275,medium_variant,5yearly,2020,18.558900129945
275,medium_variant,5yearly,2025,16.7173066200752
275,medium_variant,5yearly,2030,15.2159950427833
275,medium_variant,5yearly,2035,13.7970060117142
275,medium_variant,5yearly,2040,12.6630382281421
275,medium_variant,5yearly,2045,11.6132047380643
275,medium_variant,5yearly,2050,10.6381036303667
275,medium_variant,5yearly,2055,9.82361824943767
275,medium_variant,5yearly,2060,9.10060443443839
275,medium_variant,5yearly,2065,8.41680178250237
275,medium_variant,5yearly,2070,7.7767033241023
275,medium_variant,5yearly,2075,7.19205180804294
275,medium_variant,5yearly,2080,6.64904486481188
275,medium_variant,5yearly,2085,6.15948442317615
275,medium_variant,5yearly,2090,5.7155685389485
275,medium_variant,5yearly,2095,5.33081263737811
275,estimates,5yearly,Regi,State of Palestine
275,medium_variant,5yearly,Regi,State of Palestine
