country,variant,freq,year,under5mortalityper1000livebirth
608,estimates,5yearly,1950,137.375310697948
608,estimates,5yearly,1955,121.906226073215
608,estimates,5yearly,1960,108.131780176308
608,estimates,5yearly,1965,94.0865323185734
608,estimates,5yearly,1970,81.6844961020611
608,estimates,5yearly,1975,85.1788047962446
608,estimates,5yearly,1980,73.9772913229709
608,estimates,5yearly,1985,53.3763914763434
608,estimates,5yearly,1990,48.0955447790845
608,estimates,5yearly,1995,42.0155414042779
608,estimates,5yearly,2000,37.1696366836209
608,estimates,5yearly,2005,32.8634092000362
608,estimates,5yearly,2010,29.1182670760399
608,medium_variant,5yearly,2015,25.5666176601139
608,medium_variant,5yearly,2020,22.8532246528971
608,medium_variant,5yearly,2025,20.4099464680885
608,medium_variant,5yearly,2030,18.4141527524661
608,medium_variant,5yearly,2035,16.5006139549692
608,medium_variant,5yearly,2040,14.7290601611957
608,medium_variant,5yearly,2045,13.0751244796877
608,medium_variant,5yearly,2050,11.9787730535297
608,medium_variant,5yearly,2055,11.0495065171875
608,medium_variant,5yearly,2060,10.1645989692842
608,medium_variant,5yearly,2065,9.33122405416542
608,medium_variant,5yearly,2070,8.69748968462602
608,medium_variant,5yearly,2075,8.09399169292158
608,medium_variant,5yearly,2080,7.52322729267441
608,medium_variant,5yearly,2085,7.1412843685551
608,medium_variant,5yearly,2090,6.7959025736567
608,medium_variant,5yearly,2095,6.46238255017739
