country,variant,freq,year,under5mortalityper1000livebirth
638,estimates,5yearly,1950,221.862104452013
638,estimates,5yearly,1955,153.142716962883
638,estimates,5yearly,1960,112.487411744986
638,estimates,5yearly,1965,82.2528043893299
638,estimates,5yearly,1970,60.0392721770536
638,estimates,5yearly,1975,43.7725503034785
638,estimates,5yearly,1980,31.8927675524708
638,estimates,5yearly,1985,23.2289827471363
638,estimates,5yearly,1990,16.9144747407388
638,estimates,5yearly,1995,12.3217629876067
638,estimates,5yearly,2000,8.9796266642217
638,estimates,5yearly,2005,6.54967971975784
638,estimates,5yearly,2010,4.81210993380476
638,medium_variant,5yearly,2015,4.11945948307491
638,medium_variant,5yearly,2020,3.63721328976596
638,medium_variant,5yearly,2025,3.29290391335646
638,medium_variant,5yearly,2030,2.99715197430128
638,medium_variant,5yearly,2035,2.73769351276487
638,medium_variant,5yearly,2040,2.50651866261953
638,medium_variant,5yearly,2045,2.30881887545731
638,medium_variant,5yearly,2050,2.12743183558639
638,medium_variant,5yearly,2055,1.96788667312553
638,medium_variant,5yearly,2060,1.83636119028796
638,medium_variant,5yearly,2065,1.71427389414069
638,medium_variant,5yearly,2070,1.60328102425067
638,medium_variant,5yearly,2075,1.49913670550061
638,medium_variant,5yearly,2080,1.40374770752638
638,medium_variant,5yearly,2085,1.31071812056927
638,medium_variant,5yearly,2090,1.22393946505861
638,medium_variant,5yearly,2095,1.14237341848855
