country,variant,freq,year,under5mortalityper1000livebirth
400,estimates,5yearly,1950,238.14128095968
400,estimates,5yearly,1955,184.796117749587
400,estimates,5yearly,1960,140.347760460072
400,estimates,5yearly,1965,107.912147393024
400,estimates,5yearly,1970,86.3831371588587
400,estimates,5yearly,1975,67.3699210543662
400,estimates,5yearly,1980,51.8725632833602
400,estimates,5yearly,1985,40.1830918992521
400,estimates,5yearly,1990,34.1843970345144
400,estimates,5yearly,1995,30.0034805753764
400,estimates,5yearly,2000,26.1481558387937
400,estimates,5yearly,2005,22.7971417906846
400,estimates,5yearly,2010,19.8023056708083
400,medium_variant,5yearly,2015,17.261889331967
400,medium_variant,5yearly,2020,15.0072635403095
400,medium_variant,5yearly,2025,13.0955345945609
400,medium_variant,5yearly,2030,11.4306008165119
400,medium_variant,5yearly,2035,10.1762969422843
400,medium_variant,5yearly,2040,9.08557495780993
400,medium_variant,5yearly,2045,8.19569160856337
400,medium_variant,5yearly,2050,7.40348511645184
400,medium_variant,5yearly,2055,6.69497898194593
400,medium_variant,5yearly,2060,6.05811969267722
400,medium_variant,5yearly,2065,5.48353320185357
400,medium_variant,5yearly,2070,4.99275422206613
400,medium_variant,5yearly,2075,4.55690481826099
400,medium_variant,5yearly,2080,4.16076678009036
400,medium_variant,5yearly,2085,3.84953169048674
400,medium_variant,5yearly,2090,3.57731521554017
400,medium_variant,5yearly,2095,3.35390713854344
