country,variant,freq,year,under5mortalityper1000livebirth
732,estimates,5yearly,1950,322.567567470901
732,estimates,5yearly,1955,300.505653449017
732,estimates,5yearly,1960,279.813335426446
732,estimates,5yearly,1965,259.601370779218
732,estimates,5yearly,1970,239.451928266358
732,estimates,5yearly,1975,199.021230453593
732,estimates,5yearly,1980,159.832858036249
732,estimates,5yearly,1985,124.739427200156
732,estimates,5yearly,1990,105.810158578182
732,estimates,5yearly,1995,87.8350238608195
732,estimates,5yearly,2000,69.7920072698732
732,estimates,5yearly,2005,54.5493858195264
732,estimates,5yearly,2010,41.9353035285532
732,medium_variant,5yearly,2015,34.7479237702104
732,medium_variant,5yearly,2020,29.5356045880796
732,medium_variant,5yearly,2025,25.5707051180422
732,medium_variant,5yearly,2030,22.4389489798921
732,medium_variant,5yearly,2035,19.8986152433648
732,medium_variant,5yearly,2040,17.6626953158916
732,medium_variant,5yearly,2045,15.9536677205581
732,medium_variant,5yearly,2050,14.3927031732647
732,medium_variant,5yearly,2055,13.0304846468474
732,medium_variant,5yearly,2060,11.9047930296013
732,medium_variant,5yearly,2065,10.8787980560923
732,medium_variant,5yearly,2070,9.92377065762939
732,medium_variant,5yearly,2075,9.18269176113517
732,medium_variant,5yearly,2080,8.46768228701522
732,medium_variant,5yearly,2085,7.78632165360515
732,medium_variant,5yearly,2090,7.17606803625326
732,medium_variant,5yearly,2095,6.62445282671642
