country,variant,freq,year,under5mortalityper1000livebirth
788,estimates,5yearly,1950,302.355180954016
788,estimates,5yearly,1955,286.24588920322
788,estimates,5yearly,1960,255.580822056008
788,estimates,5yearly,1965,209.510378183663
788,estimates,5yearly,1970,164.127549496502
788,estimates,5yearly,1975,115.526707882812
788,estimates,5yearly,1980,76.7805038973001
788,estimates,5yearly,1985,56.9357421486
788,estimates,5yearly,1990,40.5210670431932
788,estimates,5yearly,1995,32.9481996516466
788,estimates,5yearly,2000,25.5558613595007
788,estimates,5yearly,2005,20.3608810309293
788,estimates,5yearly,2010,20.0985595110473
788,medium_variant,5yearly,2015,17.1123498409989
788,medium_variant,5yearly,2020,14.1473669681286
788,medium_variant,5yearly,2025,11.9530216082051
788,medium_variant,5yearly,2030,10.6179853459786
788,medium_variant,5yearly,2035,9.56680660835263
788,medium_variant,5yearly,2040,8.70617186351974
788,medium_variant,5yearly,2045,7.96508196244605
788,medium_variant,5yearly,2050,7.35818886901585
788,medium_variant,5yearly,2055,6.83060117746759
788,medium_variant,5yearly,2060,6.39528175230808
788,medium_variant,5yearly,2065,6.06229125811308
788,medium_variant,5yearly,2070,5.7625952731184
788,medium_variant,5yearly,2075,5.50244401589617
788,medium_variant,5yearly,2080,5.2831769035504
788,medium_variant,5yearly,2085,5.07103883484195
788,medium_variant,5yearly,2090,4.89351882862554
788,medium_variant,5yearly,2095,4.94574942137505
