country,variant,freq,year,under5mortalityper1000livebirth
50,estimates,5yearly,1950,328.174549186756
50,estimates,5yearly,1955,282.920300306836
50,estimates,5yearly,1960,248.497600631927
50,estimates,5yearly,1965,228.206292160398
50,estimates,5yearly,1970,259.890943095737
50,estimates,5yearly,1975,208.152169828692
50,estimates,5yearly,1980,186.20974129619
50,estimates,5yearly,1985,158.573398636302
50,estimates,5yearly,1990,128.837929945747
50,estimates,5yearly,1995,100.875251286543
50,estimates,5yearly,2000,74.8959660319778
50,estimates,5yearly,2005,55.5975496036845
50,estimates,5yearly,2010,41.2705535729471
50,medium_variant,5yearly,2015,32.9956133987952
50,medium_variant,5yearly,2020,26.9271059209861
50,medium_variant,5yearly,2025,22.2196669615211
50,medium_variant,5yearly,2030,18.9598247296182
50,medium_variant,5yearly,2035,16.295091369507
50,medium_variant,5yearly,2040,14.254505079742
50,medium_variant,5yearly,2045,12.4766154913879
50,medium_variant,5yearly,2050,10.9366085954321
50,medium_variant,5yearly,2055,9.63004345727736
50,medium_variant,5yearly,2060,8.47051596870985
50,medium_variant,5yearly,2065,7.49253484874868
50,medium_variant,5yearly,2070,6.6803506675025
50,medium_variant,5yearly,2075,6.00597231228128
50,medium_variant,5yearly,2080,5.43175736798107
50,medium_variant,5yearly,2085,4.96801099256194
50,medium_variant,5yearly,2090,4.55786203434316
50,medium_variant,5yearly,2095,4.1637445789009
