country,variant,freq,year,under5mortalityper1000livebirth
450,estimates,5yearly,1950,294.49031183717
450,estimates,5yearly,1955,270.707341399708
450,estimates,5yearly,1960,249.500000345584
450,estimates,5yearly,1965,229.411259854354
450,estimates,5yearly,1970,210.122240132577
450,estimates,5yearly,1975,193.458515360418
450,estimates,5yearly,1980,172.488303744077
450,estimates,5yearly,1985,170.467696554587
450,estimates,5yearly,1990,152.309645333911
450,estimates,5yearly,1995,117.154368855893
450,estimates,5yearly,2000,86.8163379492471
450,estimates,5yearly,2005,67.4074336025691
450,estimates,5yearly,2010,54.4973831045313
450,medium_variant,5yearly,2015,44.0375229422326
450,medium_variant,5yearly,2020,34.4824093381773
450,medium_variant,5yearly,2025,27.8927009775234
450,medium_variant,5yearly,2030,22.6605843742687
450,medium_variant,5yearly,2035,18.6048449716025
450,medium_variant,5yearly,2040,15.6280460325104
450,medium_variant,5yearly,2045,13.3242524503372
450,medium_variant,5yearly,2050,11.6118601387347
450,medium_variant,5yearly,2055,10.1697573364896
450,medium_variant,5yearly,2060,8.92564394365747
450,medium_variant,5yearly,2065,7.90104148668713
450,medium_variant,5yearly,2070,7.24721177909815
450,medium_variant,5yearly,2075,6.66234012629929
450,medium_variant,5yearly,2080,6.19473594902764
450,medium_variant,5yearly,2085,5.79434678289226
450,medium_variant,5yearly,2090,5.42451645079822
450,medium_variant,5yearly,2095,5.07730834144748
450,estimates,5yearly,Regi,Madagascar
450,medium_variant,5yearly,Regi,Madagascar
