country,variant,freq,year,under5mortalityper1000livebirth
531,estimates,5yearly,1950,87.1704146165773
531,estimates,5yearly,1955,63.5999181095761
531,estimates,5yearly,1960,51.9005003722259
531,estimates,5yearly,1965,42.8696100465791
531,estimates,5yearly,1970,33.4888201638123
531,estimates,5yearly,1975,25.9209380908545
531,estimates,5yearly,1980,21.0132280199615
531,estimates,5yearly,1985,19.7565388077124
531,estimates,5yearly,1990,17.4711648703958
531,estimates,5yearly,1995,18.0514229050032
531,estimates,5yearly,2000,17.3791924314004
531,estimates,5yearly,2005,15.4031148651119
531,estimates,5yearly,2010,12.1916484051466
531,medium_variant,5yearly,2015,10.7537073195793
531,medium_variant,5yearly,2020,9.51387432548334
531,medium_variant,5yearly,2025,8.39761252803351
531,medium_variant,5yearly,2030,7.54505934277394
531,medium_variant,5yearly,2035,6.79773522116078
531,medium_variant,5yearly,2040,6.15171360358524
531,medium_variant,5yearly,2045,5.66181063251037
531,medium_variant,5yearly,2050,5.22432049684951
531,medium_variant,5yearly,2055,4.81119378048944
531,medium_variant,5yearly,2060,4.44430005227681
531,medium_variant,5yearly,2065,4.11101892572896
531,medium_variant,5yearly,2070,3.81656143855369
531,medium_variant,5yearly,2075,3.53157896637191
531,medium_variant,5yearly,2080,3.27408070913426
531,medium_variant,5yearly,2085,3.03032763213973
531,medium_variant,5yearly,2090,2.82950941921667
531,medium_variant,5yearly,2095,2.63904062736486
