country,variant,freq,year,under5mortalityper1000livebirth
308,estimates,5yearly,1950,140.977557307039
308,estimates,5yearly,1955,113.564131775034
308,estimates,5yearly,1960,91.0404502524965
308,estimates,5yearly,1965,72.8515091145198
308,estimates,5yearly,1970,58.2266833889825
308,estimates,5yearly,1975,46.4997238592522
308,estimates,5yearly,1980,37.1162311114718
308,estimates,5yearly,1985,29.6137625201273
308,estimates,5yearly,1990,23.6327849452753
308,estimates,5yearly,1995,18.8557319383822
308,estimates,5yearly,2000,16.3950382295769
308,estimates,5yearly,2005,13.9246862941781
308,estimates,5yearly,2010,13.0594800943908
308,medium_variant,5yearly,2015,11.4909374013128
308,medium_variant,5yearly,2020,10.2621002444857
308,medium_variant,5yearly,2025,9.14366918508258
308,medium_variant,5yearly,2030,8.15172147817522
308,medium_variant,5yearly,2035,7.255620030028
308,medium_variant,5yearly,2040,6.46998609744021
308,medium_variant,5yearly,2045,5.99079285408732
308,medium_variant,5yearly,2050,5.55321346818538
308,medium_variant,5yearly,2055,5.14548391468117
308,medium_variant,5yearly,2060,4.76222782984348
308,medium_variant,5yearly,2065,4.47485504043865
308,medium_variant,5yearly,2070,4.21294088305879
308,medium_variant,5yearly,2075,3.98015726313594
308,medium_variant,5yearly,2080,3.76669331397783
308,medium_variant,5yearly,2085,3.57782778101112
308,medium_variant,5yearly,2090,3.41588569196338
308,medium_variant,5yearly,2095,3.26339318671875
308,estimates,5yearly,Regi,Grenada
308,medium_variant,5yearly,Regi,Grenada
