country,variant,freq,year,under5mortalityper1000livebirth
68,estimates,5yearly,1950,298.145018998138
68,estimates,5yearly,1955,282.604686612836
68,estimates,5yearly,1960,264.242404773954
68,estimates,5yearly,1965,242.82210364481
68,estimates,5yearly,1970,218.500739687974
68,estimates,5yearly,1975,196.265618217822
68,estimates,5yearly,1980,177.45859892289
68,estimates,5yearly,1985,157.847129063434
68,estimates,5yearly,1990,138.138120377163
68,estimates,5yearly,1995,119.073861969466
68,estimates,5yearly,2000,101.276601020332
68,estimates,5yearly,2005,85.1306361480586
68,estimates,5yearly,2010,72.2001970799754
68,medium_variant,5yearly,2015,59.2510645588125
68,medium_variant,5yearly,2020,48.1530435614526
68,medium_variant,5yearly,2025,39.5332195484741
68,medium_variant,5yearly,2030,33.4249245936737
68,medium_variant,5yearly,2035,28.410850748983
68,medium_variant,5yearly,2040,24.3068129208036
68,medium_variant,5yearly,2045,20.833867607869
68,medium_variant,5yearly,2050,18.4406806510833
68,medium_variant,5yearly,2055,16.4163528513015
68,medium_variant,5yearly,2060,14.635105381039
68,medium_variant,5yearly,2065,13.1446679053889
68,medium_variant,5yearly,2070,11.8921327160316
68,medium_variant,5yearly,2075,10.7991374734335
68,medium_variant,5yearly,2080,9.83053243174159
68,medium_variant,5yearly,2085,8.9730861786177
68,medium_variant,5yearly,2090,8.22504882190833
68,medium_variant,5yearly,2095,7.53125355984574
68,estimates,5yearly,Regi,Bolivia (Plurinational State of)
68,medium_variant,5yearly,Regi,Bolivia (Plurinational State of)
