country,variant,freq,year,under5mortalityper1000livebirth
620,estimates,5yearly,1950,135.256299294095
620,estimates,5yearly,1955,121.080929155483
620,estimates,5yearly,1960,102.874026024032
620,estimates,5yearly,1965,75.4170494658927
620,estimates,5yearly,1970,55.4382655896395
620,estimates,5yearly,1975,35.8063868107076
620,estimates,5yearly,1980,23.7714065193515
620,estimates,5yearly,1985,17.3743835968039
620,estimates,5yearly,1990,11.808610974542
620,estimates,5yearly,1995,8.33877970330943
620,estimates,5yearly,2000,5.82353626126841
620,estimates,5yearly,2005,4.14820541360916
620,estimates,5yearly,2010,3.60453840894814
620,medium_variant,5yearly,2015,2.02053504913879
620,medium_variant,5yearly,2020,1.65447061671864
620,medium_variant,5yearly,2025,1.421572882498
620,medium_variant,5yearly,2030,1.27015039217049
620,medium_variant,5yearly,2035,1.15706281669703
620,medium_variant,5yearly,2040,1.06816027732515
620,medium_variant,5yearly,2045,0.993953979200546
620,medium_variant,5yearly,2050,0.934466924808697
620,medium_variant,5yearly,2055,0.880795062324413
620,medium_variant,5yearly,2060,0.83556249283212
620,medium_variant,5yearly,2065,0.797063261852471
620,medium_variant,5yearly,2070,0.760231204589457
620,medium_variant,5yearly,2075,0.727610919263544
620,medium_variant,5yearly,2080,0.694430841979177
620,medium_variant,5yearly,2085,0.661629335663827
620,medium_variant,5yearly,2090,0.632290537933566
620,medium_variant,5yearly,2095,0.601471973428636
620,estimates,5yearly,Regi,Portugal
620,medium_variant,5yearly,Regi,Portugal
