country,variant,freq,year,under5mortalityper1000livebirth
646,estimates,5yearly,1950,270.609838710564
646,estimates,5yearly,1955,256.110294165519
646,estimates,5yearly,1960,241.821049471499
646,estimates,5yearly,1965,231.607189667315
646,estimates,5yearly,1970,227.713700653816
646,estimates,5yearly,1975,216.586450932544
646,estimates,5yearly,1980,180.407898176043
646,estimates,5yearly,1985,191.663755188843
646,estimates,5yearly,1990,465.824246480939
646,estimates,5yearly,1995,201.374231876923
646,estimates,5yearly,2000,146.026759180416
646,estimates,5yearly,2005,90.8917556094445
646,estimates,5yearly,2010,63.5455157282572
646,medium_variant,5yearly,2015,51.4402576796278
646,medium_variant,5yearly,2020,45.6402256762907
646,medium_variant,5yearly,2025,40.3371751951016
646,medium_variant,5yearly,2030,35.4698691795485
646,medium_variant,5yearly,2035,31.4084356318868
646,medium_variant,5yearly,2040,28.989384307047
646,medium_variant,5yearly,2045,26.9689653703953
646,medium_variant,5yearly,2050,24.807355128699
646,medium_variant,5yearly,2055,22.6567995251309
646,medium_variant,5yearly,2060,20.6490626553759
646,medium_variant,5yearly,2065,18.9787547973466
646,medium_variant,5yearly,2070,17.899230615998
646,medium_variant,5yearly,2075,16.9688061976031
646,medium_variant,5yearly,2080,16.1074035520159
646,medium_variant,5yearly,2085,15.2733426280305
646,medium_variant,5yearly,2090,14.4632699548135
646,medium_variant,5yearly,2095,13.6819268012357
646,estimates,5yearly,Regi,Rwanda
646,medium_variant,5yearly,Regi,Rwanda
