country,variant,freq,year,under5mortalityper1000livebirth
454,estimates,5yearly,1950,347.829861970226
454,estimates,5yearly,1955,337.438923773467
454,estimates,5yearly,1960,324.557677515501
454,estimates,5yearly,1965,313.316367872628
454,estimates,5yearly,1970,290.261368434791
454,estimates,5yearly,1975,270.058273442508
454,estimates,5yearly,1980,250.93442939723
454,estimates,5yearly,1985,235.115779924168
454,estimates,5yearly,1990,205.177637554563
454,estimates,5yearly,1995,167.868595275788
454,estimates,5yearly,2000,136.824269871192
454,estimates,5yearly,2005,105.437698456789
454,estimates,5yearly,2010,85.3288807324425
454,medium_variant,5yearly,2015,73.7930824268775
454,medium_variant,5yearly,2020,66.6601960627049
454,medium_variant,5yearly,2025,60.3380508014685
454,medium_variant,5yearly,2030,55.1054861060032
454,medium_variant,5yearly,2035,51.1504770323428
454,medium_variant,5yearly,2040,47.7084730367375
454,medium_variant,5yearly,2045,44.4242507132396
454,medium_variant,5yearly,2050,40.9271081401933
454,medium_variant,5yearly,2055,37.4188633794446
454,medium_variant,5yearly,2060,34.3066308957984
454,medium_variant,5yearly,2065,31.9823541889204
454,medium_variant,5yearly,2070,30.0435160609552
454,medium_variant,5yearly,2075,28.2390889607205
454,medium_variant,5yearly,2080,26.5117122589672
454,medium_variant,5yearly,2085,24.8742440494708
454,medium_variant,5yearly,2090,23.2840619065688
454,medium_variant,5yearly,2095,21.7552184407608
454,estimates,5yearly,Regi,Malawi
454,medium_variant,5yearly,Regi,Malawi
