country,variant,freq,year,under5mortalityper1000livebirth
196,estimates,5yearly,1950,78.4219247499477
196,estimates,5yearly,1955,61.4929408922701
196,estimates,5yearly,1960,48.1460893594515
196,estimates,5yearly,1965,37.6849713365552
196,estimates,5yearly,1970,29.475647721656
196,estimates,5yearly,1975,23.0159384705689
196,estimates,5yearly,1980,17.9725631239219
196,estimates,5yearly,1985,14.0250983219644
196,estimates,5yearly,1990,10.9305543912305
196,estimates,5yearly,1995,8.51832026285526
196,estimates,5yearly,2000,6.64749800995135
196,estimates,5yearly,2005,5.17864691903203
196,estimates,5yearly,2010,4.98556356413737
196,medium_variant,5yearly,2015,4.20990178397229
196,medium_variant,5yearly,2020,3.74943925761584
196,medium_variant,5yearly,2025,3.37419682182993
196,medium_variant,5yearly,2030,3.05495488208651
196,medium_variant,5yearly,2035,2.80740399178336
196,medium_variant,5yearly,2040,2.58744791935617
196,medium_variant,5yearly,2045,2.39411064179429
196,medium_variant,5yearly,2050,2.22226001446102
196,medium_variant,5yearly,2055,2.05683518603794
196,medium_variant,5yearly,2060,1.91302781237757
196,medium_variant,5yearly,2065,1.78371186657156
196,medium_variant,5yearly,2070,1.6585874287115
196,medium_variant,5yearly,2075,1.56226809252979
196,medium_variant,5yearly,2080,1.47186452178538
196,medium_variant,5yearly,2085,1.39017348699988
196,medium_variant,5yearly,2090,1.30969205266851
196,medium_variant,5yearly,2095,1.23692800941744
