country,variant,freq,year,under5mortalityper1000livebirth
508,estimates,5yearly,1950,365.806484764084
508,estimates,5yearly,1955,336.637367330735
508,estimates,5yearly,1960,310.250136357624
508,estimates,5yearly,1965,289.63689285259
508,estimates,5yearly,1970,267.215193467059
508,estimates,5yearly,1975,249.576729374296
508,estimates,5yearly,1980,256.221658259881
508,estimates,5yearly,1985,246.862748280514
508,estimates,5yearly,1990,228.587417892748
508,estimates,5yearly,1995,187.799872806616
508,estimates,5yearly,2000,150.270837778049
508,estimates,5yearly,2005,122.089818187215
508,estimates,5yearly,2010,103.239939025004
508,medium_variant,5yearly,2015,94.9450300552179
508,medium_variant,5yearly,2020,83.7135247635066
508,medium_variant,5yearly,2025,72.271304502449
508,medium_variant,5yearly,2030,62.1168780203399
508,medium_variant,5yearly,2035,54.5478244826592
508,medium_variant,5yearly,2040,48.100436952451
508,medium_variant,5yearly,2045,42.0944098580308
508,medium_variant,5yearly,2050,35.953486965991
508,medium_variant,5yearly,2055,32.0218527202376
508,medium_variant,5yearly,2060,29.0925867548634
508,medium_variant,5yearly,2065,26.4391213032775
508,medium_variant,5yearly,2070,24.0429652944658
508,medium_variant,5yearly,2075,21.8380247139106
508,medium_variant,5yearly,2080,20.0735522396118
508,medium_variant,5yearly,2085,18.8836179582101
508,medium_variant,5yearly,2090,17.7890725387825
508,medium_variant,5yearly,2095,16.7702929077086
