country,variant,freq,year,under5mortalityper1000livebirth
604,estimates,5yearly,1950,268.484313103062
604,estimates,5yearly,1955,245.936934258262
604,estimates,5yearly,1960,220.180004352853
604,estimates,5yearly,1965,199.615676662104
604,estimates,5yearly,1970,166.57439733453
604,estimates,5yearly,1975,143.667331006582
604,estimates,5yearly,1980,116.858094640405
604,estimates,5yearly,1985,95.534437647973
604,estimates,5yearly,1990,77.2864533928019
604,estimates,5yearly,1995,57.8576787978741
604,estimates,5yearly,2000,40.3858254465926
604,estimates,5yearly,2005,32.5890794494669
604,estimates,5yearly,2010,29.0745701153894
604,medium_variant,5yearly,2015,24.4393262361832
604,medium_variant,5yearly,2020,20.2183992506996
604,medium_variant,5yearly,2025,16.981982620352
604,medium_variant,5yearly,2030,14.7093545111965
604,medium_variant,5yearly,2035,12.7318112734304
604,medium_variant,5yearly,2040,11.0631500207946
604,medium_variant,5yearly,2045,9.61094079661196
604,medium_variant,5yearly,2050,8.41495256398184
604,medium_variant,5yearly,2055,7.3725957570735
604,medium_variant,5yearly,2060,6.55041218033725
604,medium_variant,5yearly,2065,5.86419090715085
604,medium_variant,5yearly,2070,5.2831184300498
604,medium_variant,5yearly,2075,4.8025143624747
604,medium_variant,5yearly,2080,4.38825397897746
604,medium_variant,5yearly,2085,4.03066029678034
604,medium_variant,5yearly,2090,3.69498960327785
604,medium_variant,5yearly,2095,3.3954978248788
