country,variant,freq,year,under5mortalityper1000livebirth
586,estimates,5yearly,1950,348.532992255166
586,estimates,5yearly,1955,281.477103573016
586,estimates,5yearly,1960,232.166699203853
586,estimates,5yearly,1965,199.272839180605
586,estimates,5yearly,1970,179.30877789523
586,estimates,5yearly,1975,166.522684382581
586,estimates,5yearly,1980,156.319442758076
586,estimates,5yearly,1985,144.660737422466
586,estimates,5yearly,1990,132.266931562144
586,estimates,5yearly,1995,119.196095128541
586,estimates,5yearly,2000,106.807801101933
586,estimates,5yearly,2005,96.5740043393066
586,estimates,5yearly,2010,86.6420512080404
586,medium_variant,5yearly,2015,79.4333482854542
586,medium_variant,5yearly,2020,71.9061844331772
586,medium_variant,5yearly,2025,65.1033756745988
586,medium_variant,5yearly,2030,58.8200003988373
586,medium_variant,5yearly,2035,53.1355787937435
586,medium_variant,5yearly,2040,48.0225031281541
586,medium_variant,5yearly,2045,43.0664993602333
586,medium_variant,5yearly,2050,38.6191880995621
586,medium_variant,5yearly,2055,34.9153818424477
586,medium_variant,5yearly,2060,31.5620078475098
586,medium_variant,5yearly,2065,28.4511403122807
586,medium_variant,5yearly,2070,25.4568608844044
586,medium_variant,5yearly,2075,22.6745762767728
586,medium_variant,5yearly,2080,20.1687483496937
586,medium_variant,5yearly,2085,17.8215079264979
586,medium_variant,5yearly,2090,15.7633411913152
586,medium_variant,5yearly,2095,13.9740245659785
