country,variant,freq,year,under5mortalityper1000livebirth
583,estimates,5yearly,1950,138.563064887566
583,estimates,5yearly,1955,122.731718099874
583,estimates,5yearly,1960,107.579717137283
583,estimates,5yearly,1965,93.0686716889708
583,estimates,5yearly,1970,78.4192983824634
583,estimates,5yearly,1975,64.3478612165612
583,estimates,5yearly,1980,60.7257442018002
583,estimates,5yearly,1985,57.1594884187966
583,estimates,5yearly,1990,53.7475034486047
583,estimates,5yearly,1995,50.4347280868176
583,estimates,5yearly,2000,47.4821128196418
583,estimates,5yearly,2005,43.1247118717238
583,estimates,5yearly,2010,40.7388771156456
583,medium_variant,5yearly,2015,37.788193601032
583,medium_variant,5yearly,2020,35.0862057564046
583,medium_variant,5yearly,2025,32.6346025464245
583,medium_variant,5yearly,2030,30.3991771435749
583,medium_variant,5yearly,2035,28.5431446984513
583,medium_variant,5yearly,2040,26.7611820194429
583,medium_variant,5yearly,2045,25.1091495590637
583,medium_variant,5yearly,2050,23.5054146643185
583,medium_variant,5yearly,2055,22.1065459116572
583,medium_variant,5yearly,2060,20.7332232707536
583,medium_variant,5yearly,2065,19.3165640690907
583,medium_variant,5yearly,2070,17.9306501093394
583,medium_variant,5yearly,2075,16.7789214549942
583,medium_variant,5yearly,2080,15.6446235994578
583,medium_variant,5yearly,2085,14.5878204275055
583,medium_variant,5yearly,2090,13.5436505907018
583,medium_variant,5yearly,2095,12.5791139885227
583,estimates,5yearly,Regi,Micronesia (Fed. States of)
583,medium_variant,5yearly,Regi,Micronesia (Fed. States of)
