country,variant,freq,year,under5mortalityper1000livebirth
180,estimates,5yearly,1950,280.747554216963
180,estimates,5yearly,1955,265.860059386129
180,estimates,5yearly,1960,255.32336609569
180,estimates,5yearly,1965,242.388704756453
180,estimates,5yearly,1970,225.927510593103
180,estimates,5yearly,1975,218.195995601168
180,estimates,5yearly,1980,204.469431997524
180,estimates,5yearly,1985,194.214914805935
180,estimates,5yearly,1990,182.267249084151
180,estimates,5yearly,1995,188.29624084477
180,estimates,5yearly,2000,163.072596121637
180,estimates,5yearly,2005,134.292248296187
180,estimates,5yearly,2010,115.110455798208
180,medium_variant,5yearly,2015,100.486287857086
180,medium_variant,5yearly,2020,87.0891216443284
180,medium_variant,5yearly,2025,75.0153073826809
180,medium_variant,5yearly,2030,64.2306579961551
180,medium_variant,5yearly,2035,55.0650724733182
180,medium_variant,5yearly,2040,47.4148118944382
180,medium_variant,5yearly,2045,41.1229658189658
180,medium_variant,5yearly,2050,36.3904649310691
180,medium_variant,5yearly,2055,32.4369378299589
180,medium_variant,5yearly,2060,29.3761107497421
180,medium_variant,5yearly,2065,26.8621498377497
180,medium_variant,5yearly,2070,24.5351555307514
180,medium_variant,5yearly,2075,22.6392378246586
180,medium_variant,5yearly,2080,21.012514016103
180,medium_variant,5yearly,2085,19.3884520843064
180,medium_variant,5yearly,2090,18.001434136936
180,medium_variant,5yearly,2095,16.7312436076323
