country,variant,freq,year,under5mortalityper1000livebirth
96,estimates,5yearly,1950,111.81475976948
96,estimates,5yearly,1955,90.2886902804031
96,estimates,5yearly,1960,64.877466539369
96,estimates,5yearly,1965,51.3431582084588
96,estimates,5yearly,1970,40.6074023004136
96,estimates,5yearly,1975,32.0839581306226
96,estimates,5yearly,1980,25.3481049275894
96,estimates,5yearly,1985,20.0261397999131
96,estimates,5yearly,1990,15.8078941011258
96,estimates,5yearly,1995,12.4780169333155
96,estimates,5yearly,2000,9.85512814033296
96,estimates,5yearly,2005,7.78228774685474
96,estimates,5yearly,2010,7.77834694257595
96,medium_variant,5yearly,2015,6.68187155489652
96,medium_variant,5yearly,2020,5.92898850685097
96,medium_variant,5yearly,2025,5.39780411818069
96,medium_variant,5yearly,2030,4.92561945769798
96,medium_variant,5yearly,2035,4.54181945269816
96,medium_variant,5yearly,2040,4.23925677684356
96,medium_variant,5yearly,2045,3.97528887531906
96,medium_variant,5yearly,2050,3.73029704064431
96,medium_variant,5yearly,2055,3.51430031323541
96,medium_variant,5yearly,2060,3.35165330649012
96,medium_variant,5yearly,2065,3.21032130680599
96,medium_variant,5yearly,2070,3.07003065995015
96,medium_variant,5yearly,2075,2.95076221621116
96,medium_variant,5yearly,2080,2.83212918165332
96,medium_variant,5yearly,2085,2.71974096708849
96,medium_variant,5yearly,2090,2.62174441713459
96,medium_variant,5yearly,2095,2.52555098952123
