country,variant,freq,year,under5mortalityper1000livebirth
762,estimates,5yearly,1950,217.799223826251
762,estimates,5yearly,1955,201.916965078201
762,estimates,5yearly,1960,186.083076930493
762,estimates,5yearly,1965,171.134977898196
762,estimates,5yearly,1970,158.58001036521
762,estimates,5yearly,1975,147.950516014494
762,estimates,5yearly,1980,137.695610908402
762,estimates,5yearly,1985,127.516986990471
762,estimates,5yearly,1990,114.0400007031
762,estimates,5yearly,1995,96.9687861353028
762,estimates,5yearly,2000,82.8745137111323
762,estimates,5yearly,2005,62.7098797073476
762,estimates,5yearly,2010,48.7570870742553
762,medium_variant,5yearly,2015,42.8458068958176
762,medium_variant,5yearly,2020,37.2475273058472
762,medium_variant,5yearly,2025,32.3920399332396
762,medium_variant,5yearly,2030,28.4334391728784
762,medium_variant,5yearly,2035,24.9350345128881
762,medium_variant,5yearly,2040,21.9162441605156
762,medium_variant,5yearly,2045,19.3748320241771
762,medium_variant,5yearly,2050,17.2013464901077
762,medium_variant,5yearly,2055,15.6300925222741
762,medium_variant,5yearly,2060,14.2094872978876
762,medium_variant,5yearly,2065,12.9774916997279
762,medium_variant,5yearly,2070,11.8605031072347
762,medium_variant,5yearly,2075,10.8315961835606
762,medium_variant,5yearly,2080,9.92894043761972
762,medium_variant,5yearly,2085,9.10741291201322
762,medium_variant,5yearly,2090,8.36604415483211
762,medium_variant,5yearly,2095,7.73701758071998
762,estimates,5yearly,Regi,Tajikistan
762,medium_variant,5yearly,Regi,Tajikistan
