country,variant,freq,year,under5mortalityper1000livebirth
430,estimates,5yearly,1950,331.767938935705
430,estimates,5yearly,1955,324.466767619255
430,estimates,5yearly,1960,315.778404831933
430,estimates,5yearly,1965,291.054821391009
430,estimates,5yearly,1970,266.328663026861
430,estimates,5yearly,1975,245.750185089675
430,estimates,5yearly,1980,230.868955166333
430,estimates,5yearly,1985,236.486803493629
430,estimates,5yearly,1990,233.369343834741
430,estimates,5yearly,1995,191.811702406985
430,estimates,5yearly,2000,139.701428473887
430,estimates,5yearly,2005,99.846003954071
430,estimates,5yearly,2010,79.6058581075949
430,medium_variant,5yearly,2015,63.2538882847792
430,medium_variant,5yearly,2020,50.0179319826366
430,medium_variant,5yearly,2025,37.687277401067
430,medium_variant,5yearly,2030,28.8293716871831
430,medium_variant,5yearly,2035,22.3762457495375
430,medium_variant,5yearly,2040,18.4346252724152
430,medium_variant,5yearly,2045,15.4849023346879
430,medium_variant,5yearly,2050,13.2853948674947
430,medium_variant,5yearly,2055,11.4930270724199
430,medium_variant,5yearly,2060,10.1531681512201
430,medium_variant,5yearly,2065,8.96853346815429
430,medium_variant,5yearly,2070,8.16180976187153
430,medium_variant,5yearly,2075,7.58167558339695
430,medium_variant,5yearly,2080,7.04171124411068
430,medium_variant,5yearly,2085,6.57195594921756
430,medium_variant,5yearly,2090,6.16007252870521
430,medium_variant,5yearly,2095,5.76989015947005
430,estimates,5yearly,Regi,Liberia
430,medium_variant,5yearly,Regi,Liberia
