country,variant,freq,year,under5mortalityper1000livebirth
710,estimates,5yearly,1950,191.802919768662
710,estimates,5yearly,1955,166.808725128914
710,estimates,5yearly,1960,151.871868721361
710,estimates,5yearly,1965,136.865862444138
710,estimates,5yearly,1970,113.911405302009
710,estimates,5yearly,1975,97.6581158232792
710,estimates,5yearly,1980,81.9178533649155
710,estimates,5yearly,1985,68.733625124043
710,estimates,5yearly,1990,63.2679847387485
710,estimates,5yearly,1995,71.6210685798074
710,estimates,5yearly,2000,79.649940804251
710,estimates,5yearly,2005,71.2111758929791
710,estimates,5yearly,2010,46.9650316273542
710,medium_variant,5yearly,2015,37.6917556473735
710,medium_variant,5yearly,2020,33.6370081290107
710,medium_variant,5yearly,2025,30.0778871580709
710,medium_variant,5yearly,2030,27.0649999934712
710,medium_variant,5yearly,2035,24.4975919537828
710,medium_variant,5yearly,2040,22.5097510986348
710,medium_variant,5yearly,2045,20.8453638233882
710,medium_variant,5yearly,2050,19.0642768050225
710,medium_variant,5yearly,2055,17.3112853079253
710,medium_variant,5yearly,2060,15.7230750240225
710,medium_variant,5yearly,2065,14.4060272935694
710,medium_variant,5yearly,2070,13.4795234777167
710,medium_variant,5yearly,2075,12.7196723424429
710,medium_variant,5yearly,2080,12.0053093995666
710,medium_variant,5yearly,2085,11.3258130570453
710,medium_variant,5yearly,2090,10.6714974567043
710,medium_variant,5yearly,2095,10.0423371563591
