country,variant,freq,year,under5mortalityper1000livebirth
630,estimates,5yearly,1950,75.2663098214586
630,estimates,5yearly,1955,60.7528450850549
630,estimates,5yearly,1960,52.776974755414
630,estimates,5yearly,1965,38.9787635307585
630,estimates,5yearly,1970,29.3951694763517
630,estimates,5yearly,1975,22.75003273904
630,estimates,5yearly,1980,19.9556902021569
630,estimates,5yearly,1985,16.1535293720613
630,estimates,5yearly,1990,13.692043288519
630,estimates,5yearly,1995,12.9840721190106
630,estimates,5yearly,2000,9.72287528391746
630,estimates,5yearly,2005,9.11573510220975
630,estimates,5yearly,2010,7.20906898279194
630,medium_variant,5yearly,2015,6.28503853489715
630,medium_variant,5yearly,2020,5.53094050782421
630,medium_variant,5yearly,2025,5.0053328728914
630,medium_variant,5yearly,2030,4.54857478431436
630,medium_variant,5yearly,2035,4.14053917203683
630,medium_variant,5yearly,2040,3.77332578160083
630,medium_variant,5yearly,2045,3.45502807974452
630,medium_variant,5yearly,2050,3.16448377396517
630,medium_variant,5yearly,2055,2.90180535722639
630,medium_variant,5yearly,2060,2.66430316061983
630,medium_variant,5yearly,2065,2.48366000843447
630,medium_variant,5yearly,2070,2.31363286595099
630,medium_variant,5yearly,2075,2.16164789795747
630,medium_variant,5yearly,2080,2.02016063672561
630,medium_variant,5yearly,2085,1.89134324009699
630,medium_variant,5yearly,2090,1.76631394260396
630,medium_variant,5yearly,2095,1.65150858040375
630,estimates,5yearly,Regi,Puerto Rico
630,medium_variant,5yearly,Regi,Puerto Rico
