agebroad,population,region,variant,year
0_4,2631.816,5500,estimates,1953
0_14,6078.814,5500,estimates,1953
0_17,7475.611,5500,estimates,1953
0_19,8212.688,5500,estimates,1953
0_24,10002.733,5500,estimates,1953
3_4,919.285,5500,estimates,1953
3_5,1291.679,5500,estimates,1953
3_6,1625.701,5500,estimates,1953
4_5,797.715,5500,estimates,1953
4_6,1131.737,5500,estimates,1953
5_14,3446.998,5500,estimates,1953
5_10,1886.003,5500,estimates,1953
5_11,2208.246,5500,estimates,1953
6_9,1221.099,5500,estimates,1953
6_10,1513.609,5500,estimates,1953
6_11,1835.852,5500,estimates,1953
6_12,2200.513,5500,estimates,1953
7_10,1179.587,5500,estimates,1953
7_12,1866.491,5500,estimates,1953
11_16,2527.082,5500,estimates,1953
11_17,2957.792,5500,estimates,1953
11_18,3348.767,5500,estimates,1953
12_14,1238.752,5500,estimates,1953
12_16,2204.839,5500,estimates,1953
12_17,2635.549,5500,estimates,1953
12_18,3026.524,5500,estimates,1953
13_17,2270.888,5500,estimates,1953
13_18,2661.863,5500,estimates,1953
13_19,3007.965,5500,estimates,1953
15_17,1396.797,5500,estimates,1953
18_23,2123.854,5500,estimates,1953
15_24,3923.919,5500,estimates,1953
15_49,9458.964,5500,estimates,1953
15_59,11120.19,5500,estimates,1953
15_64,11710.373,5500,estimates,1953
20_64,9576.499,5500,estimates,1953
20_69,10097.015,5500,estimates,1953
25_49,5535.045,5500,estimates,1953
25_64,7786.454,5500,estimates,1953
25_69,8306.97,5500,estimates,1953
15plus,12924.955,5500,estimates,1953
16plus,12433.566,5500,estimates,1953
17plus,11958.868,5500,estimates,1953
18plus,11528.158,5500,estimates,1953
20plus,10791.081,5500,estimates,1953
21plus,10470.417,5500,estimates,1953
25plus,9001.036,5500,estimates,1953
50plus,3465.991,5500,estimates,1953
60plus,1804.765,5500,estimates,1953
65plus,1214.582,5500,estimates,1953
70plus,694.066,5500,estimates,1953
75plus,352.258,5500,estimates,1953
80plus,146.887,5500,estimates,1953
85plus,51.214,5500,estimates,1953
90plus,16.449,5500,estimates,1953
total,19003.769,5500,estimates,1953
0_1,1302.667,5500,estimates,1954
0_4,2839.179,5500,estimates,1954
0_14,6299.939,5500,estimates,1954
0_17,7743.658,5500,estimates,1954
0_19,8573.316,5500,estimates,1954
0_24,10321.709,5500,estimates,1954
3_4,979.862,5500,estimates,1954
3_5,1403.165,5500,estimates,1954
3_6,1782.462,5500,estimates,1954
4_5,901.147,5500,estimates,1954
4_6,1280.444,5500,estimates,1954
5_14,3460.76,5500,estimates,1954
5_10,2062.586,5500,estimates,1954
5_11,2355.461,5500,estimates,1954
6_9,1350.495,5500,estimates,1954
6_10,1639.283,5500,estimates,1954
6_11,1932.158,5500,estimates,1954
6_12,2254.981,5500,estimates,1954
7_10,1259.986,5500,estimates,1954
7_12,1875.684,5500,estimates,1954
11_16,2362.767,5500,estimates,1954
11_17,2841.893,5500,estimates,1954
11_18,3276.738,5500,estimates,1954
12_14,1105.299,5500,estimates,1954
12_16,2069.892,5500,estimates,1954
12_17,2549.018,5500,estimates,1954
12_18,2983.863,5500,estimates,1954
13_17,2226.195,5500,estimates,1954
13_18,2661.04,5500,estimates,1954
13_19,3055.853,5500,estimates,1954
15_17,1443.719,5500,estimates,1954
18_23,2195.67,5500,estimates,1954
15_24,4021.77,5500,estimates,1954
15_49,9787.595,5500,estimates,1954
15_59,11516.453,5500,estimates,1954
15_64,12099.111,5500,estimates,1954
20_64,9825.734,5500,estimates,1954
20_69,10361.918,5500,estimates,1954
25_49,5765.825,5500,estimates,1954
25_64,8077.341,5500,estimates,1954
25_69,8613.525,5500,estimates,1954
15plus,13353.543,5500,estimates,1954
16plus,12884.932,5500,estimates,1954
17plus,12388.95,5500,estimates,1954
18plus,11909.824,5500,estimates,1954
20plus,11080.166,5500,estimates,1954
21plus,10730.555,5500,estimates,1954
25plus,9331.773,5500,estimates,1954
50plus,3565.948,5500,estimates,1954
60plus,1837.09,5500,estimates,1954
65plus,1254.432,5500,estimates,1954
70plus,718.248,5500,estimates,1954
75plus,364.094,5500,estimates,1954
80plus,150.851,5500,estimates,1954
85plus,51.628,5500,estimates,1954
90plus,16.293,5500,estimates,1954
total,19653.482,5500,estimates,1954
0_1,1388.085,5500,estimates,1955
0_4,3059.517,5500,estimates,1955
0_14,6615.765,5500,estimates,1955
0_17,8008.287,5500,estimates,1955
0_19,8930.787,5500,estimates,1955
0_24,10708.282,5500,estimates,1955
3_4,1062.599,5500,estimates,1955
3_5,1524.185,5500,estimates,1955
3_6,1945.444,5500,estimates,1955
4_5,968.251,5500,estimates,1955
4_6,1389.51,5500,estimates,1955
5_14,3556.248,5500,estimates,1955
5_10,2274.947,5500,estimates,1955
5_11,2568.232,5500,estimates,1955
6_9,1498.995,5500,estimates,1955
6_10,1813.361,5500,estimates,1955
6_11,2106.646,5500,estimates,1955
6_12,2399.881,5500,estimates,1955
7_10,1392.102,5500,estimates,1955
7_12,1978.622,5500,estimates,1955
11_16,2173.282,5500,estimates,1955
11_17,2673.823,5500,estimates,1955
11_18,3157.351,5500,estimates,1955
12_14,988.016,5500,estimates,1955
12_16,1879.997,5500,estimates,1955
12_17,2380.538,5500,estimates,1955
12_18,2864.066,5500,estimates,1955
13_17,2087.303,5500,estimates,1955
13_18,2570.831,5500,estimates,1955
13_19,3009.803,5500,estimates,1955
15_17,1392.522,5500,estimates,1955
18_23,2336.664,5500,estimates,1955
15_24,4092.517,5500,estimates,1955
15_49,10075.281,5500,estimates,1955
15_59,11861.005,5500,estimates,1955
15_64,12450.035,5500,estimates,1955
20_64,10135.013,5500,estimates,1955
20_69,10678.012,5500,estimates,1955
25_49,5982.764,5500,estimates,1955
25_64,8357.518,5500,estimates,1955
25_69,8900.517,5500,estimates,1955
15plus,13736.637,5500,estimates,1955
16plus,13317.803,5500,estimates,1955
17plus,12844.656,5500,estimates,1955
18plus,12344.115,5500,estimates,1955
20plus,11421.615,5500,estimates,1955
21plus,11022.957,5500,estimates,1955
25plus,9644.12,5500,estimates,1955
50plus,3661.356,5500,estimates,1955
60plus,1875.632,5500,estimates,1955
65plus,1286.602,5500,estimates,1955
70plus,743.603,5500,estimates,1955
75plus,374.036,5500,estimates,1955
80plus,152.403,5500,estimates,1955
85plus,50.691,5500,estimates,1955
90plus,14.882,5500,estimates,1955
total,20352.402,5500,estimates,1955
0_1,1475.614,5500,estimates,1956
0_4,3314.546,5500,estimates,1956
0_14,7046.44,5500,estimates,1956
0_17,8320.442,5500,estimates,1956
0_19,9311.158,5500,estimates,1956
0_24,11178.789,5500,estimates,1956
3_4,1172.764,5500,estimates,1956
3_5,1684.541,5500,estimates,1956
3_6,2151.085,5500,estimates,1956
4_5,1072.308,5500,estimates,1956
4_6,1538.852,5500,estimates,1956
5_14,3731.894,5500,estimates,1956
5_10,2492.468,5500,estimates,1956
5_11,2810.816,5500,estimates,1956
6_9,1642.366,5500,estimates,1956
6_10,1980.691,5500,estimates,1956
6_11,2299.039,5500,estimates,1956
6_12,2596.153,5500,estimates,1956
7_10,1514.147,5500,estimates,1956
7_12,2129.609,5500,estimates,1956
11_16,2036.812,5500,estimates,1956
11_17,2513.428,5500,estimates,1956
11_18,3017.345,5500,estimates,1956
12_14,921.078,5500,estimates,1956
12_16,1718.464,5500,estimates,1956
12_17,2195.08,5500,estimates,1956
12_18,2698.997,5500,estimates,1956
13_17,1897.966,5500,estimates,1956
13_18,2401.883,5500,estimates,1956
13_19,2888.682,5500,estimates,1956
15_17,1274.002,5500,estimates,1956
18_23,2520.561,5500,estimates,1956
15_24,4132.349,5500,estimates,1956
15_49,10305.792,5500,estimates,1956
15_59,12127.749,5500,estimates,1956
15_64,12730.791,5500,estimates,1956
20_64,10466.073,5500,estimates,1956
20_69,11004.29,5500,estimates,1956
25_49,6173.443,5500,estimates,1956
25_64,8598.442,5500,estimates,1956
25_69,9136.659,5500,estimates,1956
15plus,14047.227,5500,estimates,1956
16plus,13672.225,5500,estimates,1956
17plus,13249.841,5500,estimates,1956
18plus,12773.225,5500,estimates,1956
20plus,11782.509,5500,estimates,1956
21plus,11340.378,5500,estimates,1956
25plus,9914.878,5500,estimates,1956
50plus,3741.435,5500,estimates,1956
60plus,1919.478,5500,estimates,1956
65plus,1316.436,5500,estimates,1956
70plus,778.219,5500,estimates,1956
75plus,393.505,5500,estimates,1956
80plus,165.092,5500,estimates,1956
85plus,55.725,5500,estimates,1956
90plus,16.13,5500,estimates,1956
total,21093.667,5500,estimates,1956
0_1,1523.616,5500,estimates,1957
0_4,3529.501,5500,estimates,1957
0_14,7540.443,5500,estimates,1957
0_17,8676.638,5500,estimates,1957
0_19,9664.626,5500,estimates,1957
0_24,11698.553,5500,estimates,1957
3_4,1284.843,5500,estimates,1957
3_5,1850.62,5500,estimates,1957
3_6,2368.063,5500,estimates,1957
4_5,1182.177,5500,estimates,1957
4_6,1699.62,5500,estimates,1957
5_14,4010.942,5500,estimates,1957
5_10,2743.395,5500,estimates,1957
5_11,3085.993,5500,estimates,1957
6_9,1813.066,5500,estimates,1957
6_10,2177.618,5500,estimates,1957
6_11,2520.216,5500,estimates,1957
6_12,2842.883,5500,estimates,1957
7_10,1660.175,5500,estimates,1957
7_12,2325.44,5500,estimates,1957
11_16,1977.495,5500,estimates,1957
11_17,2403.742,5500,estimates,1957
11_18,2884.129,5500,estimates,1957
12_14,924.949,5500,estimates,1957
12_16,1634.897,5500,estimates,1957
12_17,2061.144,5500,estimates,1957
12_18,2541.531,5500,estimates,1957
13_17,1738.477,5500,estimates,1957
13_18,2218.864,5500,estimates,1957
13_19,2726.465,5500,estimates,1957
15_17,1136.195,5500,estimates,1957
18_23,2688.704,5500,estimates,1957
15_24,4158.11,5500,estimates,1957
15_49,10512.088,5500,estimates,1957
15_59,12362.616,5500,estimates,1957
15_64,12991.136,5500,estimates,1957
20_64,10866.953,5500,estimates,1957
20_69,11393.775,5500,estimates,1957
25_49,6353.978,5500,estimates,1957
25_64,8833.026,5500,estimates,1957
25_69,9359.848,5500,estimates,1957
15plus,14331.913,5500,estimates,1957
16plus,14000.904,5500,estimates,1957
17plus,13621.965,5500,estimates,1957
18plus,13195.718,5500,estimates,1957
20plus,12207.73,5500,estimates,1957
21plus,11717.319,5500,estimates,1957
25plus,10173.803,5500,estimates,1957
50plus,3819.825,5500,estimates,1957
60plus,1969.297,5500,estimates,1957
65plus,1340.777,5500,estimates,1957
70plus,813.955,5500,estimates,1957
75plus,410.501,5500,estimates,1957
80plus,175.709,5500,estimates,1957
85plus,60.273,5500,estimates,1957
90plus,17.201,5500,estimates,1957
total,21872.356,5500,estimates,1957
0_1,1581.753,5500,estimates,1958
0_4,3717.874,5500,estimates,1958
0_14,8090.146,5500,estimates,1958
0_17,9113.076,5500,estimates,1958
0_19,10027.219,5500,estimates,1958
0_24,12253.144,5500,estimates,1958
3_4,1391.452,5500,estimates,1958
3_5,2012.108,5500,estimates,1958
3_6,2583.197,5500,estimates,1958
4_5,1291.493,5500,estimates,1958
4_6,1862.582,5500,estimates,1958
5_14,4372.272,5500,estimates,1958
5_10,3024.45,5500,estimates,1958
5_11,3392.901,5500,estimates,1958
6_9,2006.207,5500,estimates,1958
6_10,2403.794,5500,estimates,1958
6_11,2772.245,5500,estimates,1958
6_12,3119.122,5500,estimates,1958
7_10,1832.705,5500,estimates,1958
7_12,2548.033,5500,estimates,1958
11_16,1987.896,5500,estimates,1958
11_17,2370.752,5500,estimates,1958
11_18,2800.817,5500,estimates,1958
12_14,979.371,5500,estimates,1958
12_16,1619.445,5500,estimates,1958
12_17,2002.301,5500,estimates,1958
12_18,2432.366,5500,estimates,1958
13_17,1655.424,5500,estimates,1958
13_18,2085.489,5500,estimates,1958
13_19,2569.567,5500,estimates,1958
15_17,1022.93,5500,estimates,1958
18_23,2777.138,5500,estimates,1958
15_24,4162.998,5500,estimates,1958
15_49,10698.37,5500,estimates,1958
15_59,12571.211,5500,estimates,1958
15_64,13232.824,5500,estimates,1958
20_64,11295.751,5500,estimates,1958
20_69,11810.567,5500,estimates,1958
25_49,6535.372,5500,estimates,1958
25_64,9069.826,5500,estimates,1958
25_69,9584.642,5500,estimates,1958
15plus,14595.147,5500,estimates,1958
16plus,14290.074,5500,estimates,1958
17plus,13955.073,5500,estimates,1958
18plus,13572.217,5500,estimates,1958
20plus,12658.074,5500,estimates,1958
21plus,12146.877,5500,estimates,1958
25plus,10432.149,5500,estimates,1958
50plus,3896.777,5500,estimates,1958
60plus,2023.936,5500,estimates,1958
65plus,1362.323,5500,estimates,1958
70plus,847.507,5500,estimates,1958
75plus,425.759,5500,estimates,1958
80plus,183.307,5500,estimates,1958
85plus,64.03,5500,estimates,1958
90plus,17.975,5500,estimates,1958
total,22685.293,5500,estimates,1958
0_1,1639.098,5500,estimates,1959
0_4,3895.341,5500,estimates,1959
0_14,8673.71,5500,estimates,1959
0_17,9630.884,5500,estimates,1959
0_19,10450.954,5500,estimates,1959
0_24,12814.199,5500,estimates,1959
3_4,1471.522,5500,estimates,1959
3_5,2144.279,5500,estimates,1959
3_6,2768.759,5500,estimates,1959
4_5,1392.425,5500,estimates,1959
4_6,2016.905,5500,estimates,1959
5_14,4778.369,5500,estimates,1959
5_10,3323.09,5500,estimates,1959
5_11,3724.29,5500,estimates,1959
6_9,2211.54,5500,estimates,1959
6_10,2650.333,5500,estimates,1959
6_11,3051.533,5500,estimates,1959
6_12,3423.613,5500,estimates,1959
7_10,2025.853,5500,estimates,1959
7_12,2799.133,5500,estimates,1959
11_16,2073.7,5500,estimates,1959
11_17,2412.453,5500,estimates,1959
11_18,2798.952,5500,estimates,1959
12_14,1054.079,5500,estimates,1959
12_16,1672.5,5500,estimates,1959
12_17,2011.253,5500,estimates,1959
12_18,2397.752,5500,estimates,1959
13_17,1639.173,5500,estimates,1959
13_18,2025.672,5500,estimates,1959
13_19,2459.243,5500,estimates,1959
15_17,957.174,5500,estimates,1959
18_23,2771.466,5500,estimates,1959
15_24,4140.489,5500,estimates,1959
15_49,10881.195,5500,estimates,1959
15_59,12774.232,5500,estimates,1959
15_64,13471.641,5500,estimates,1959
20_64,11694.397,5500,estimates,1959
20_69,12204.887,5500,estimates,1959
25_49,6740.706,5500,estimates,1959
25_64,9331.152,5500,estimates,1959
25_69,9841.642,5500,estimates,1959
15plus,14856.791,5500,estimates,1959
16plus,14547.309,5500,estimates,1959
17plus,14238.37,5500,estimates,1959
18plus,13899.617,5500,estimates,1959
20plus,13079.547,5500,estimates,1959
21plus,12592.124,5500,estimates,1959
25plus,10716.302,5500,estimates,1959
50plus,3975.596,5500,estimates,1959
60plus,2082.559,5500,estimates,1959
65plus,1385.15,5500,estimates,1959
70plus,874.66,5500,estimates,1959
75plus,440.175,5500,estimates,1959
80plus,187.642,5500,estimates,1959
85plus,66.356,5500,estimates,1959
90plus,18.038,5500,estimates,1959
total,23530.501,5500,estimates,1959
0_1,1700.882,5500,estimates,1960
0_4,4075.52,5500,estimates,1960
0_14,9272.79,5500,estimates,1960
0_17,10233.253,5500,estimates,1960
0_19,10965.153,5500,estimates,1960
0_24,13364.246,5500,estimates,1960
3_4,1551.925,5500,estimates,1960
3_5,2269.878,5500,estimates,1960
3_6,2943.849,5500,estimates,1960
4_5,1476.236,5500,estimates,1960
4_6,2150.207,5500,estimates,1960
5_14,5197.27,5500,estimates,1960
5_10,3620.391,5500,estimates,1960
5_11,4062.989,5500,estimates,1960
6_9,2415.25,5500,estimates,1960
6_10,2902.438,5500,estimates,1960
6_11,3345.036,5500,estimates,1960
6_12,3749.432,5500,estimates,1960
7_10,2228.467,5500,estimates,1960
7_12,3075.461,5500,estimates,1960
11_16,2224.864,5500,estimates,1960
11_17,2537.342,5500,estimates,1960
11_18,2879.495,5500,estimates,1960
12_14,1134.281,5500,estimates,1960
12_16,1782.266,5500,estimates,1960
12_17,2094.744,5500,estimates,1960
12_18,2436.897,5500,estimates,1960
13_17,1690.348,5500,estimates,1960
13_18,2032.501,5500,estimates,1960
13_19,2422.248,5500,estimates,1960
15_17,960.463,5500,estimates,1960
18_23,2675.845,5500,estimates,1960
15_24,4091.456,5500,estimates,1960
15_49,11074.681,5500,estimates,1960
15_59,12988.307,5500,estimates,1960
15_64,13721.378,5500,estimates,1960
20_64,12029.015,5500,estimates,1960
20_69,12547.015,5500,estimates,1960
25_49,6983.225,5500,estimates,1960
25_64,9629.922,5500,estimates,1960
25_69,10147.922,5500,estimates,1960
15plus,15133.092,5500,estimates,1960
16plus,14798.248,5500,estimates,1960
17plus,14485.107,5500,estimates,1960
18plus,14172.629,5500,estimates,1960
20plus,13440.729,5500,estimates,1960
21plus,13004.082,5500,estimates,1960
25plus,11041.636,5500,estimates,1960
50plus,4058.411,5500,estimates,1960
60plus,2144.785,5500,estimates,1960
65plus,1411.714,5500,estimates,1960
70plus,893.714,5500,estimates,1960
75plus,453.977,5500,estimates,1960
80plus,189.123,5500,estimates,1960
85plus,66.312,5500,estimates,1960
90plus,17.228,5500,estimates,1960
total,24405.882,5500,estimates,1960
0_1,1760.529,5500,estimates,1961
0_4,4232.564,5500,estimates,1961
0_14,9869.865,5500,estimates,1961
0_17,10882.196,5500,estimates,1961
0_19,11543.008,5500,estimates,1961
0_24,13897.236,5500,estimates,1961
3_4,1622.017,5500,estimates,1961
3_5,2382.117,5500,estimates,1961
3_6,3102.392,5500,estimates,1961
4_5,1555.939,5500,estimates,1961
4_6,2276.214,5500,estimates,1961
5_14,5637.301,5500,estimates,1961
5_10,3912.672,5500,estimates,1961
5_11,4403.652,5500,estimates,1961
6_9,2615.274,5500,estimates,1961
6_10,3152.572,5500,estimates,1961
6_11,3643.552,5500,estimates,1961
6_12,4089.988,5500,estimates,1961
7_10,2432.297,5500,estimates,1961
7_12,3369.713,5500,estimates,1961
11_16,2420.789,5500,estimates,1961
11_17,2736.96,5500,estimates,1961
11_18,3052.41,5500,estimates,1961
12_14,1233.649,5500,estimates,1961
12_16,1929.809,5500,estimates,1961
12_17,2245.98,5500,estimates,1961
12_18,2561.43,5500,estimates,1961
13_17,1799.544,5500,estimates,1961
13_18,2114.994,5500,estimates,1961
13_19,2460.356,5500,estimates,1961
15_17,1012.331,5500,estimates,1961
18_23,2511.087,5500,estimates,1961
15_24,4027.371,5500,estimates,1961
15_49,11285.576,5500,estimates,1961
15_59,13223.034,5500,estimates,1961
15_64,13988.009,5500,estimates,1961
20_64,12314.866,5500,estimates,1961
20_69,12845.751,5500,estimates,1961
25_49,7258.205,5500,estimates,1961
25_64,9960.638,5500,estimates,1961
25_69,10491.523,5500,estimates,1961
15plus,15437.75,5500,estimates,1961
16plus,15079.712,5500,estimates,1961
17plus,14741.59,5500,estimates,1961
18plus,14425.419,5500,estimates,1961
20plus,13764.607,5500,estimates,1961
21plus,13371.247,5500,estimates,1961
25plus,11410.379,5500,estimates,1961
50plus,4152.174,5500,estimates,1961
60plus,2214.716,5500,estimates,1961
65plus,1449.741,5500,estimates,1961
70plus,918.856,5500,estimates,1961
75plus,481.934,5500,estimates,1961
80plus,204.621,5500,estimates,1961
85plus,72.704,5500,estimates,1961
90plus,19.618,5500,estimates,1961
total,25307.615,5500,estimates,1961
0_1,1854.803,5500,estimates,1962
0_4,4411.315,5500,estimates,1962
0_14,10488.757,5500,estimates,1962
0_17,11572.286,5500,estimates,1962
0_19,12208.705,5500,estimates,1962
0_24,14419.791,5500,estimates,1962
3_4,1682.339,5500,estimates,1962
3_5,2478.866,5500,estimates,1962
3_6,3239.341,5500,estimates,1962
4_5,1624.609,5500,estimates,1962
4_6,2385.084,5500,estimates,1962
5_14,6077.442,5500,estimates,1962
5_10,4182.67,5500,estimates,1962
5_11,4722.941,5500,estimates,1962
6_9,2797.626,5500,estimates,1962
6_10,3386.143,5500,estimates,1962
6_11,3926.414,5500,estimates,1962
6_12,4420.247,5500,estimates,1962
7_10,2625.668,5500,estimates,1962
7_12,3659.772,5500,estimates,1962
11_16,2637.547,5500,estimates,1962
11_17,2978.301,5500,estimates,1962
11_18,3296.9,5500,estimates,1962
12_14,1354.501,5500,estimates,1962
12_16,2097.276,5500,estimates,1962
12_17,2438.03,5500,estimates,1962
12_18,2756.629,5500,estimates,1962
13_17,1944.197,5500,estimates,1962
13_18,2262.796,5500,estimates,1962
13_19,2580.616,5500,estimates,1962
15_17,1083.529,5500,estimates,1962
18_23,2322.397,5500,estimates,1962
15_24,3931.034,5500,estimates,1962
15_49,11492.296,5500,estimates,1962
15_59,13455.335,5500,estimates,1962
15_64,14254.223,5500,estimates,1962
20_64,12534.275,5500,estimates,1962
20_69,13084.956,5500,estimates,1962
25_49,7561.262,5500,estimates,1962
25_64,10323.189,5500,estimates,1962
25_69,10873.87,5500,estimates,1962
15plus,15740.219,5500,estimates,1962
16plus,15358.27,5500,estimates,1962
17plus,14997.444,5500,estimates,1962
18plus,14656.69,5500,estimates,1962
20plus,14020.271,5500,estimates,1962
21plus,13672.358,5500,estimates,1962
25plus,11809.185,5500,estimates,1962
50plus,4247.923,5500,estimates,1962
60plus,2284.884,5500,estimates,1962
65plus,1485.996,5500,estimates,1962
70plus,935.315,5500,estimates,1962
75plus,507.871,5500,estimates,1962
80plus,216.852,5500,estimates,1962
85plus,78.042,5500,estimates,1962
90plus,21.906,5500,estimates,1962
total,26228.976,5500,estimates,1962
