agebroad,population,region,variant,year
15plus,321439.131,921,estimates,1951
16plus,310417.485,921,estimates,1951
17plus,299660.396,921,estimates,1951
18plus,289163.124,921,estimates,1951
20plus,268865.768,921,estimates,1951
21plus,259014.349,921,estimates,1951
25plus,221677.203,921,estimates,1951
50plus,63445.305,921,estimates,1951
60plus,30352.447,921,estimates,1951
65plus,18725.987,921,estimates,1951
70plus,11149.839,921,estimates,1951
75plus,5782.129,921,estimates,1951
80plus,2419.362,921,estimates,1951
85plus,787.401,921,estimates,1951
90plus,187.131,921,estimates,1951
total,519193.396,921,estimates,1951
0_1,36373.814,921,estimates,1952
0_4,81357.951,921,estimates,1952
0_14,202484.436,921,estimates,1952
0_17,235278.768,921,estimates,1952
0_19,255819.158,921,estimates,1952
0_24,303515.124,921,estimates,1952
3_4,29077.781,921,estimates,1952
3_5,42557.701,921,estimates,1952
3_6,55509.297,921,estimates,1952
4_5,27617.206,921,estimates,1952
4_6,40568.802,921,estimates,1952
5_14,121126.485,921,estimates,1952
5_10,74953.82,921,estimates,1952
5_11,86604.833,921,estimates,1952
6_9,49682.064,921,estimates,1952
6_10,61473.9,921,estimates,1952
6_11,73124.913,921,estimates,1952
6_12,84686.895,921,estimates,1952
7_10,48522.304,921,estimates,1952
7_12,71735.299,921,estimates,1952
11_16,68310.39,921,estimates,1952
11_17,78966.997,921,estimates,1952
11_18,89360.152,921,estimates,1952
12_14,34521.652,921,estimates,1952
12_16,56659.377,921,estimates,1952
12_17,67315.984,921,estimates,1952
12_18,77709.139,921,estimates,1952
13_17,55754.002,921,estimates,1952
13_18,66147.157,921,estimates,1952
13_19,76294.392,921,estimates,1952
15_17,32794.332,921,estimates,1952
18_23,59107.418,921,estimates,1952
15_24,101030.688,921,estimates,1952
15_49,261524.213,921,estimates,1952
15_59,295253.82,921,estimates,1952
15_64,306645.222,921,estimates,1952
20_64,253310.5,921,estimates,1952
20_69,261284.278,921,estimates,1952
25_49,160493.525,921,estimates,1952
25_64,205614.534,921,estimates,1952
25_69,213588.312,921,estimates,1952
15plus,325650.721,921,estimates,1952
16plus,314436.071,921,estimates,1952
17plus,303512.996,921,estimates,1952
18plus,292856.389,921,estimates,1952
20plus,272315.999,921,estimates,1952
21plus,262380.592,921,estimates,1952
25plus,224620.033,921,estimates,1952
50plus,64126.508,921,estimates,1952
60plus,30396.901,921,estimates,1952
65plus,19005.499,921,estimates,1952
70plus,11031.721,921,estimates,1952
75plus,5866.314,921,estimates,1952
80plus,2483.003,921,estimates,1952
85plus,827.508,921,estimates,1952
90plus,203.645,921,estimates,1952
total,528135.157,921,estimates,1952
0_1,37881.34,921,estimates,1953
0_4,84605.858,921,estimates,1953
0_14,207187.569,921,estimates,1953
0_17,240513.141,921,estimates,1953
0_19,261390.78,921,estimates,1953
0_24,309641.783,921,estimates,1953
3_4,30096.432,921,estimates,1953
3_5,43964.552,921,estimates,1953
3_6,57231.077,921,estimates,1953
4_5,28472.688,921,estimates,1953
4_6,41739.213,921,estimates,1953
5_14,122581.711,921,estimates,1953
5_10,76332.427,921,estimates,1953
5_11,88052.354,921,estimates,1953
6_9,50570.958,921,estimates,1953
6_10,62464.307,921,estimates,1953
6_11,74184.234,921,estimates,1953
6_12,85767.158,921,estimates,1953
7_10,49197.782,921,estimates,1953
7_12,72500.633,921,estimates,1953
11_16,68733.391,921,estimates,1953
11_17,79574.856,921,estimates,1953
11_18,90147.464,921,estimates,1953
12_14,34529.357,921,estimates,1953
12_16,57013.464,921,estimates,1953
12_17,67854.929,921,estimates,1953
12_18,78427.537,921,estimates,1953
13_17,56272.005,921,estimates,1953
13_18,66844.613,921,estimates,1953
13_19,77149.644,921,estimates,1953
15_17,33325.572,921,estimates,1953
18_23,59878.174,921,estimates,1953
15_24,102454.214,921,estimates,1953
15_49,265564.404,921,estimates,1953
15_59,300024.778,921,estimates,1953
15_64,311161.471,921,estimates,1953
20_64,256958.26,921,estimates,1953
20_69,265366.802,921,estimates,1953
25_49,163110.19,921,estimates,1953
25_64,208707.257,921,estimates,1953
25_69,217115.799,921,estimates,1953
15plus,330414.751,921,estimates,1953
16plus,319063.452,921,estimates,1953
17plus,307930.644,921,estimates,1953
18plus,297089.179,921,estimates,1953
20plus,276211.54,921,estimates,1953
21plus,266155.58,921,estimates,1953
25plus,227960.537,921,estimates,1953
50plus,64850.347,921,estimates,1953
60plus,30389.973,921,estimates,1953
65plus,19253.28,921,estimates,1953
70plus,10844.738,921,estimates,1953
75plus,5857.309,921,estimates,1953
80plus,2481.818,921,estimates,1953
85plus,835.196,921,estimates,1953
90plus,211.815,921,estimates,1953
total,537602.32,921,estimates,1953
0_1,39105.114,921,estimates,1954
0_4,87441.663,921,estimates,1954
0_14,211875.728,921,estimates,1954
0_17,245634.287,921,estimates,1954
0_19,266919.409,921,estimates,1954
0_24,315852.061,921,estimates,1954
3_4,31098.897,921,estimates,1954
3_5,45392.076,921,estimates,1954
3_6,59014.425,921,estimates,1954
4_5,29396.471,921,estimates,1954
4_6,43018.82,921,estimates,1954
5_14,124434.065,921,estimates,1954
5_10,77957.282,921,estimates,1954
5_11,89788.114,921,estimates,1954
6_9,51630.429,921,estimates,1954
6_10,63664.103,921,estimates,1954
6_11,75494.935,921,estimates,1954
6_12,87162.868,921,estimates,1954
7_10,50041.754,921,estimates,1954
7_12,73540.519,921,estimates,1954
11_16,69165.407,921,estimates,1954
11_17,80235.342,921,estimates,1954
11_18,91013.728,921,estimates,1954
12_14,34645.951,921,estimates,1954
12_16,57334.575,921,estimates,1954
12_17,68404.51,921,estimates,1954
12_18,79182.896,921,estimates,1954
13_17,56736.577,921,estimates,1954
13_18,67514.963,921,estimates,1954
13_19,78021.699,921,estimates,1954
15_17,33758.559,921,estimates,1954
18_23,60843.941,921,estimates,1954
15_24,103976.333,921,estimates,1954
15_49,270019.92,921,estimates,1954
15_59,305272.897,921,estimates,1954
15_64,316327.95,921,estimates,1954
20_64,261284.269,921,estimates,1954
20_69,270014.588,921,estimates,1954
25_49,166043.587,921,estimates,1954
25_64,212351.617,921,estimates,1954
25_69,221081.936,921,estimates,1954
15plus,335710.652,921,estimates,1954
16plus,324312.533,921,estimates,1954
17plus,313022.028,921,estimates,1954
18plus,301952.093,921,estimates,1954
20plus,280666.971,921,estimates,1954
21plus,270432.331,921,estimates,1954
25plus,231734.319,921,estimates,1954
50plus,65690.732,921,estimates,1954
60plus,30437.755,921,estimates,1954
65plus,19382.702,921,estimates,1954
70plus,10652.383,921,estimates,1954
75plus,5724.963,921,estimates,1954
80plus,2407.453,921,estimates,1954
85plus,800.23,921,estimates,1954
90plus,202.024,921,estimates,1954
total,547586.38,921,estimates,1954
0_1,40055.286,921,estimates,1955
0_4,90144.85,921,estimates,1955
0_14,216745.715,921,estimates,1955
0_17,250751.576,921,estimates,1955
0_19,272499.164,921,estimates,1955
0_24,322261.07,921,estimates,1955
3_4,32246.288,921,estimates,1955
3_5,46977.283,921,estimates,1955
3_6,60974.723,921,estimates,1955
4_5,30337.836,921,estimates,1955
4_6,44335.276,921,estimates,1955
5_14,126600.865,921,estimates,1955
5_10,79724.13,921,estimates,1955
5_11,91689.793,921,estimates,1955
6_9,52794.347,921,estimates,1955
6_10,64993.135,921,estimates,1955
6_11,76958.798,921,estimates,1955
6_12,88740.848,921,estimates,1955
7_10,50995.695,921,estimates,1955
7_12,74743.408,921,estimates,1955
11_16,69639.903,921,estimates,1955
11_17,80882.596,921,estimates,1955
11_18,91902.408,921,estimates,1955
12_14,34911.072,921,estimates,1955
12_16,57674.24,921,estimates,1955
12_17,68916.933,921,estimates,1955
12_18,79936.745,921,estimates,1955
13_17,57134.883,921,estimates,1955
13_18,68154.695,921,estimates,1955
13_19,78882.471,921,estimates,1955
15_17,34005.861,921,estimates,1955
18_23,61999.519,921,estimates,1955
15_24,105515.355,921,estimates,1955
15_49,274684.932,921,estimates,1955
15_59,310757.111,921,estimates,1955
15_64,321986.891,921,estimates,1955
20_64,266233.442,921,estimates,1955
20_69,275109.524,921,estimates,1955
25_49,169169.577,921,estimates,1955
25_64,216471.536,921,estimates,1955
25_69,225347.618,921,estimates,1955
15plus,341335.255,921,estimates,1955
16plus,329927.995,921,estimates,1955
17plus,318572.087,921,estimates,1955
18plus,307329.394,921,estimates,1955
20plus,285581.806,921,estimates,1955
21plus,275128.744,921,estimates,1955
25plus,235819.9,921,estimates,1955
50plus,66650.323,921,estimates,1955
60plus,30578.144,921,estimates,1955
65plus,19348.364,921,estimates,1955
70plus,10472.282,921,estimates,1955
75plus,5457.498,921,estimates,1955
80plus,2249.688,921,estimates,1955
85plus,709.039,921,estimates,1955
90plus,164.129,921,estimates,1955
total,558080.97,921,estimates,1955
0_1,41168.145,921,estimates,1956
0_4,93917.557,921,estimates,1956
0_14,223446.599,921,estimates,1956
0_17,257392.564,921,estimates,1956
0_19,279430.285,921,estimates,1956
0_24,329850.246,921,estimates,1956
3_4,33951.025,921,estimates,1956
3_5,49394.286,921,estimates,1956
3_6,63990.741,921,estimates,1956
4_5,31861.064,921,estimates,1956
4_6,46457.519,921,estimates,1956
5_14,129529.042,921,estimates,1956
5_10,82351.079,921,estimates,1956
5_11,94456.641,921,estimates,1956
6_9,54500.477,921,estimates,1956
6_10,66907.818,921,estimates,1956
6_11,79013.38,921,estimates,1956
6_12,90880.864,921,estimates,1956
7_10,52311.363,921,estimates,1956
7_12,76284.409,921,estimates,1956
11_16,69877.009,921,estimates,1956
11_17,81123.928,921,estimates,1956
11_18,92254.637,921,estimates,1956
12_14,35072.401,921,estimates,1956
12_16,57771.447,921,estimates,1956
12_17,69018.366,921,estimates,1956
12_18,80149.075,921,estimates,1956
13_17,57150.882,921,estimates,1956
13_18,68281.591,921,estimates,1956
13_19,79188.603,921,estimates,1956
15_17,33945.965,921,estimates,1956
18_23,62866.19,921,estimates,1956
15_24,106403.647,921,estimates,1956
15_49,277827.928,921,estimates,1956
15_59,314473.653,921,estimates,1956
15_64,325998.264,921,estimates,1956
20_64,270014.578,921,estimates,1956
20_69,278868.259,921,estimates,1956
25_49,171424.281,921,estimates,1956
25_64,219594.617,921,estimates,1956
25_69,228448.298,921,estimates,1956
15plus,345635.669,921,estimates,1956
16plus,334238.994,921,estimates,1956
17plus,322936.623,921,estimates,1956
18plus,311689.704,921,estimates,1956
20plus,289651.983,921,estimates,1956
21plus,279036.41,921,estimates,1956
25plus,239232.022,921,estimates,1956
50plus,67807.741,921,estimates,1956
60plus,31162.016,921,estimates,1956
65plus,19637.405,921,estimates,1956
70plus,10783.724,921,estimates,1956
75plus,5543.495,921,estimates,1956
80plus,2381.659,921,estimates,1956
85plus,776.181,921,estimates,1956
90plus,185.877,921,estimates,1956
total,569082.268,921,estimates,1956
0_1,40902.998,921,estimates,1957
0_4,96270.706,921,estimates,1957
0_14,229753.338,921,estimates,1957
0_17,263757.182,921,estimates,1957
0_19,285973.124,921,estimates,1957
0_24,337286.952,921,estimates,1957
3_4,35688.244,921,estimates,1957
3_5,51929.159,921,estimates,1957
3_6,67250.489,921,estimates,1957
4_5,33512.5,921,estimates,1957
4_6,48833.83,921,estimates,1957
5_14,133482.632,921,estimates,1957
5_10,85688.67,921,estimates,1957
5_11,98030.229,921,estimates,1957
6_9,56751.909,921,estimates,1957
6_10,69447.755,921,estimates,1957
6_11,81789.314,921,estimates,1957
6_12,93833.599,921,estimates,1957
7_10,54126.425,921,estimates,1957
7_12,78512.269,921,estimates,1957
11_16,70570.403,921,estimates,1957
11_17,81797.806,921,estimates,1957
11_18,92965.508,921,estimates,1957
12_14,35452.403,921,estimates,1957
12_16,58228.844,921,estimates,1957
12_17,69456.247,921,estimates,1957
12_18,80623.949,921,estimates,1957
13_17,57411.962,921,estimates,1957
13_18,68579.664,921,estimates,1957
13_19,79627.904,921,estimates,1957
15_17,34003.844,921,estimates,1957
18_23,63807.08,921,estimates,1957
15_24,107533.614,921,estimates,1957
15_49,281668.586,921,estimates,1957
15_59,318977.875,921,estimates,1957
15_64,331009.967,921,estimates,1957
20_64,274790.181,921,estimates,1957
20_69,283505.753,921,estimates,1957
25_49,174134.972,921,estimates,1957
25_64,223476.353,921,estimates,1957
25_69,232191.925,921,estimates,1957
15plus,350835.473,921,estimates,1957
16plus,339383.043,921,estimates,1957
17plus,328059.032,921,estimates,1957
18plus,316831.629,921,estimates,1957
20plus,294615.687,921,estimates,1957
21plus,283792.426,921,estimates,1957
25plus,243301.859,921,estimates,1957
50plus,69166.887,921,estimates,1957
60plus,31857.598,921,estimates,1957
65plus,19825.506,921,estimates,1957
70plus,11109.934,921,estimates,1957
75plus,5545.083,921,estimates,1957
80plus,2475.851,921,estimates,1957
85plus,820.949,921,estimates,1957
90plus,203.803,921,estimates,1957
total,580588.811,921,estimates,1957
0_1,41298.572,921,estimates,1958
0_4,97863.04,921,estimates,1958
0_14,236069.46,921,estimates,1958
0_17,270281.857,921,estimates,1958
0_19,292552.585,921,estimates,1958
0_24,344843.405,921,estimates,1958
3_4,37223.379,921,estimates,1958
3_5,54256.802,921,estimates,1958
3_6,70342.895,921,estimates,1958
4_5,35093.366,921,estimates,1958
4_6,51179.459,921,estimates,1958
5_14,138206.42,921,estimates,1958
5_10,89536.874,921,estimates,1958
5_11,102164.911,921,estimates,1958
6_9,59421.56,921,estimates,1958
6_10,72503.451,921,estimates,1958
6_11,85131.488,921,estimates,1958
6_12,97423.87,921,estimates,1958
7_10,56417.358,921,estimates,1958
7_12,81337.777,921,estimates,1958
11_16,71615.412,921,estimates,1958
11_17,82881.943,921,estimates,1958
11_18,94049.363,921,estimates,1958
12_14,36041.509,921,estimates,1958
12_16,58987.375,921,estimates,1958
12_17,70253.906,921,estimates,1958
12_18,81421.326,921,estimates,1958
13_17,57961.524,921,estimates,1958
13_18,69128.944,921,estimates,1958
13_19,80232.252,921,estimates,1958
15_17,34212.397,921,estimates,1958
18_23,64653.522,921,estimates,1958
15_24,108773.945,921,estimates,1958
15_49,285905.654,921,estimates,1958
15_59,323944.836,921,estimates,1958
15_64,336579.575,921,estimates,1958
20_64,280096.45,921,estimates,1958
20_69,288664.899,921,estimates,1958
25_49,177131.709,921,estimates,1958
25_64,227805.63,921,estimates,1958
25_69,236374.079,921,estimates,1958
15plus,356531.619,921,estimates,1958
16plus,344980.364,921,estimates,1958
17plus,333585.753,921,estimates,1958
18plus,322319.222,921,estimates,1958
20plus,300048.494,921,estimates,1958
21plus,289068.088,921,estimates,1958
25plus,247757.674,921,estimates,1958
50plus,70625.965,921,estimates,1958
60plus,32586.783,921,estimates,1958
65plus,19952.044,921,estimates,1958
70plus,11383.595,921,estimates,1958
75plus,5488.347,921,estimates,1958
80plus,2505.714,921,estimates,1958
85plus,835.431,921,estimates,1958
90plus,213.649,921,estimates,1958
total,592601.079,921,estimates,1958
0_1,41789.671,921,estimates,1959
0_4,99374.201,921,estimates,1959
0_14,242691.373,921,estimates,1959
0_17,277234.648,921,estimates,1959
0_19,299558.695,921,estimates,1959
0_24,352720.033,921,estimates,1959
3_4,37741.58,921,estimates,1959
3_5,55449.774,921,estimates,1959
3_6,72250.055,921,estimates,1959
4_5,36360.43,921,estimates,1959
4_6,53160.711,921,estimates,1959
5_14,143317.172,921,estimates,1959
5_10,93539.862,921,estimates,1959
5_11,106546.471,921,estimates,1959
6_9,62214.575,921,estimates,1959
6_10,75831.668,921,estimates,1959
6_11,88838.277,921,estimates,1959
6_12,101402.918,921,estimates,1959
7_10,59031.387,921,estimates,1959
7_12,84602.637,921,estimates,1959
11_16,72979.806,921,estimates,1959
11_17,84320.585,921,estimates,1959
11_18,95533.485,921,estimates,1959
12_14,36770.701,921,estimates,1959
12_16,59973.197,921,estimates,1959
12_17,71313.976,921,estimates,1959
12_18,82526.876,921,estimates,1959
13_17,58749.335,921,estimates,1959
13_18,69962.235,921,estimates,1959
13_19,81073.382,921,estimates,1959
15_17,34543.275,921,estimates,1959
18_23,65366.191,921,estimates,1959
15_24,110028.66,921,estimates,1959
15_49,290342.888,921,estimates,1959
15_59,329170.377,921,estimates,1959
15_64,342350.332,921,estimates,1959
20_64,285483.01,921,estimates,1959
20_69,294034.166,921,estimates,1959
25_49,180314.228,921,estimates,1959
25_64,232321.672,921,estimates,1959
25_69,240872.828,921,estimates,1959
15plus,362429.308,921,estimates,1959
16plus,350726.032,921,estimates,1959
17plus,339226.812,921,estimates,1959
18plus,327886.033,921,estimates,1959
20plus,305561.986,921,estimates,1959
21plus,294519.495,921,estimates,1959
25plus,252400.648,921,estimates,1959
50plus,72086.42,921,estimates,1959
60plus,33258.931,921,estimates,1959
65plus,20078.976,921,estimates,1959
70plus,11527.82,921,estimates,1959
75plus,5406.586,921,estimates,1959
80plus,2445.293,921,estimates,1959
85plus,811.301,921,estimates,1959
90plus,206.551,921,estimates,1959
total,605120.681,921,estimates,1959
0_1,42479.268,921,estimates,1960
0_4,101350.975,921,estimates,1960
0_14,249682.325,921,estimates,1960
0_17,284703.483,921,estimates,1960
0_19,307149.141,921,estimates,1960
0_24,360985.739,921,estimates,1960
3_4,38543.297,921,estimates,1960
3_5,56681.824,921,estimates,1960
3_6,74036.288,921,estimates,1960
4_5,37042.969,921,estimates,1960
4_6,54397.433,921,estimates,1960
5_14,148331.35,921,estimates,1960
5_10,97153.158,921,estimates,1960
5_11,110696.697,921,estimates,1960
6_9,64732.277,921,estimates,1960
6_10,79014.631,921,estimates,1960
6_11,92558.17,921,estimates,1960
6_12,105489.188,921,estimates,1960
7_10,61660.167,921,estimates,1960
7_12,88134.724,921,estimates,1960
11_16,74752.329,921,estimates,1960
11_17,86199.35,921,estimates,1960
11_18,97486.064,921,estimates,1960
12_14,37634.653,921,estimates,1960
12_16,61208.79,921,estimates,1960
12_17,72655.811,921,estimates,1960
12_18,83942.525,921,estimates,1960
13_17,59724.793,921,estimates,1960
13_18,71011.507,921,estimates,1960
13_19,82170.451,921,estimates,1960
15_17,35021.158,921,estimates,1960
18_23,65953.498,921,estimates,1960
15_24,111303.414,921,estimates,1960
15_49,294959.496,921,estimates,1960
15_59,334631.509,921,estimates,1960
15_64,348227.223,921,estimates,1960
20_64,290760.407,921,estimates,1960
20_69,299485.98,921,estimates,1960
25_49,183656.082,921,estimates,1960
25_64,236923.809,921,estimates,1960
25_69,245649.382,921,estimates,1960
15plus,368466.126,921,estimates,1960
16plus,356548.519,921,estimates,1960
17plus,344891.989,921,estimates,1960
18plus,333444.968,921,estimates,1960
20plus,310999.31,921,estimates,1960
21plus,299944.857,921,estimates,1960
25plus,257162.712,921,estimates,1960
50plus,73506.63,921,estimates,1960
60plus,33834.617,921,estimates,1960
65plus,20238.903,921,estimates,1960
70plus,11513.33,921,estimates,1960
75plus,5306.544,921,estimates,1960
80plus,2285.17,921,estimates,1960
85plus,736.917,921,estimates,1960
90plus,173.757,921,estimates,1960
total,618148.451,921,estimates,1960
0_1,43171.967,921,estimates,1961
0_4,103157.651,921,estimates,1961
0_14,257172.745,921,estimates,1961
0_17,292743.166,921,estimates,1961
0_19,315330.461,921,estimates,1961
0_24,369624.127,921,estimates,1961
3_4,39353.405,921,estimates,1961
3_5,58006.27,921,estimates,1961
3_6,75950.828,921,estimates,1961
4_5,37998.338,921,estimates,1961
4_6,55942.896,921,estimates,1961
5_14,154015.094,921,estimates,1961
5_10,101030.398,921,estimates,1961
5_11,115246.922,921,estimates,1961
6_9,67413.055,921,estimates,1961
6_10,82377.533,921,estimates,1961
6_11,96594.057,921,estimates,1961
6_12,110069.649,921,estimates,1961
7_10,64432.975,921,estimates,1961
7_12,92125.091,921,estimates,1961
11_16,76969.366,921,estimates,1961
11_17,88555.117,921,estimates,1961
11_18,99929.272,921,estimates,1961
12_14,38768.172,921,estimates,1961
12_16,62752.842,921,estimates,1961
12_17,74338.593,921,estimates,1961
12_18,85712.748,921,estimates,1961
13_17,60863.001,921,estimates,1961
13_18,72237.156,921,estimates,1961
13_19,83450.296,921,estimates,1961
15_17,35570.421,921,estimates,1961
18_23,66335.693,921,estimates,1961
15_24,112451.382,921,estimates,1961
15_49,299348.007,921,estimates,1961
15_59,339799.947,921,estimates,1961
15_64,353649.339,921,estimates,1961
20_64,295491.623,921,estimates,1961
20_69,304519.789,921,estimates,1961
25_49,186896.625,921,estimates,1961
25_64,241197.957,921,estimates,1961
25_69,250226.123,921,estimates,1961
15plus,374509.382,921,estimates,1961
16plus,362374.184,921,estimates,1961
17plus,350524.712,921,estimates,1961
18plus,338938.961,921,estimates,1961
20plus,316351.666,921,estimates,1961
21plus,305266.174,921,estimates,1961
25plus,262058,921,estimates,1961
50plus,75161.375,921,estimates,1961
60plus,34709.435,921,estimates,1961
65plus,20860.043,921,estimates,1961
70plus,11831.877,921,estimates,1961
75plus,5598.854,921,estimates,1961
80plus,2375.187,921,estimates,1961
85plus,811.949,921,estimates,1961
90plus,196.92,921,estimates,1961
total,631682.127,921,estimates,1961
0_1,44472.57,921,estimates,1962
0_4,105363.282,921,estimates,1962
0_14,265032.932,921,estimates,1962
0_17,301243.529,921,estimates,1962
0_19,324059.442,921,estimates,1962
0_24,378646.64,921,estimates,1962
3_4,39989.495,921,estimates,1962
3_5,59039.537,921,estimates,1962
3_6,77438.545,921,estimates,1962
4_5,38735.834,921,estimates,1962
4_6,57134.842,921,estimates,1962
5_14,159669.65,921,estimates,1962
5_10,104422.333,921,estimates,1962
5_11,119322.771,921,estimates,1962
6_9,69692.041,921,estimates,1962
6_10,85372.291,921,estimates,1962
6_11,100272.729,921,estimates,1962
6_12,114422.213,921,estimates,1962
7_10,66973.283,921,estimates,1962
7_12,96023.205,921,estimates,1962
11_16,79676.787,921,estimates,1962
11_17,91457.914,921,estimates,1962
11_18,102972.727,921,estimates,1962
12_14,40346.879,921,estimates,1962
12_16,64776.349,921,estimates,1962
12_17,76557.476,921,estimates,1962
12_18,88072.289,921,estimates,1962
13_17,62407.992,921,estimates,1962
13_18,73922.805,921,estimates,1962
13_19,85223.905,921,estimates,1962
15_17,36210.597,921,estimates,1962
18_23,66703.71,921,estimates,1962
15_24,113613.708,921,estimates,1962
15_49,303903.537,921,estimates,1962
15_59,345189.349,921,estimates,1962
15_64,359199.021,921,estimates,1962
20_64,300172.511,921,estimates,1962
20_69,309630.465,921,estimates,1962
25_49,190289.829,921,estimates,1962
25_64,245585.313,921,estimates,1962
25_69,255043.267,921,estimates,1962
15plus,380681.412,921,estimates,1962
16plus,368319.482,921,estimates,1962
17plus,356251.942,921,estimates,1962
18plus,344470.815,921,estimates,1962
20plus,321654.902,921,estimates,1962
21plus,310515.659,921,estimates,1962
25plus,267067.704,921,estimates,1962
50plus,76777.875,921,estimates,1962
60plus,35492.063,921,estimates,1962
65plus,21482.391,921,estimates,1962
70plus,12024.437,921,estimates,1962
75plus,5870.451,921,estimates,1962
80plus,2407.696,921,estimates,1962
85plus,870.309,921,estimates,1962
90plus,215.403,921,estimates,1962
total,645714.344,921,estimates,1962
0_1,45735.849,921,estimates,1963
0_4,107912.626,921,estimates,1963
0_14,273001.373,921,estimates,1963
0_17,310022.845,921,estimates,1963
0_19,333185.477,921,estimates,1963
0_24,388016.237,921,estimates,1963
3_4,40576.898,921,estimates,1963
3_5,59944.999,921,estimates,1963
3_6,78703.75,921,estimates,1963
4_5,39348.004,921,estimates,1963
4_6,58106.755,921,estimates,1963
5_14,165088.747,921,estimates,1963
5_10,107192.622,921,estimates,1963
5_11,122822.418,921,estimates,1963
6_9,71457.856,921,estimates,1963
6_10,87824.521,921,estimates,1963
6_11,103454.317,921,estimates,1963
6_12,118293.785,921,estimates,1963
7_10,69065.77,921,estimates,1963
7_12,99535.034,921,estimates,1963
11_16,82914.662,921,estimates,1963
11_17,94917.597,921,estimates,1963
11_18,106633.383,921,estimates,1963
12_14,42266.329,921,estimates,1963
12_16,67284.866,921,estimates,1963
12_17,79287.801,921,estimates,1963
12_18,91003.587,921,estimates,1963
13_17,64448.333,921,estimates,1963
13_18,76164.119,921,estimates,1963
13_19,87610.965,921,estimates,1963
15_17,37021.472,921,estimates,1963
18_23,67235.626,921,estimates,1963
15_24,115014.864,921,estimates,1963
15_49,308842.523,921,estimates,1963
15_59,351002.557,921,estimates,1963
15_64,365156.178,921,estimates,1963
20_64,304972.074,921,estimates,1963
20_69,314907.957,921,estimates,1963
