agebroad,population,region,variant,year
0_1,11619.956,923,estimates,1950
0_4,22375.181,923,estimates,1950
0_14,62872.543,923,estimates,1950
0_17,75177.508,923,estimates,1950
0_19,83481.03,923,estimates,1950
0_24,106973.419,923,estimates,1950
3_4,6594.041,923,estimates,1950
3_5,9533.043,923,estimates,1950
3_6,12503.255,923,estimates,1950
4_5,6039.078,923,estimates,1950
4_6,9009.29,923,estimates,1950
5_14,40497.362,923,estimates,1950
5_10,20598.849,923,estimates,1950
5_11,25467.682,923,estimates,1950
6_9,13383.199,923,estimates,1950
6_10,17659.847,923,estimates,1950
6_11,22528.68,923,estimates,1950
6_12,27731.523,923,estimates,1950
7_10,14689.635,923,estimates,1950
7_12,24761.311,923,estimates,1950
11_16,28344.755,923,estimates,1950
11_17,32203.478,923,estimates,1950
11_18,36195.599,923,estimates,1950
12_14,15029.68,923,estimates,1950
12_16,23475.922,923,estimates,1950
12_17,27334.645,923,estimates,1950
12_18,31326.766,923,estimates,1950
13_17,22131.802,923,estimates,1950
13_18,26123.923,923,estimates,1950
13_19,30435.324,923,estimates,1950
15_17,12304.965,923,estimates,1950
18_23,27376.791,923,estimates,1950
15_24,44100.876,923,estimates,1950
15_49,118712.646,923,estimates,1950
15_59,137260.281,923,estimates,1950
15_64,144227.976,923,estimates,1950
20_64,123619.489,923,estimates,1950
20_69,129049.842,923,estimates,1950
25_49,74611.77,923,estimates,1950
25_64,100127.1,923,estimates,1950
25_69,105557.453,923,estimates,1950
15plus,157297.989,923,estimates,1950
16plus,152892.888,923,estimates,1950
17plus,148851.747,923,estimates,1950
18plus,144993.024,923,estimates,1950
20plus,136689.502,923,estimates,1950
21plus,132122.597,923,estimates,1950
25plus,113197.113,923,estimates,1950
50plus,38585.343,923,estimates,1950
60plus,20037.708,923,estimates,1950
65plus,13070.013,923,estimates,1950
70plus,7639.66,923,estimates,1950
75plus,3947.085,923,estimates,1950
80plus,1653.918,923,estimates,1950
85plus,605.604,923,estimates,1950
90plus,176.251,923,estimates,1950
total,220170.532,923,estimates,1950
0_1,12174.955,923,estimates,1951
0_4,24969.365,923,estimates,1951
0_14,63772.569,923,estimates,1951
0_17,76865.175,923,estimates,1951
0_19,84658.787,923,estimates,1951
0_24,107860.171,923,estimates,1951
3_4,7768.991,923,estimates,1951
3_5,10981.967,923,estimates,1951
3_6,14001.501,923,estimates,1951
4_5,6800.023,923,estimates,1951
4_6,9819.557,923,estimates,1951
5_14,38803.204,923,estimates,1951
5_10,19452.557,923,estimates,1951
5_11,23709.472,923,estimates,1951
6_9,12456.647,923,estimates,1951
6_10,16239.581,923,estimates,1951
6_11,20496.496,923,estimates,1951
6_12,25341.597,923,estimates,1951
7_10,13220.047,923,estimates,1951
7_12,22322.063,923,estimates,1951
11_16,28428.851,923,estimates,1951
11_17,32443.253,923,estimates,1951
11_18,36274.484,923,estimates,1951
12_14,15093.732,923,estimates,1951
12_16,24171.936,923,estimates,1951
12_17,28186.338,923,estimates,1951
12_18,32017.569,923,estimates,1951
13_17,23341.237,923,estimates,1951
13_18,27172.468,923,estimates,1951
13_19,31134.849,923,estimates,1951
15_17,13092.606,923,estimates,1951
18_23,26275.419,923,estimates,1951
15_24,44087.602,923,estimates,1951
15_49,120056.759,923,estimates,1951
15_59,139104.967,923,estimates,1951
15_64,146131.985,923,estimates,1951
20_64,125245.767,923,estimates,1951
20_69,130775.895,923,estimates,1951
25_49,75969.157,923,estimates,1951
25_64,102044.383,923,estimates,1951
25_69,107574.511,923,estimates,1951
15plus,159553.017,923,estimates,1951
16plus,154853.031,923,estimates,1951
17plus,150474.813,923,estimates,1951
18plus,146460.411,923,estimates,1951
20plus,138666.799,923,estimates,1951
21plus,134388.16,923,estimates,1951
25plus,115465.415,923,estimates,1951
50plus,39496.258,923,estimates,1951
60plus,20448.05,923,estimates,1951
65plus,13421.032,923,estimates,1951
70plus,7890.904,923,estimates,1951
75plus,4106.92,923,estimates,1951
80plus,1746.235,923,estimates,1951
85plus,630.947,923,estimates,1951
90plus,185.894,923,estimates,1951
total,223325.586,923,estimates,1951
0_1,10960.949,923,estimates,1952
0_4,25985.811,923,estimates,1952
0_14,63574.717,923,estimates,1952
0_17,77735.517,923,estimates,1952
0_19,85575.003,923,estimates,1952
0_24,107986.343,923,estimates,1952
3_4,9169.364,923,estimates,1952
3_5,12869.661,923,estimates,1952
3_6,16212.55,923,estimates,1952
4_5,7928.322,923,estimates,1952
4_6,11271.211,923,estimates,1952
5_14,37588.906,923,estimates,1952
5_10,19513.254,923,estimates,1952
5_11,23289.125,923,estimates,1952
6_9,12476.871,923,estimates,1952
6_10,15812.957,923,estimates,1952
6_11,19588.828,923,estimates,1952
6_12,23852.352,923,estimates,1952
7_10,12470.068,923,estimates,1952
7_12,20509.463,923,estimates,1952
11_16,27857.387,923,estimates,1952
11_17,32236.452,923,estimates,1952
11_18,36248.903,923,estimates,1952
12_14,14299.781,923,estimates,1952
12_16,24081.516,923,estimates,1952
12_17,28460.581,923,estimates,1952
12_18,32473.032,923,estimates,1952
13_17,24197.057,923,estimates,1952
13_18,28209.508,923,estimates,1952
13_19,32036.543,923,estimates,1952
15_17,14160.8,923,estimates,1952
18_23,25374.423,923,estimates,1952
15_24,44411.626,923,estimates,1952
15_49,122403.361,923,estimates,1952
15_59,142141.484,923,estimates,1952
15_64,149265.604,923,estimates,1952
20_64,127265.318,923,estimates,1952
20_69,132925.672,923,estimates,1952
25_49,77991.735,923,estimates,1952
25_64,104853.978,923,estimates,1952
25_69,110514.332,923,estimates,1952
15plus,163094.668,923,estimates,1952
16plus,158016.316,923,estimates,1952
17plus,153312.933,923,estimates,1952
18plus,148933.868,923,estimates,1952
20plus,141094.382,923,estimates,1952
21plus,137137.411,923,estimates,1952
25plus,118683.042,923,estimates,1952
50plus,40691.307,923,estimates,1952
60plus,20953.184,923,estimates,1952
65plus,13829.064,923,estimates,1952
70plus,8168.71,923,estimates,1952
75plus,4255.347,923,estimates,1952
80plus,1837.982,923,estimates,1952
85plus,643,923,estimates,1952
90plus,193.885,923,estimates,1952
total,226669.385,923,estimates,1952
0_1,10778.877,923,estimates,1953
0_4,26326.3,923,estimates,1953
0_14,63289.324,923,estimates,1953
0_17,78278.899,923,estimates,1953
0_19,86673.512,923,estimates,1953
0_24,108016.334,923,estimates,1953
3_4,10425.617,923,estimates,1953
3_5,14701.9,923,estimates,1953
3_6,18517.811,923,estimates,1953
4_5,9135.243,923,estimates,1953
4_6,12951.154,923,estimates,1953
5_14,36963.024,923,estimates,1953
5_10,20765.856,923,estimates,1953
5_11,24057.297,923,estimates,1953
6_9,13496.295,923,estimates,1953
6_10,16489.573,923,estimates,1953
6_11,19781.014,923,estimates,1953
6_12,23551.722,923,estimates,1953
7_10,12673.662,923,estimates,1953
7_12,19735.811,923,estimates,1953
11_16,26477.596,923,estimates,1953
11_17,31186.743,923,estimates,1953
11_18,35568.849,923,estimates,1953
12_14,12905.727,923,estimates,1953
12_16,23186.155,923,estimates,1953
12_17,27895.302,923,estimates,1953
12_18,32277.408,923,estimates,1953
13_17,24124.594,923,estimates,1953
13_18,28506.7,923,estimates,1953
13_19,32519.207,923,estimates,1953
15_17,14989.575,923,estimates,1953
18_23,24962.172,923,estimates,1953
15_24,44727.01,923,estimates,1953
15_49,124851.794,923,estimates,1953
15_59,145362.25,923,estimates,1953
15_64,152600.498,923,estimates,1953
20_64,129216.31,923,estimates,1953
20_69,135011.559,923,estimates,1953
25_49,80124.784,923,estimates,1953
25_64,107873.488,923,estimates,1953
25_69,113668.737,923,estimates,1953
15plus,166835.734,923,estimates,1953
16plus,161642.091,923,estimates,1953
17plus,156555.306,923,estimates,1953
18plus,151846.159,923,estimates,1953
20plus,143451.546,923,estimates,1953
21plus,139626.81,923,estimates,1953
25plus,122108.724,923,estimates,1953
50plus,41983.94,923,estimates,1953
60plus,21473.484,923,estimates,1953
65plus,14235.236,923,estimates,1953
70plus,8439.987,923,estimates,1953
75plus,4378.869,923,estimates,1953
80plus,1914.568,923,estimates,1953
85plus,639.657,923,estimates,1953
90plus,195.133,923,estimates,1953
total,230125.058,923,estimates,1953
0_1,10661.847,923,estimates,1954
0_4,26418.221,923,estimates,1954
0_14,63571.026,923,estimates,1954
0_17,78722.029,923,estimates,1954
0_19,87809.912,923,estimates,1954
0_24,108348.973,923,estimates,1954
3_4,10442.791,923,estimates,1954
3_5,15212.138,923,estimates,1954
3_6,19531.089,923,estimates,1954
4_5,10037.765,923,estimates,1954
4_6,14356.716,923,estimates,1954
5_14,37152.805,923,estimates,1954
5_10,22929.688,923,estimates,1954
5_11,25872.896,923,estimates,1954
6_9,15158.573,923,estimates,1954
6_10,18160.341,923,estimates,1954
6_11,21103.549,923,estimates,1954
6_12,24346.632,923,estimates,1954
7_10,13841.39,923,estimates,1954
7_12,20027.681,923,estimates,1954
11_16,24285.898,923,estimates,1954
11_17,29374.12,923,estimates,1954
11_18,34082.673,923,estimates,1954
12_14,11279.909,923,estimates,1954
12_16,21342.69,923,estimates,1954
12_17,26430.912,923,estimates,1954
12_18,31139.465,923,estimates,1954
13_17,23187.829,923,estimates,1954
13_18,27896.382,923,estimates,1954
13_19,32275.712,923,estimates,1954
15_17,15151.003,923,estimates,1954
18_23,25117.039,923,estimates,1954
15_24,44777.947,923,estimates,1954
15_49,126759.414,923,estimates,1954
15_59,148066.875,923,estimates,1954
15_64,155443.442,923,estimates,1954
20_64,131204.556,923,estimates,1954
20_69,137128.644,923,estimates,1954
25_49,81981.467,923,estimates,1954
25_64,110665.495,923,estimates,1954
25_69,116589.583,923,estimates,1954
15plus,170056.964,923,estimates,1954
16plus,165190.736,923,estimates,1954
17plus,159994.183,923,estimates,1954
18plus,154905.961,923,estimates,1954
20plus,145818.078,923,estimates,1954
21plus,141810.72,923,estimates,1954
25plus,125279.017,923,estimates,1954
50plus,43297.55,923,estimates,1954
60plus,21990.089,923,estimates,1954
65plus,14613.522,923,estimates,1954
70plus,8689.434,923,estimates,1954
75plus,4479.052,923,estimates,1954
80plus,1962.859,923,estimates,1954
85plus,623.017,923,estimates,1954
90plus,182.929,923,estimates,1954
total,233627.99,923,estimates,1954
0_1,10604.396,923,estimates,1955
0_4,26618.829,923,estimates,1955
0_14,64614.727,923,estimates,1955
0_17,78946.95,923,estimates,1955
0_19,88733.26,923,estimates,1955
0_24,109085.512,923,estimates,1955
3_4,10572.996,923,estimates,1955
3_5,15536.67,923,estimates,1955
3_6,20210.68,923,estimates,1955
4_5,10166.797,923,estimates,1955
4_6,14840.807,923,estimates,1955
5_14,37995.898,923,estimates,1955
5_10,25157.164,923,estimates,1955
5_11,28166.365,923,estimates,1955
6_9,16793.157,923,estimates,1955
6_10,20193.49,923,estimates,1955
6_11,23202.691,923,estimates,1955
6_12,26093.112,923,estimates,1955
7_10,15519.48,923,estimates,1955
7_12,21419.102,923,estimates,1955
11_16,21977.518,923,estimates,1955
11_17,27170.957,923,estimates,1955
11_18,32254.713,923,estimates,1955
12_14,9829.533,923,estimates,1955
12_16,18968.317,923,estimates,1955
12_17,24161.756,923,estimates,1955
12_18,29245.512,923,estimates,1955
13_17,21271.335,923,estimates,1955
13_18,26355.091,923,estimates,1955
13_19,31057.645,923,estimates,1955
15_17,14332.223,923,estimates,1955
18_23,25893.551,923,estimates,1955
15_24,44470.785,923,estimates,1955
15_49,127888.252,923,estimates,1955
15_59,149997.334,923,estimates,1955
15_64,157548.582,923,estimates,1955
20_64,133430.049,923,estimates,1955
20_69,139477.021,923,estimates,1955
25_49,83417.467,923,estimates,1955
25_64,113077.797,923,estimates,1955
25_69,119124.769,923,estimates,1955
15plus,172511.183,923,estimates,1955
16plus,168236.647,923,estimates,1955
17plus,163372.399,923,estimates,1955
18plus,158178.96,923,estimates,1955
20plus,148392.65,923,estimates,1955
21plus,144021.074,923,estimates,1955
25plus,128040.398,923,estimates,1955
50plus,44622.931,923,estimates,1955
60plus,22513.849,923,estimates,1955
65plus,14962.601,923,estimates,1955
70plus,8915.629,923,estimates,1955
75plus,4562.072,923,estimates,1955
80plus,1975.298,923,estimates,1955
85plus,592.899,923,estimates,1955
90plus,150.917,923,estimates,1955
total,237125.91,923,estimates,1955
0_1,10450.735,923,estimates,1956
0_4,26606.507,923,estimates,1956
0_14,66110.02,923,estimates,1956
0_17,78974.705,923,estimates,1956
0_19,89231.338,923,estimates,1956
0_24,110007.139,923,estimates,1956
3_4,10754.589,923,estimates,1956
3_5,15925.616,923,estimates,1956
3_6,20872.887,923,estimates,1956
4_5,10506.832,923,estimates,1956
4_6,15454.103,923,estimates,1956
5_14,39503.513,923,estimates,1956
5_10,27005.626,923,estimates,1956
5_11,30414.127,923,estimates,1956
6_9,18089.783,923,estimates,1956
6_10,21834.599,923,estimates,1956
6_11,25243.1,923,estimates,1956
6_12,28255.422,923,estimates,1956
7_10,16887.328,923,estimates,1956
7_12,23308.151,923,estimates,1956
11_16,20507.582,923,estimates,1956
11_17,25362.572,923,estimates,1956
11_18,30545.603,923,estimates,1956
12_14,9089.386,923,estimates,1956
12_16,17099.081,923,estimates,1956
12_17,21954.071,923,estimates,1956
12_18,27137.102,923,estimates,1956
13_17,18941.749,923,estimates,1956
13_18,24124.78,923,estimates,1956
13_19,29198.382,923,estimates,1956
15_17,12864.685,923,estimates,1956
18_23,27105.966,923,estimates,1956
15_24,43897.119,923,estimates,1956
15_49,128469.511,923,estimates,1956
