agebroad,population,region,variant,year
"Region, subregion, country or area *",Least developed countries,941,estimates,1950
0_1,14207.605,941,estimates,1950
0_4,32570.853,941,estimates,1950
0_14,80358.901,941,estimates,1950
0_17,92512.708,941,estimates,1950
0_19,100144.001,941,estimates,1950
0_24,117519.837,941,estimates,1950
3_4,11899.089,941,estimates,1950
3_5,17421.351,941,estimates,1950
3_6,22709.921,941,estimates,1950
4_5,11315.528,941,estimates,1950
4_6,16604.098,941,estimates,1950
5_14,47788.048,941,estimates,1950
5_10,30229.176,941,estimates,1950
5_11,34771.772,941,estimates,1950
6_9,20061.859,941,estimates,1950
6_10,24706.914,941,estimates,1950
6_11,29249.51,941,estimates,1950
6_12,33693.44,941,estimates,1950
7_10,19418.344,941,estimates,1950
7_12,28404.87,941,estimates,1950
11_16,25749.326,941,estimates,1950
11_17,29712.679,941,estimates,1950
11_18,33579.111,941,estimates,1950
12_14,13016.276,941,estimates,1950
12_16,21206.73,941,estimates,1950
12_17,25170.083,941,estimates,1950
12_18,29036.515,941,estimates,1950
13_17,20726.153,941,estimates,1950
13_18,24592.585,941,estimates,1950
13_19,28357.446,941,estimates,1950
15_17,12153.807,941,estimates,1950
18_23,21724.481,941,estimates,1950
15_24,37160.936,941,estimates,1950
15_49,93335.764,941,estimates,1950
15_59,104643.3,941,estimates,1950
15_64,108488.223,941,estimates,1950
20_64,88703.123,941,estimates,1950
20_69,91557.076,941,estimates,1950
25_49,56174.828,941,estimates,1950
25_64,71327.287,941,estimates,1950
25_69,74181.24,941,estimates,1950
15plus,114900.155,941,estimates,1950
16plus,110762.04,941,estimates,1950
17plus,106709.701,941,estimates,1950
18plus,102746.348,941,estimates,1950
20plus,95115.055,941,estimates,1950
21plus,91448.085,941,estimates,1950
25plus,77739.219,941,estimates,1950
50plus,21564.391,941,estimates,1950
60plus,10256.855,941,estimates,1950
65plus,6411.932,941,estimates,1950
70plus,3557.979,941,estimates,1950
75plus,1636.296,941,estimates,1950
80plus,554.368,941,estimates,1950
85plus,128.802,941,estimates,1950
90plus,19.688,941,estimates,1950
total,195259.056,941,estimates,1950
"Region, subregion, country or area *",Least developed countries,941,estimates,1951
0_1,14667.586,941,estimates,1951
0_4,33588.22,941,estimates,1951
0_14,82416.056,941,estimates,1951
0_17,94718.492,941,estimates,1951
0_19,102461.572,941,estimates,1951
0_24,120102.102,941,estimates,1951
3_4,12255.926,941,estimates,1951
3_5,17937.196,941,estimates,1951
3_6,23374.176,941,estimates,1951
4_5,11646.091,941,estimates,1951
4_6,17083.071,941,estimates,1951
5_14,48827.836,941,estimates,1951
5_10,31009.096,941,estimates,1951
5_11,35619.6,941,estimates,1951
6_9,20592.661,941,estimates,1951
6_10,25327.826,941,estimates,1951
6_11,29938.33,941,estimates,1951
6_12,34443.482,941,estimates,1951
7_10,19890.846,941,estimates,1951
7_12,29006.502,941,estimates,1951
11_16,26110.583,941,estimates,1951
11_17,30121.176,941,estimates,1951
11_18,34041.413,941,estimates,1951
12_14,13208.236,941,estimates,1951
12_16,21500.079,941,estimates,1951
12_17,25510.672,941,estimates,1951
12_18,29430.909,941,estimates,1951
13_17,21005.52,941,estimates,1951
13_18,24925.757,941,estimates,1951
13_19,28748.6,941,estimates,1951
15_17,12302.436,941,estimates,1951
18_23,22047.604,941,estimates,1951
15_24,37686.046,941,estimates,1951
15_49,94800.429,941,estimates,1951
15_59,106307.776,941,estimates,1951
15_64,110182.908,941,estimates,1951
20_64,90137.392,941,estimates,1951
20_69,92983.663,941,estimates,1951
25_49,57114.383,941,estimates,1951
25_64,72496.862,941,estimates,1951
25_69,75343.133,941,estimates,1951
15plus,116636.08,941,estimates,1951
16plus,112442.401,941,estimates,1951
17plus,108344.237,941,estimates,1951
18plus,104333.644,941,estimates,1951
20plus,96590.564,941,estimates,1951
21plus,92869.171,941,estimates,1951
25plus,78950.034,941,estimates,1951
50plus,21835.651,941,estimates,1951
60plus,10328.304,941,estimates,1951
65plus,6453.172,941,estimates,1951
70plus,3606.901,941,estimates,1951
75plus,1693.981,941,estimates,1951
80plus,602.172,941,estimates,1951
85plus,148.305,941,estimates,1951
90plus,23.594,941,estimates,1951
total,199052.136,941,estimates,1951
"Region, subregion, country or area *",Least developed countries,941,estimates,1952
0_1,15060.031,941,estimates,1952
0_4,34500.26,941,estimates,1952
0_14,84417.068,941,estimates,1952
0_17,96898.808,941,estimates,1952
0_19,104750.932,941,estimates,1952
0_24,122673.742,941,estimates,1952
3_4,12587.727,941,estimates,1952
3_5,18417.248,941,estimates,1952
3_6,23991.83,941,estimates,1952
4_5,11953.713,941,estimates,1952
4_6,17528.295,941,estimates,1952
5_14,49916.808,941,estimates,1952
5_10,31792.54,941,estimates,1952
5_11,36497.808,941,estimates,1952
6_9,21111.871,941,estimates,1952
6_10,25963.019,941,estimates,1952
6_11,30668.287,941,estimates,1952
6_12,35248.146,941,estimates,1952
7_10,20388.437,941,estimates,1952
7_12,29673.564,941,estimates,1952
11_16,26544.537,941,estimates,1952
11_17,30606.008,941,estimates,1952
11_18,34577.993,941,estimates,1952
12_14,13419.0,941,estimates,1952
12_16,21839.269,941,estimates,1952
12_17,25900.74,941,estimates,1952
12_18,29872.725,941,estimates,1952
13_17,21320.881,941,estimates,1952
13_18,25292.866,941,estimates,1952
13_19,29173.005,941,estimates,1952
15_17,12481.74,941,estimates,1952
18_23,22384.063,941,estimates,1952
15_24,38256.674,941,estimates,1952
15_49,96359.913,941,estimates,1952
15_59,108100.089,941,estimates,1952
15_64,112024.776,941,estimates,1952
20_64,91690.912,941,estimates,1952
20_69,94533.963,941,estimates,1952
25_49,58103.239,941,estimates,1952
25_64,73768.102,941,estimates,1952
25_69,76611.153,941,estimates,1952
15plus,118487.792,941,estimates,1952
16plus,114225.34,941,estimates,1952
17plus,110067.523,941,estimates,1952
18plus,106006.052,941,estimates,1952
20plus,98153.928,941,estimates,1952
21plus,94371.777,941,estimates,1952
25plus,80231.118,941,estimates,1952
50plus,22127.879,941,estimates,1952
60plus,10387.703,941,estimates,1952
65plus,6463.016,941,estimates,1952
70plus,3619.965,941,estimates,1952
75plus,1717.995,941,estimates,1952
80plus,631.295,941,estimates,1952
85plus,161.316,941,estimates,1952
90plus,27.439,941,estimates,1952
total,202904.86,941,estimates,1952
"Region, subregion, country or area *",Least developed countries,941,estimates,1953
0_1,15471.846,941,estimates,1953
0_4,35321.566,941,estimates,1953
0_14,86352.448,941,estimates,1953
0_17,99047.607,941,estimates,1953
0_19,107015.954,941,estimates,1953
0_24,125248.16,941,estimates,1953
3_4,12894.145,941,estimates,1953
3_5,18859.208,941,estimates,1953
3_6,24560.811,941,estimates,1953
4_5,12235.669,941,estimates,1953
4_6,17937.272,941,estimates,1953
5_14,51030.882,941,estimates,1953
5_10,32524.513,941,estimates,1953
5_11,37351.247,941,estimates,1953
6_9,21583.577,941,estimates,1953
6_10,26559.45,941,estimates,1953
6_11,31386.184,941,estimates,1953
6_12,36067.418,941,estimates,1953
7_10,20857.847,941,estimates,1953
7_12,30365.815,941,estimates,1953
11_16,27074.312,941,estimates,1953
11_17,31201.528,941,estimates,1953
11_18,35231.457,941,estimates,1953
12_14,13679.635,941,estimates,1953
12_16,22247.578,941,estimates,1953
12_17,26374.794,941,estimates,1953
12_18,30404.723,941,estimates,1953
13_17,21693.56,941,estimates,1953
13_18,25723.489,941,estimates,1953
13_19,29661.907,941,estimates,1953
15_17,12695.159,941,estimates,1953
18_23,22750.658,941,estimates,1953
15_24,38895.712,941,estimates,1953
15_49,98080.012,941,estimates,1953
15_59,110089.857,941,estimates,1953
15_64,114083.895,941,estimates,1953
20_64,93420.389,941,estimates,1953
20_69,96270.792,941,estimates,1953
25_49,59184.3,941,estimates,1953
25_64,75188.183,941,estimates,1953
25_69,78038.586,941,estimates,1953
15plus,120532.572,941,estimates,1953
16plus,116195.751,941,estimates,1953
17plus,111964.629,941,estimates,1953
18plus,107837.413,941,estimates,1953
20plus,99869.066,941,estimates,1953
21plus,96024.078,941,estimates,1953
25plus,81636.86,941,estimates,1953
50plus,22452.56,941,estimates,1953
60plus,10442.715,941,estimates,1953
65plus,6448.677,941,estimates,1953
70plus,3598.274,941,estimates,1953
75plus,1705.277,941,estimates,1953
80plus,635.015,941,estimates,1953
85plus,165.043,941,estimates,1953
90plus,29.931,941,estimates,1953
