agebroad,population,region,variant,year
"Region, subregion, country or area *",Eastern Asia,906,estimates,1950
0_1,42035.382,906,estimates,1950
0_4,94000.922,906,estimates,1950
0_14,234871.654,906,estimates,1950
0_17,274440.773,906,estimates,1950
0_19,299634.902,906,estimates,1950
0_24,357047.131,906,estimates,1950
3_4,33444.534,906,estimates,1950
3_5,48843.375,906,estimates,1950
3_6,63630.671,906,estimates,1950
4_5,31605.361,906,estimates,1950
4_6,46392.657,906,estimates,1950
5_14,140870.732,906,estimates,1950
5_10,86195.14,906,estimates,1950
5_11,99983.292,906,estimates,1950
6_9,57026.086,906,estimates,1950
6_10,70796.299,906,estimates,1950
6_11,84584.451,906,estimates,1950
6_12,98356.585,906,estimates,1950
7_10,56009.003,906,estimates,1950
7_12,83569.289,906,estimates,1950
11_16,81207.915,906,estimates,1950
11_17,94244.711,906,estimates,1950
11_18,107009.384,906,estimates,1950
12_14,40887.44,906,estimates,1950
12_16,67419.763,906,estimates,1950
12_17,80456.559,906,estimates,1950
12_18,93221.232,906,estimates,1950
13_17,66684.425,906,estimates,1950
13_18,79449.098,906,estimates,1950
13_19,91878.554,906,estimates,1950
15_17,39569.119,906,estimates,1950
18_23,71719.53,906,estimates,1950
15_24,122175.477,906,estimates,1950
15_49,339833.477,906,estimates,1950
15_59,393268.6,906,estimates,1950
15_64,412935.858,906,estimates,1950
20_64,348172.61,906,estimates,1950
20_69,362917.29,906,estimates,1950
25_49,217658.0,906,estimates,1950
25_64,290760.381,906,estimates,1950
25_69,305505.061,906,estimates,1950
15plus,442684.602,906,estimates,1950
16plus,429363.353,906,estimates,1950
17plus,416152.279,906,estimates,1950
18plus,403115.483,906,estimates,1950
20plus,377921.354,906,estimates,1950
21plus,365816.109,906,estimates,1950
25plus,320509.125,906,estimates,1950
50plus,102851.125,906,estimates,1950
60plus,49416.002,906,estimates,1950
65plus,29748.744,906,estimates,1950
70plus,15004.064,906,estimates,1950
75plus,6451.27,906,estimates,1950
80plus,1994.044,906,estimates,1950
85plus,402.316,906,estimates,1950
90plus,69.694,906,estimates,1950
total,677556.256,906,estimates,1950
"Region, subregion, country or area *",Eastern Asia,906,estimates,1951
0_1,46294.42,906,estimates,1951
0_4,101685.116,906,estimates,1951
0_14,245036.249,906,estimates,1951
0_17,284985.93,906,estimates,1951
0_19,310741.493,906,estimates,1951
0_24,369567.52,906,estimates,1951
3_4,35544.661,906,estimates,1951
3_5,51713.621,906,estimates,1951
3_6,67085.505,906,estimates,1951
4_5,33332.103,906,estimates,1951
4_6,48703.987,906,estimates,1951
5_14,143351.133,906,estimates,1951
5_10,88410.819,906,estimates,1951
5_11,102170.669,906,estimates,1951
6_9,58408.354,906,estimates,1951
6_10,72241.859,906,estimates,1951
6_11,86001.709,906,estimates,1951
6_12,99780.007,906,estimates,1951
7_10,56869.975,906,estimates,1951
7_12,84408.123,906,estimates,1951
11_16,81697.923,906,estimates,1951
11_17,94889.995,906,estimates,1951
11_18,107904.542,906,estimates,1951
12_14,41180.464,906,estimates,1951
12_16,67938.073,906,estimates,1951
12_17,81130.145,906,estimates,1951
12_18,94144.692,906,estimates,1951
13_17,67351.847,906,estimates,1951
13_18,80366.394,906,estimates,1951
13_19,93107.41,906,estimates,1951
15_17,39949.681,906,estimates,1951
