agebroad,population,region,variant,year
65plus,14738.349,926,estimates,1951
70plus,9089.715,926,estimates,1951
75plus,4650.737,926,estimates,1951
80plus,1850.872,926,estimates,1951
85plus,597.84,926,estimates,1951
90plus,133.668,926,estimates,1951
total,143206.51,926,estimates,1951
0_1,4662.565,926,estimates,1952
0_4,11839.501,926,estimates,1952
0_14,33129.55,926,estimates,1952
0_17,39916.898,926,estimates,1952
0_19,44176.021,926,estimates,1952
0_24,54551.43,926,estimates,1952
3_4,4634.649,926,estimates,1952
3_5,6790.2,926,estimates,1952
3_6,8876.262,926,estimates,1952
4_5,4408.796,926,estimates,1952
4_6,6494.858,926,estimates,1952
5_14,21290.049,926,estimates,1952
5_10,12338.407,926,estimates,1952
5_11,14458.874,926,estimates,1952
6_9,8133.096,926,estimates,1952
6_10,10182.856,926,estimates,1952
6_11,12303.323,926,estimates,1952
6_12,14501.277,926,estimates,1952
7_10,8096.794,926,estimates,1952
7_12,12415.215,926,estimates,1952
11_16,13533.697,926,estimates,1952
11_17,15738.99,926,estimates,1952
11_18,17889.529,926,estimates,1952
12_14,6831.175,926,estimates,1952
12_16,11413.23,926,estimates,1952
12_17,13618.523,926,estimates,1952
12_18,15769.062,926,estimates,1952
13_17,11420.569,926,estimates,1952
13_18,13571.108,926,estimates,1952
13_19,15679.692,926,estimates,1952
15_17,6787.348,926,estimates,1952
18_23,12579.184,926,estimates,1952
15_24,21421.88,926,estimates,1952
15_49,71120.593,926,estimates,1952
15_59,89015.72,926,estimates,1952
15_64,95887.169,926,estimates,1952
20_64,84840.698,926,estimates,1952
20_69,90567.458,926,estimates,1952
25_49,49698.713,926,estimates,1952
25_64,74465.289,926,estimates,1952
25_69,80192.049,926,estimates,1952
15plus,110934.348,926,estimates,1952
16plus,108611.361,926,estimates,1952
17plus,106352.293,926,estimates,1952
18plus,104147,926,estimates,1952
20plus,99887.877,926,estimates,1952
21plus,97796.133,926,estimates,1952
25plus,89512.468,926,estimates,1952
50plus,39813.755,926,estimates,1952
60plus,21918.628,926,estimates,1952
65plus,15047.179,926,estimates,1952
70plus,9320.419,926,estimates,1952
75plus,4866.541,926,estimates,1952
80plus,1966.859,926,estimates,1952
85plus,625.847,926,estimates,1952
90plus,152.809,926,estimates,1952
total,144063.898,926,estimates,1952
0_1,4609.792,926,estimates,1953
0_4,11830.889,926,estimates,1953
0_14,33105.258,926,estimates,1953
0_17,40032.515,926,estimates,1953
0_19,44390.252,926,estimates,1953
0_24,54817.617,926,estimates,1953
3_4,4862.88,926,estimates,1953
3_5,7128.765,926,estimates,1953
3_6,9308.999,926,estimates,1953
4_5,4635.99,926,estimates,1953
4_6,6816.224,926,estimates,1953
5_14,21274.369,926,estimates,1953
5_10,12622.165,926,estimates,1953
5_11,14663.781,926,estimates,1953
6_9,8359.008,926,estimates,1953
6_10,10356.28,926,estimates,1953
6_11,12397.896,926,estimates,1953
6_12,14517.284,926,estimates,1953
7_10,8176.046,926,estimates,1953
7_12,12337.05,926,estimates,1953
11_16,13319.425,926,estimates,1953
11_17,15579.461,926,estimates,1953
11_18,17785.702,926,estimates,1953
12_14,6610.588,926,estimates,1953
12_16,11277.809,926,estimates,1953
12_17,13537.845,926,estimates,1953
12_18,15744.086,926,estimates,1953
13_17,11418.457,926,estimates,1953
13_18,13624.698,926,estimates,1953
13_19,15776.194,926,estimates,1953
15_17,6927.257,926,estimates,1953
18_23,12730.312,926,estimates,1953
15_24,21712.359,926,estimates,1953
15_49,71244.408,926,estimates,1953
15_59,89616.04,926,estimates,1953
15_64,96542.729,926,estimates,1953
20_64,85257.735,926,estimates,1953
20_69,91082.185,926,estimates,1953
25_49,49532.049,926,estimates,1953
25_64,74830.37,926,estimates,1953
25_69,80654.82,926,estimates,1953
15plus,111881.818,926,estimates,1953
16plus,109538.552,926,estimates,1953
17plus,107214.597,926,estimates,1953
18plus,104954.561,926,estimates,1953
20plus,100596.824,926,estimates,1953
21plus,98487.451,926,estimates,1953
25plus,90169.459,926,estimates,1953
50plus,40637.41,926,estimates,1953
60plus,22265.778,926,estimates,1953
65plus,15339.089,926,estimates,1953
70plus,9514.639,926,estimates,1953
75plus,5042.519,926,estimates,1953
80plus,2052.582,926,estimates,1953
85plus,635.527,926,estimates,1953
90plus,162.993,926,estimates,1953
total,144987.076,926,estimates,1953
0_1,4616.672,926,estimates,1954
0_4,11851.937,926,estimates,1954
0_14,33248.581,926,estimates,1954
0_17,40206.719,926,estimates,1954
0_19,44671.932,926,estimates,1954
0_24,55188.999,926,estimates,1954
3_4,4844.635,926,estimates,1954
3_5,7201.115,926,estimates,1954
3_6,9477.516,926,estimates,1954
4_5,4797.204,926,estimates,1954
4_6,7073.605,926,estimates,1954
5_14,21396.644,926,estimates,1954
5_10,13060.803,926,estimates,1954
5_11,15048.535,926,estimates,1954
6_9,8694.638,926,estimates,1954
6_10,10704.323,926,estimates,1954
6_11,12692.055,926,estimates,1954
6_12,14724.168,926,estimates,1954
7_10,8427.922,926,estimates,1954
7_12,12447.767,926,estimates,1954
11_16,12970.48,926,estimates,1954
11_17,15293.979,926,estimates,1954
11_18,17553.519,926,estimates,1954
12_14,6348.109,926,estimates,1954
12_16,10982.748,926,estimates,1954
12_17,13306.247,926,estimates,1954
12_18,15565.787,926,estimates,1954
13_17,11274.134,926,estimates,1954
13_18,13533.674,926,estimates,1954
13_19,15739.347,926,estimates,1954
15_17,6958.138,926,estimates,1954
18_23,12904.908,926,estimates,1954
15_24,21940.418,926,estimates,1954
15_49,71261.456,926,estimates,1954
15_59,90080.759,926,estimates,1954
15_64,97098.045,926,estimates,1954
20_64,85674.694,926,estimates,1954
20_69,91596.301,926,estimates,1954
25_49,49321.038,926,estimates,1954
25_64,75157.627,926,estimates,1954
25_69,81079.234,926,estimates,1954
15plus,112697.569,926,estimates,1954
16plus,110405.805,926,estimates,1954
17plus,108062.93,926,estimates,1954
18plus,105739.431,926,estimates,1954
20plus,101274.218,926,estimates,1954
21plus,99123.346,926,estimates,1954
25plus,90757.151,926,estimates,1954
50plus,41436.113,926,estimates,1954
60plus,22616.81,926,estimates,1954
65plus,15599.524,926,estimates,1954
70plus,9677.917,926,estimates,1954
75plus,5167.209,926,estimates,1954
80plus,2103.777,926,estimates,1954
85plus,627.802,926,estimates,1954
90plus,156.45,926,estimates,1954
total,145946.15,926,estimates,1954
0_1,4667.228,926,estimates,1955
0_4,11930.22,926,estimates,1955
0_14,33550.949,926,estimates,1955
0_17,40381.481,926,estimates,1955
0_19,44961.925,926,estimates,1955
0_24,55597.666,926,estimates,1955
3_4,4847.431,926,estimates,1955
3_5,7234.826,926,estimates,1955
3_6,9576.446,926,estimates,1955
4_5,4805.607,926,estimates,1955
4_6,7147.227,926,estimates,1955
5_14,21620.729,926,estimates,1955
5_10,13496.653,926,estimates,1955
5_11,15507.678,926,estimates,1955
6_9,9015.054,926,estimates,1955
6_10,11109.258,926,estimates,1955
6_11,13120.283,926,estimates,1955
6_12,15097.705,926,estimates,1955
7_10,8767.638,926,estimates,1955
7_12,12756.085,926,estimates,1955
11_16,12612.917,926,estimates,1955
11_17,14954.608,926,estimates,1955
11_18,17276.844,926,estimates,1955
12_14,6113.051,926,estimates,1955
12_16,10601.892,926,estimates,1955
12_17,12943.583,926,estimates,1955
12_18,15265.819,926,estimates,1955
13_17,10966.161,926,estimates,1955
13_18,13288.397,926,estimates,1955
13_19,15546.605,926,estimates,1955
15_17,6830.532,926,estimates,1955
18_23,13129.479,926,estimates,1955
15_24,22046.717,926,estimates,1955
15_49,71163.569,926,estimates,1955
15_59,90382.267,926,estimates,1955
15_64,97542.204,926,estimates,1955
20_64,86131.228,926,estimates,1955
20_69,92143.172,926,estimates,1955
25_49,49116.852,926,estimates,1955
25_64,75495.487,926,estimates,1955
25_69,81507.431,926,estimates,1955
15plus,113375.213,926,estimates,1955
16plus,111177.086,926,estimates,1955
17plus,108886.372,926,estimates,1955
18plus,106544.681,926,estimates,1955
20plus,101964.237,926,estimates,1955
21plus,99759.989,926,estimates,1955
25plus,91328.496,926,estimates,1955
50plus,42211.644,926,estimates,1955
60plus,22992.946,926,estimates,1955
65plus,15833.009,926,estimates,1955
70plus,9821.065,926,estimates,1955
75plus,5242.109,926,estimates,1955
80plus,2120.727,926,estimates,1955
85plus,598.445,926,estimates,1955
90plus,127.811,926,estimates,1955
total,146926.162,926,estimates,1955
0_1,4670.065,926,estimates,1956
0_4,11888.681,926,estimates,1956
0_14,33878.043,926,estimates,1956
0_17,40483.589,926,estimates,1956
0_19,45142.853,926,estimates,1956
0_24,55934.28,926,estimates,1956
3_4,4836.559,926,estimates,1956
3_5,7248.078,926,estimates,1956
3_6,9633.683,926,estimates,1956
4_5,4834.12,926,estimates,1956
4_6,7219.725,926,estimates,1956
5_14,21989.362,926,estimates,1956
5_10,13860.013,926,estimates,1956
5_11,15962.107,926,estimates,1956
6_9,9275.371,926,estimates,1956
6_10,11448.494,926,estimates,1956
6_11,13550.588,926,estimates,1956
6_12,15568.561,926,estimates,1956
7_10,9062.889,926,estimates,1956
7_12,13182.956,926,estimates,1956
11_16,12444.852,926,estimates,1956
11_17,14734.895,926,estimates,1956
11_18,17074.619,926,estimates,1956
12_14,6027.255,926,estimates,1956
12_16,10342.758,926,estimates,1956
12_17,12632.801,926,estimates,1956
12_18,14972.525,926,estimates,1956
13_17,10614.828,926,estimates,1956
13_18,12954.552,926,estimates,1956
13_19,15274.092,926,estimates,1956
15_17,6605.546,926,estimates,1956
18_23,13364.565,926,estimates,1956
15_24,22056.237,926,estimates,1956
15_49,71050.429,926,estimates,1956
15_59,90585.423,926,estimates,1956
15_64,97901.166,926,estimates,1956
20_64,86636.356,926,estimates,1956
20_69,92689.336,926,estimates,1956
25_49,48994.192,926,estimates,1956
25_64,75844.929,926,estimates,1956
25_69,81897.909,926,estimates,1956
15plus,114050.004,926,estimates,1956
16plus,111933.613,926,estimates,1956
17plus,109734.501,926,estimates,1956
18plus,107444.458,926,estimates,1956
20plus,102785.194,926,estimates,1956
21plus,100529.977,926,estimates,1956
25plus,91993.767,926,estimates,1956
50plus,42999.575,926,estimates,1956
60plus,23464.581,926,estimates,1956
65plus,16148.838,926,estimates,1956
70plus,10095.858,926,estimates,1956
75plus,5466.16,926,estimates,1956
80plus,2297.658,926,estimates,1956
85plus,679.362,926,estimates,1956
90plus,144.923,926,estimates,1956
total,147928.047,926,estimates,1956
0_1,4855.798,926,estimates,1957
0_4,12004.947,926,estimates,1957
0_14,34418.004,926,estimates,1957
0_17,40763.596,926,estimates,1957
0_19,45388.258,926,estimates,1957
0_24,56388.932,926,estimates,1957
3_4,4798.993,926,estimates,1957
3_5,7211.931,926,estimates,1957
3_6,9613.569,926,estimates,1957
4_5,4822.532,926,estimates,1957
4_6,7224.17,926,estimates,1957
5_14,22413.057,926,estimates,1957
5_10,14113.839,926,estimates,1957
5_11,16294.549,926,estimates,1957
6_9,9449.664,926,estimates,1957
6_10,11700.901,926,estimates,1957
6_11,13881.611,926,estimates,1957
6_12,15989.477,926,estimates,1957
7_10,9299.263,926,estimates,1957
7_12,13587.839,926,estimates,1957
11_16,12445.977,926,estimates,1957
11_17,14644.81,926,estimates,1957
11_18,16932.957,926,estimates,1957
12_14,6118.508,926,estimates,1957
12_16,10265.267,926,estimates,1957
12_17,12464.1,926,estimates,1957
12_18,14752.247,926,estimates,1957
13_17,10356.234,926,estimates,1957
13_18,12644.381,926,estimates,1957
13_19,14980.896,926,estimates,1957
15_17,6345.592,926,estimates,1957
18_23,13527.299,926,estimates,1957
15_24,21970.928,926,estimates,1957
15_49,70819.919,926,estimates,1957
15_59,90614.06,926,estimates,1957
15_64,98126.297,926,estimates,1957
20_64,87156.043,926,estimates,1957
20_69,93243.659,926,estimates,1957
25_49,48848.991,926,estimates,1957
25_64,76155.369,926,estimates,1957
25_69,82242.985,926,estimates,1957
15plus,114549.632,926,estimates,1957
16plus,112520.581,926,estimates,1957
17plus,110402.873,926,estimates,1957
18plus,108204.04,926,estimates,1957
20plus,103579.378,926,estimates,1957
21plus,101263.868,926,estimates,1957
25plus,92578.704,926,estimates,1957
50plus,43729.713,926,estimates,1957
60plus,23935.572,926,estimates,1957
65plus,16423.335,926,estimates,1957
70plus,10335.719,926,estimates,1957
75plus,5637.548,926,estimates,1957
80plus,2442.62,926,estimates,1957
85plus,742.577,926,estimates,1957
90plus,158.338,926,estimates,1957
total,148967.636,926,estimates,1957
0_1,4971.605,926,estimates,1958
0_4,12216.848,926,estimates,1958
0_14,35066.122,926,estimates,1958
0_17,41208.576,926,estimates,1958
0_19,45693.265,926,estimates,1958
0_24,56909.71,926,estimates,1958
3_4,4772.951,926,estimates,1958
3_5,7177.759,926,estimates,1958
3_6,9580.582,926,estimates,1958
4_5,4801.163,926,estimates,1958
4_6,7203.986,926,estimates,1958
5_14,22849.274,926,estimates,1958
5_10,14257.212,926,estimates,1958
5_11,16519.876,926,estimates,1958
6_9,9528.308,926,estimates,1958
6_10,11852.404,926,estimates,1958
6_11,14115.068,926,estimates,1958
6_12,16302.959,926,estimates,1958
7_10,9449.581,926,estimates,1958
7_12,13900.136,926,estimates,1958
11_16,12615.574,926,estimates,1958
11_17,14734.516,926,estimates,1958
11_18,16933.003,926,estimates,1958
12_14,6329.398,926,estimates,1958
12_16,10352.91,926,estimates,1958
12_17,12471.852,926,estimates,1958
12_18,14670.339,926,estimates,1958
13_17,10283.961,926,estimates,1958
13_18,12482.448,926,estimates,1958
13_19,14768.65,926,estimates,1958
15_17,6142.454,926,estimates,1958
18_23,13566.453,926,estimates,1958
15_24,21843.588,926,estimates,1958
15_49,70569.087,926,estimates,1958
15_59,90580.776,926,estimates,1958
15_64,98320.689,926,estimates,1958
20_64,87693.546,926,estimates,1958
20_69,93831.684,926,estimates,1958
25_49,48725.499,926,estimates,1958
25_64,76477.101,926,estimates,1958
25_69,82615.239,926,estimates,1958
15plus,115006.756,926,estimates,1958
16plus,113015.137,926,estimates,1958
17plus,110983.244,926,estimates,1958
18plus,108864.302,926,estimates,1958
20plus,104379.613,926,estimates,1958
21plus,102046.362,926,estimates,1958
25plus,93163.168,926,estimates,1958
50plus,44437.669,926,estimates,1958
60plus,24425.98,926,estimates,1958
65plus,16686.067,926,estimates,1958
70plus,10547.929,926,estimates,1958
75plus,5766.055,926,estimates,1958
80plus,2546.895,926,estimates,1958
85plus,782.492,926,estimates,1958
90plus,166.832,926,estimates,1958
total,150072.878,926,estimates,1958
0_1,5098.985,926,estimates,1959
0_4,12466.706,926,estimates,1959
0_14,35713.461,926,estimates,1959
0_17,41779.899,926,estimates,1959
0_19,46099.993,926,estimates,1959
0_24,57453.646,926,estimates,1959
3_4,4871.082,926,estimates,1959
3_5,7275.604,926,estimates,1959
3_6,9676.96,926,estimates,1959
4_5,4808.596,926,estimates,1959
4_6,7209.952,926,estimates,1959
5_14,23246.755,926,estimates,1959
5_10,14318.319,926,estimates,1959
5_11,16655.198,926,estimates,1959
6_9,9548.807,926,estimates,1959
6_10,11913.797,926,estimates,1959
6_11,14250.676,926,estimates,1959
6_12,16526.067,926,estimates,1959
7_10,9512.441,926,estimates,1959
7_12,14124.711,926,estimates,1959
11_16,12959.27,926,estimates,1959
11_17,14994.874,926,estimates,1959
11_18,17115.936,926,estimates,1959
12_14,6591.557,926,estimates,1959
12_16,10622.391,926,estimates,1959
12_17,12657.995,926,estimates,1959
12_18,14779.057,926,estimates,1959
13_17,10382.604,926,estimates,1959
13_18,12503.666,926,estimates,1959
13_19,14702.698,926,estimates,1959
15_17,6066.438,926,estimates,1959
18_23,13486.897,926,estimates,1959
15_24,21740.185,926,estimates,1959
15_49,70407.311,926,estimates,1959
15_59,90613.248,926,estimates,1959
15_64,98598.044,926,estimates,1959
20_64,88211.512,926,estimates,1959
20_69,94444.266,926,estimates,1959
25_49,48667.126,926,estimates,1959
25_64,76857.859,926,estimates,1959
25_69,83090.613,926,estimates,1959
15plus,115565.915,926,estimates,1959
16plus,113531.757,926,estimates,1959
17plus,111535.081,926,estimates,1959
18plus,109499.477,926,estimates,1959
20plus,105179.383,926,estimates,1959
21plus,102894.228,926,estimates,1959
25plus,93825.73,926,estimates,1959
50plus,45158.604,926,estimates,1959
60plus,24952.667,926,estimates,1959
65plus,16967.871,926,estimates,1959
70plus,10735.117,926,estimates,1959
75plus,5862.544,926,estimates,1959
80plus,2604.22,926,estimates,1959
85plus,796.564,926,estimates,1959
90plus,163.215,926,estimates,1959
total,151279.376,926,estimates,1959
0_1,5235.524,926,estimates,1960
0_4,12715.467,926,estimates,1960
0_14,36315.577,926,estimates,1960
0_17,42488.095,926,estimates,1960
0_19,46653.041,926,estimates,1960
0_24,58015.665,926,estimates,1960
3_4,4948.066,926,estimates,1960
3_5,7381.323,926,estimates,1960
3_6,9795.801,926,estimates,1960
4_5,4891.15,926,estimates,1960
4_6,7305.628,926,estimates,1960
5_14,23600.11,926,estimates,1960
5_10,14379.122,926,estimates,1960
5_11,16751.999,926,estimates,1960
6_9,9576.956,926,estimates,1960
6_10,11945.865,926,estimates,1960
6_11,14318.742,926,estimates,1960
6_12,16670.429,926,estimates,1960
7_10,9531.387,926,estimates,1960
7_12,14255.951,926,estimates,1960
11_16,13390.52,926,estimates,1960
11_17,15393.506,926,estimates,1960
11_18,17434.038,926,estimates,1960
12_14,6848.111,926,estimates,1960
12_16,11017.643,926,estimates,1960
12_17,13020.629,926,estimates,1960
12_18,15061.161,926,estimates,1960
13_17,10668.942,926,estimates,1960
13_18,12709.474,926,estimates,1960
13_19,14833.888,926,estimates,1960
15_17,6172.518,926,estimates,1960
18_23,13287.328,926,estimates,1960
15_24,21700.088,926,estimates,1960
15_49,70397.375,926,estimates,1960
15_59,90778.025,926,estimates,1960
15_64,99015.588,926,estimates,1960
20_64,88678.124,926,estimates,1960
20_69,95062.531,926,estimates,1960
25_49,48697.287,926,estimates,1960
25_64,77315.5,926,estimates,1960
25_69,83699.907,926,estimates,1960
15plus,116300.847,926,estimates,1960
16plus,114172.835,926,estimates,1960
17plus,112131.315,926,estimates,1960
18plus,110128.329,926,estimates,1960
20plus,105963.383,926,estimates,1960
21plus,103762.56,926,estimates,1960
25plus,94600.759,926,estimates,1960
50plus,45903.472,926,estimates,1960
60plus,25522.822,926,estimates,1960
65plus,17285.259,926,estimates,1960
70plus,10900.852,926,estimates,1960
75plus,5934.414,926,estimates,1960
80plus,2614.098,926,estimates,1960
85plus,780.729,926,estimates,1960
90plus,141.414,926,estimates,1960
total,152616.424,926,estimates,1960
0_1,5371.396,926,estimates,1961
0_4,12993.097,926,estimates,1961
0_14,36929.361,926,estimates,1961
0_17,43345.049,926,estimates,1961
0_19,47416.626,926,estimates,1961
0_24,58710.186,926,estimates,1961
3_4,5035.401,926,estimates,1961
3_5,7502.116,926,estimates,1961
3_6,9943.822,926,estimates,1961
4_5,4964.726,926,estimates,1961
4_6,7406.432,926,estimates,1961
5_14,23936.264,926,estimates,1961
5_10,14512.321,926,estimates,1961
5_11,16890.366,926,estimates,1961
6_9,9662.082,926,estimates,1961
6_10,12045.606,926,estimates,1961
6_11,14423.651,926,estimates,1961
6_12,16806.192,926,estimates,1961
7_10,9603.9,926,estimates,1961
7_12,14364.486,926,estimates,1961
11_16,13783.918,926,estimates,1961
11_17,15839.631,926,estimates,1961
11_18,17857.055,926,estimates,1961
12_14,7045.898,926,estimates,1961
12_16,11405.873,926,estimates,1961
12_17,13461.586,926,estimates,1961
12_18,15479.01,926,estimates,1961
13_17,11079.045,926,estimates,1961
13_18,13096.469,926,estimates,1961
13_19,15150.622,926,estimates,1961
15_17,6415.688,926,estimates,1961
18_23,13051.74,926,estimates,1961
15_24,21780.825,926,estimates,1961
15_49,70592.264,926,estimates,1961
15_59,91040.548,926,estimates,1961
15_64,99480.647,926,estimates,1961
20_64,88993.382,926,estimates,1961
20_69,95515.226,926,estimates,1961
25_49,48811.439,926,estimates,1961
25_64,77699.822,926,estimates,1961
25_69,84221.666,926,estimates,1961
15plus,117163.012,926,estimates,1961
16plus,114944.293,926,estimates,1961
17plus,112803.037,926,estimates,1961
18plus,110747.324,926,estimates,1961
20plus,106675.747,926,estimates,1961
21plus,104539.213,926,estimates,1961
25plus,95382.187,926,estimates,1961
50plus,46570.748,926,estimates,1961
60plus,26122.464,926,estimates,1961
65plus,17682.365,926,estimates,1961
70plus,11160.521,926,estimates,1961
75plus,6153.068,926,estimates,1961
80plus,2773.931,926,estimates,1961
85plus,885.252,926,estimates,1961
90plus,172.001,926,estimates,1961
total,154092.373,926,estimates,1961
0_1,5491.624,926,estimates,1962
0_4,13268.201,926,estimates,1962
0_14,37496.362,926,estimates,1962
0_17,44198.489,926,estimates,1962
0_19,48302.122,926,estimates,1962
0_24,59393.639,926,estimates,1962
3_4,5133.41,926,estimates,1962
3_5,7640.534,926,estimates,1962
3_6,10117.328,926,estimates,1962
4_5,5051.34,926,estimates,1962
4_6,7528.134,926,estimates,1962
5_14,24228.161,926,estimates,1962
5_10,14678.57,926,estimates,1962
5_11,17071.689,926,estimates,1962
6_9,9769.925,926,estimates,1962
6_10,12171.446,926,estimates,1962
6_11,14564.565,926,estimates,1962
6_12,16953.258,926,estimates,1962
7_10,9694.652,926,estimates,1962
7_12,14476.464,926,estimates,1962
11_16,14096.058,926,estimates,1962
11_17,16251.718,926,estimates,1962
11_18,18322.621,926,estimates,1962
12_14,7156.472,926,estimates,1962
12_16,11702.939,926,estimates,1962
12_17,13858.599,926,estimates,1962
12_18,15929.502,926,estimates,1962
13_17,11469.906,926,estimates,1962
13_18,13540.809,926,estimates,1962
13_19,15573.539,926,estimates,1962
15_17,6702.127,926,estimates,1962
18_23,12848.921,926,estimates,1962
15_24,21897.277,926,estimates,1962
15_49,70917.89,926,estimates,1962
15_59,91440.422,926,estimates,1962
15_64,100094.732,926,estimates,1962
20_64,89288.972,926,estimates,1962
20_69,95990.108,926,estimates,1962
25_49,49020.613,926,estimates,1962
25_64,78197.455,926,estimates,1962
25_69,84898.591,926,estimates,1962
15plus,118185.291,926,estimates,1962
16plus,115871.186,926,estimates,1962
17plus,113638.824,926,estimates,1962
18plus,111483.164,926,estimates,1962
20plus,107379.531,926,estimates,1962
21plus,105310.951,926,estimates,1962
25plus,96288.014,926,estimates,1962
50plus,47267.401,926,estimates,1962
60plus,26744.869,926,estimates,1962
65plus,18090.559,926,estimates,1962
70plus,11389.423,926,estimates,1962
75plus,6340.623,926,estimates,1962
80plus,2891.98,926,estimates,1962
85plus,968.482,926,estimates,1962
90plus,198.579,926,estimates,1962
total,155681.653,926,estimates,1962
0_1,5595.343,926,estimates,1963
0_4,13511.397,926,estimates,1963
0_14,38005.717,926,estimates,1963
0_17,44966.431,926,estimates,1963
0_19,49223.508,926,estimates,1963
0_24,60067.088,926,estimates,1963
3_4,5233.394,926,estimates,1963
3_5,7784.997,926,estimates,1963
3_6,10301.783,926,estimates,1963
4_5,5144.261,926,estimates,1963
4_6,7661.047,926,estimates,1963
5_14,24494.32,926,estimates,1963
5_10,14875.375,926,estimates,1963
5_11,17285.272,926,estimates,1963
6_9,9903.69,926,estimates,1963
6_10,12323.772,926,estimates,1963
6_11,14733.669,926,estimates,1963
6_12,17136.995,926,estimates,1963
7_10,9806.986,926,estimates,1963
7_12,14620.209,926,estimates,1963
11_16,14333.088,926,estimates,1963
11_17,16579.659,926,estimates,1963
11_18,18750.218,926,estimates,1963
12_14,7209.048,926,estimates,1963
12_16,11923.191,926,estimates,1963
12_17,14169.762,926,estimates,1963
12_18,16340.321,926,estimates,1963
13_17,11766.436,926,estimates,1963
13_18,13936.995,926,estimates,1963
13_19,16023.513,926,estimates,1963
15_17,6960.714,926,estimates,1963
18_23,12786.167,926,estimates,1963
15_24,22061.371,926,estimates,1963
15_49,71398.528,926,estimates,1963
15_59,91935.56,926,estimates,1963
15_64,100804.039,926,estimates,1963
20_64,89586.248,926,estimates,1963
20_69,96495.994,926,estimates,1963
