agebroad,population,region,variant,year
0_1,2982.811,924,estimates,1950
0_4,7040.812,924,estimates,1950
0_14,18500.822,924,estimates,1950
0_17,21605.501,924,estimates,1950
0_19,23687.555,924,estimates,1950
0_24,29174.303,924,estimates,1950
3_4,2655.692,924,estimates,1950
3_5,3919.668,924,estimates,1950
3_6,5147.508,924,estimates,1950
4_5,2568.829,924,estimates,1950
4_6,3796.669,924,estimates,1950
5_14,11460.01,924,estimates,1950
5_10,7124.496,924,estimates,1950
5_11,8233.21,924,estimates,1950
6_9,4736.382,924,estimates,1950
6_10,5860.52,924,estimates,1950
6_11,6969.234,924,estimates,1950
6_12,8062.459,924,estimates,1950
7_10,4632.68,924,estimates,1950
7_12,6834.619,924,estimates,1950
11_16,6411.998,924,estimates,1950
11_17,7440.193,924,estimates,1950
11_18,8474.49,924,estimates,1950
12_14,3226.8,924,estimates,1950
12_16,5303.284,924,estimates,1950
12_17,6331.479,924,estimates,1950
12_18,7365.776,924,estimates,1950
13_17,5238.254,924,estimates,1950
13_18,6272.551,924,estimates,1950
13_19,7320.308,924,estimates,1950
15_17,3104.679,924,estimates,1950
18_23,6423.146,924,estimates,1950
15_24,10673.481,924,estimates,1950
15_49,39056.47,924,estimates,1950
15_59,47847.229,924,estimates,1950
15_64,51439.732,924,estimates,1950
20_64,46252.999,924,estimates,1950
20_69,49280.164,924,estimates,1950
25_49,28382.989,924,estimates,1950
25_64,40766.251,924,estimates,1950
25_69,43793.416,924,estimates,1950
15plus,59506.651,924,estimates,1950
16plus,58462.553,924,estimates,1950
17plus,57430.167,924,estimates,1950
18plus,56401.972,924,estimates,1950
20plus,54319.918,924,estimates,1950
21plus,53259.027,924,estimates,1950
25plus,48833.17,924,estimates,1950
50plus,20450.181,924,estimates,1950
60plus,11659.422,924,estimates,1950
65plus,8066.919,924,estimates,1950
70plus,5039.754,924,estimates,1950
75plus,2668.027,924,estimates,1950
80plus,1132.932,924,estimates,1950
85plus,362.785,924,estimates,1950
90plus,76.222,924,estimates,1950
total,78007.473,924,estimates,1950
0_1,2785.916,924,estimates,1951
0_4,6986.155,924,estimates,1951
0_14,18658.551,924,estimates,1951
0_17,21783.616,924,estimates,1951
0_19,23842.714,924,estimates,1951
0_24,29216.119,924,estimates,1951
3_4,2751.879,924,estimates,1951
3_5,4059.945,924,estimates,1951
3_6,5325.727,924,estimates,1951
4_5,2660.566,924,estimates,1951
4_6,3926.348,924,estimates,1951
5_14,11672.396,924,estimates,1951
5_10,7291.343,924,estimates,1951
5_11,8410.984,924,estimates,1951
6_9,4843.66,924,estimates,1951
6_10,5983.277,924,estimates,1951
6_11,7102.918,924,estimates,1951
6_12,8206.297,924,estimates,1951
7_10,4717.495,924,estimates,1951
7_12,6940.515,924,estimates,1951
11_16,6475.948,924,estimates,1951
11_17,7506.118,924,estimates,1951
11_18,8532.648,924,estimates,1951
12_14,3261.412,924,estimates,1951
12_16,5356.307,924,estimates,1951
12_17,6386.477,924,estimates,1951
12_18,7413.007,924,estimates,1951
13_17,5283.098,924,estimates,1951
13_18,6309.628,924,estimates,1951
13_19,7342.196,924,estimates,1951
15_17,3125.065,924,estimates,1951
18_23,6319.983,924,estimates,1951
15_24,10557.568,924,estimates,1951
15_49,38872.741,924,estimates,1951
15_59,47781.268,924,estimates,1951
15_64,51382.108,924,estimates,1951
20_64,46197.945,924,estimates,1951
20_69,49230.385,924,estimates,1951
25_49,28315.173,924,estimates,1951
25_64,40824.54,924,estimates,1951
25_69,43856.98,924,estimates,1951
15plus,59568.884,924,estimates,1951
16plus,58514.945,924,estimates,1951
17plus,57473.989,924,estimates,1951
18plus,56443.819,924,estimates,1951
20plus,54384.721,924,estimates,1951
21plus,53339.174,924,estimates,1951
25plus,49011.316,924,estimates,1951
50plus,20696.143,924,estimates,1951
60plus,11787.616,924,estimates,1951
65plus,8186.776,924,estimates,1951
70plus,5154.336,924,estimates,1951
75plus,2773.516,924,estimates,1951
80plus,1204.338,924,estimates,1951
85plus,399.534,924,estimates,1951
90plus,89.739,924,estimates,1951
total,78227.435,924,estimates,1951
0_1,2390.123,924,estimates,1952
0_4,6712.346,924,estimates,1952
0_14,18675.051,924,estimates,1952
0_17,21837.768,924,estimates,1952
0_19,23896.85,924,estimates,1952
0_24,29193.446,924,estimates,1952
3_4,2842.399,924,estimates,1952
3_5,4200.683,924,estimates,1952
3_6,5515.916,924,estimates,1952
4_5,2759.053,924,estimates,1952
4_6,4074.286,924,estimates,1952
5_14,11962.705,924,estimates,1952
5_10,7519.08,924,estimates,1952
5_11,8657.556,924,estimates,1952
6_9,5001.16,924,estimates,1952
6_10,6160.796,924,estimates,1952
6_11,7299.272,924,estimates,1952
6_12,8417.792,924,estimates,1952
7_10,4845.563,924,estimates,1952
7_12,7102.559,924,estimates,1952
11_16,6565.354,924,estimates,1952
11_17,7606.342,924,estimates,1952
11_18,8637.429,924,estimates,1952
12_14,3305.149,924,estimates,1952
12_16,5426.878,924,estimates,1952
12_17,6467.866,924,estimates,1952
12_18,7498.953,924,estimates,1952
13_17,5349.346,924,estimates,1952
13_18,6380.433,924,estimates,1952
13_19,7408.428,924,estimates,1952
15_17,3162.717,924,estimates,1952
18_23,6268.592,924,estimates,1952
15_24,10518.395,924,estimates,1952
15_49,38808.841,924,estimates,1952
15_59,47884.617,924,estimates,1952
15_64,51509.723,924,estimates,1952
20_64,46287.924,924,estimates,1952
20_69,49343.44,924,estimates,1952
25_49,28290.446,924,estimates,1952
25_64,40991.328,924,estimates,1952
25_69,44046.844,924,estimates,1952
15plus,59826.926,924,estimates,1952
16plus,58758.3,924,estimates,1952
17plus,57705.197,924,estimates,1952
18plus,56664.209,924,estimates,1952
20plus,54605.127,924,estimates,1952
21plus,53571.138,924,estimates,1952
25plus,49308.531,924,estimates,1952
50plus,21018.085,924,estimates,1952
60plus,11942.309,924,estimates,1952
65plus,8317.203,924,estimates,1952
70plus,5261.687,924,estimates,1952
75plus,2867.066,924,estimates,1952
80plus,1262.134,924,estimates,1952
85plus,426.33,924,estimates,1952
90plus,101.18,924,estimates,1952
total,78501.977,924,estimates,1952
0_1,2264.538,924,estimates,1953
0_4,6476.267,924,estimates,1953
0_14,18758.781,924,estimates,1953
0_17,21958.88,924,estimates,1953
0_19,24030.721,924,estimates,1953
0_24,29270.036,924,estimates,1953
3_4,2893.429,924,estimates,1953
3_5,4294.669,924,estimates,1953
3_6,5657.866,924,estimates,1953
4_5,2835.17,924,estimates,1953
4_6,4198.367,924,estimates,1953
5_14,12282.514,924,estimates,1953
5_10,7774.087,924,estimates,1953
5_11,8930.391,924,estimates,1953
6_9,5187.803,924,estimates,1953
6_10,6372.847,924,estimates,1953
6_11,7529.151,924,estimates,1953
6_12,8665.791,924,estimates,1953
7_10,5009.65,924,estimates,1953
7_12,7302.594,924,estimates,1953
11_16,6656.865,924,estimates,1953
11_17,7708.526,924,estimates,1953
11_18,8748.949,924,estimates,1953
12_14,3352.123,924,estimates,1953
12_16,5500.561,924,estimates,1953
12_17,6552.222,924,estimates,1953
12_18,7592.645,924,estimates,1953
13_17,5415.582,924,estimates,1953
13_18,6456.005,924,estimates,1953
13_19,7487.423,924,estimates,1953
15_17,3200.099,924,estimates,1953
18_23,6241.412,924,estimates,1953
15_24,10511.255,924,estimates,1953
15_49,38718.059,924,estimates,1953
15_59,47973.474,924,estimates,1953
15_64,51628.797,924,estimates,1953
20_64,46356.857,924,estimates,1953
20_69,49440.223,924,estimates,1953
25_49,28206.804,924,estimates,1953
25_64,41117.542,924,estimates,1953
25_69,44200.908,924,estimates,1953
15plus,60058.332,924,estimates,1953
16plus,58976.064,924,estimates,1953
17plus,57909.894,924,estimates,1953
18plus,56858.233,924,estimates,1953
20plus,54786.392,924,estimates,1953
21plus,53757.519,924,estimates,1953
25plus,49547.077,924,estimates,1953
50plus,21340.273,924,estimates,1953
60plus,12084.858,924,estimates,1953
65plus,8429.535,924,estimates,1953
70plus,5346.169,924,estimates,1953
75plus,2936.679,924,estimates,1953
80plus,1299.561,924,estimates,1953
85plus,439.351,924,estimates,1953
90plus,108.15,924,estimates,1953
total,78817.113,924,estimates,1953
0_1,2224.916,924,estimates,1954
0_4,6342.799,924,estimates,1954
0_14,18942.891,924,estimates,1954
0_17,22177.895,924,estimates,1954
0_19,24265.333,924,estimates,1954
0_24,29462.254,924,estimates,1954
3_4,2816.054,924,estimates,1954
3_5,4240.296,924,estimates,1954
3_6,5640.091,924,estimates,1954
4_5,2861.375,924,estimates,1954
4_6,4261.17,924,estimates,1954
5_14,12600.092,924,estimates,1954
5_10,8021.309,924,estimates,1954
5_11,9201.799,924,estimates,1954
6_9,5371.44,924,estimates,1954
6_10,6597.067,924,estimates,1954
6_11,7777.557,924,estimates,1954
6_12,8929.025,924,estimates,1954
7_10,5197.272,924,estimates,1954
7_12,7529.23,924,estimates,1954
11_16,6751.429,924,estimates,1954
11_17,7813.787,924,estimates,1954
11_18,8862.676,924,estimates,1954
12_14,3398.293,924,estimates,1954
12_16,5570.939,924,estimates,1954
12_17,6633.297,924,estimates,1954
12_18,7682.186,924,estimates,1954
13_17,5481.829,924,estimates,1954
13_18,6530.718,924,estimates,1954
13_19,7569.267,924,estimates,1954
15_17,3235.004,924,estimates,1954
18_23,6226.737,924,estimates,1954
15_24,10519.363,924,estimates,1954
15_49,38575.589,924,estimates,1954
15_59,48008.795,924,estimates,1954
15_64,51701.646,924,estimates,1954
20_64,46379.204,924,estimates,1954
20_69,49490.981,924,estimates,1954
25_49,28056.226,924,estimates,1954
25_64,41182.283,924,estimates,1954
25_69,44294.06,924,estimates,1954
15plus,60219.941,924,estimates,1954
16plus,59125.217,924,estimates,1954
17plus,58047.295,924,estimates,1954
18plus,56984.937,924,estimates,1954
20plus,54897.499,924,estimates,1954
21plus,53867.046,924,estimates,1954
25plus,49700.578,924,estimates,1954
50plus,21644.352,924,estimates,1954
60plus,12211.146,924,estimates,1954
65plus,8518.295,924,estimates,1954
70plus,5406.518,924,estimates,1954
75plus,2978.302,924,estimates,1954
80plus,1314.565,924,estimates,1954
85plus,436.761,924,estimates,1954
90plus,106.1,924,estimates,1954
total,79162.832,924,estimates,1954
0_1,2255.248,924,estimates,1955
0_4,6290.836,924,estimates,1955
0_14,19170.758,924,estimates,1955
0_17,22443.614,924,estimates,1955
0_19,24547.229,924,estimates,1955
0_24,29717.886,924,estimates,1955
3_4,2748.711,924,estimates,1955
3_5,4162.67,924,estimates,1955
3_6,5576.418,924,estimates,1955
4_5,2808.965,924,estimates,1955
4_6,4222.713,924,estimates,1955
5_14,12879.922,924,estimates,1955
5_10,8205.394,924,estimates,1955
5_11,9429.117,924,estimates,1955
6_9,5509.776,924,estimates,1955
6_10,6791.435,924,estimates,1955
6_11,8015.158,924,estimates,1955
6_12,9190.479,924,estimates,1955
7_10,5377.687,924,estimates,1955
7_12,7776.731,924,estimates,1955
11_16,6874.349,924,estimates,1955
11_17,7947.384,924,estimates,1955
11_18,9005.399,924,estimates,1955
12_14,3450.805,924,estimates,1955
12_16,5650.626,924,estimates,1955
12_17,6723.661,924,estimates,1955
12_18,7781.676,924,estimates,1955
13_17,5548.34,924,estimates,1955
13_18,6606.355,924,estimates,1955
13_19,7651.955,924,estimates,1955
15_17,3272.856,924,estimates,1955
18_23,6229.671,924,estimates,1955
15_24,10547.128,924,estimates,1955
