agebroad,population,region,variant,year
"Region, subregion, country or area *",Southern Europe,925,estimates,1950
0_1,4743.721,925,estimates,1950
0_4,10858.652,925,estimates,1950
0_14,30161.902,925,estimates,1950
0_17,36299.134,925,estimates,1950
0_19,40385.933,925,estimates,1950
0_24,50263.516,925,estimates,1950
3_4,3977.39,925,estimates,1950
3_5,5874.793,925,estimates,1950
3_6,7743.687,925,estimates,1950
4_5,3846.677,925,estimates,1950
4_6,5715.571,925,estimates,1950
5_14,19303.25,925,estimates,1950
5_10,11300.608,925,estimates,1950
5_11,13262.846,925,estimates,1950
6_9,7483.979,925,estimates,1950
6_10,9403.205,925,estimates,1950
6_11,11365.443,925,estimates,1950
6_12,13363.537,925,estimates,1950
7_10,7534.311,925,estimates,1950
7_12,11494.643,925,estimates,1950
11_16,12086.878,925,estimates,1950
11_17,14139.874,925,estimates,1950
11_18,16188.921,925,estimates,1950
12_14,6040.404,925,estimates,1950
12_16,10124.64,925,estimates,1950
12_17,12177.636,925,estimates,1950
12_18,14226.683,925,estimates,1950
13_17,10179.542,925,estimates,1950
13_18,12228.589,925,estimates,1950
13_19,14266.341,925,estimates,1950
15_17,6137.232,925,estimates,1950
18_23,12032.889,925,estimates,1950
15_24,20101.614,925,estimates,1950
15_49,56661.403,925,estimates,1950
15_59,66493.926,925,estimates,1950
15_64,70423.448,925,estimates,1950
20_64,60199.417,925,estimates,1950
20_69,63360.734,925,estimates,1950
25_49,36559.789,925,estimates,1950
25_64,50321.834,925,estimates,1950
25_69,53483.151,925,estimates,1950
15plus,78575.422,925,estimates,1950
16plus,76539.191,925,estimates,1950
17plus,74491.186,925,estimates,1950
18plus,72438.19,925,estimates,1950
20plus,68351.391,925,estimates,1950
21plus,66330.042,925,estimates,1950
25plus,58473.808,925,estimates,1950
50plus,21914.019,925,estimates,1950
60plus,12081.496,925,estimates,1950
65plus,8151.974,925,estimates,1950
70plus,4990.657,925,estimates,1950
75plus,2641.538,925,estimates,1950
80plus,1139.011,925,estimates,1950
85plus,380.183,925,estimates,1950
90plus,89.156,925,estimates,1950
total,108737.324,925,estimates,1950
"Region, subregion, country or area *",Southern Europe,925,estimates,1951
0_1,4647.902,925,estimates,1951
0_4,11082.375,925,estimates,1951
0_14,30267.238,925,estimates,1951
0_17,36339.472,925,estimates,1951
0_19,40411.716,925,estimates,1951
0_24,50316.828,925,estimates,1951
3_4,4173.626,925,estimates,1951
3_5,6135.207,925,estimates,1951
3_6,8041.015,925,estimates,1951
4_5,3998.836,925,estimates,1951
4_6,5904.644,925,estimates,1951
5_14,19184.863,925,estimates,1951
5_10,11320.353,925,estimates,1951
5_11,13233.355,925,estimates,1951
6_9,7478.199,925,estimates,1951
6_10,9358.772,925,estimates,1951
6_11,11271.774,925,estimates,1951
6_12,13226.573,925,estimates,1951
7_10,7452.964,925,estimates,1951
7_12,11320.765,925,estimates,1951
11_16,11902.328,925,estimates,1951
11_17,13936.744,925,estimates,1951
11_18,15975.15,925,estimates,1951
12_14,5951.508,925,estimates,1951
12_16,9989.326,925,estimates,1951
12_17,12023.742,925,estimates,1951
12_18,14062.148,925,estimates,1951
13_17,10068.943,925,estimates,1951
13_18,12107.349,925,estimates,1951
13_19,14141.187,925,estimates,1951
15_17,6072.234,925,estimates,1951
18_23,12039.514,925,estimates,1951
15_24,20049.59,925,estimates,1951
15_49,57107.047,925,estimates,1951
15_59,67164.323,925,estimates,1951
15_64,71119.033,925,estimates,1951
20_64,60974.555,925,estimates,1951
20_69,64182.305,925,estimates,1951
25_49,37057.457,925,estimates,1951
25_64,51069.443,925,estimates,1951
25_69,54277.193,925,estimates,1951
15plus,79440.16,925,estimates,1951
16plus,77426.237,925,estimates,1951
17plus,75402.342,925,estimates,1951
18plus,73367.926,925,estimates,1951
20plus,69295.682,925,estimates,1951
21plus,67273.46,925,estimates,1951
