agebroad,population,region,variant,year
3_4,9279.858,920,estimates,1951
3_5,13625.815,920,estimates,1951
3_6,17827.078,920,estimates,1951
4_5,8873.873,920,estimates,1951
4_6,13075.136,920,estimates,1951
5_14,39611.628,920,estimates,1951
5_10,24447.518,920,estimates,1951
5_11,28286.906,920,estimates,1951
6_9,16224.027,920,estimates,1951
6_10,20101.561,920,estimates,1951
6_11,23940.949,920,estimates,1951
6_12,27757.701,920,estimates,1951
7_10,15900.298,920,estimates,1951
7_12,23556.438,920,estimates,1951
11_16,22396.706,920,estimates,1951
11_17,25913.939,920,estimates,1951
11_18,29355.338,920,estimates,1951
12_14,11324.722,920,estimates,1951
12_16,18557.318,920,estimates,1951
12_17,22074.551,920,estimates,1951
12_18,25515.95,920,estimates,1951
13_17,18257.799,920,estimates,1951
13_18,21699.198,920,estimates,1951
13_19,25049.546,920,estimates,1951
15_17,10749.829,920,estimates,1951
18_23,19180.285,920,estimates,1951
15_24,32779.195,920,estimates,1951
15_49,82596.286,920,estimates,1951
15_59,92994.712,920,estimates,1951
15_64,96706.197,920,estimates,1951
20_64,79164.621,920,estimates,1951
20_69,81951.654,920,estimates,1951
25_49,49817.091,920,estimates,1951
25_64,63927.002,920,estimates,1951
25_69,66714.035,920,estimates,1951
15plus,103078.35,920,estimates,1951
16plus,99427.919,920,estimates,1951
17plus,95845.754,920,estimates,1951
18plus,92328.521,920,estimates,1951
20plus,85536.774,920,estimates,1951
21plus,82287.557,920,estimates,1951
25plus,70299.155,920,estimates,1951
50plus,20482.064,920,estimates,1951
60plus,10083.638,920,estimates,1951
65plus,6372.153,920,estimates,1951
70plus,3585.12,920,estimates,1951
75plus,1716.798,920,estimates,1951
80plus,631.873,920,estimates,1951
85plus,195.955,920,estimates,1951
90plus,49.608,920,estimates,1951
total,168303.118,920,estimates,1951
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1952
0_1,12185.364,920,estimates,1952
0_4,27039.833,920,estimates,1952
0_14,67171.234,920,estimates,1952
0_17,78071.661,920,estimates,1952
0_19,84989.012,920,estimates,1952
0_24,100618.134,920,estimates,1952
3_4,9611.051,920,estimates,1952
3_5,14077.119,920,estimates,1952
3_6,18373.343,920,estimates,1952
4_5,9142.951,920,estimates,1952
4_6,13439.175,920,estimates,1952
5_14,40131.401,920,estimates,1952
5_10,24884.028,920,estimates,1952
5_11,28745.26,920,estimates,1952
6_9,16502.264,920,estimates,1952
6_10,20417.96,920,estimates,1952
6_11,24279.192,920,estimates,1952
6_12,28102.03,920,estimates,1952
7_10,16121.736,920,estimates,1952
7_12,23805.806,920,estimates,1952
11_16,22584.924,920,estimates,1952
11_17,26147.8,920,estimates,1952
11_18,29644.79,920,estimates,1952
12_14,11386.141,920,estimates,1952
12_16,18723.692,920,estimates,1952
12_17,22286.568,920,estimates,1952
12_18,25783.558,920,estimates,1952
13_17,18463.73,920,estimates,1952
13_18,21960.72,920,estimates,1952
13_19,25381.081,920,estimates,1952
15_17,10900.427,920,estimates,1952
18_23,19623.589,920,estimates,1952
15_24,33446.9,920,estimates,1952
15_49,84256.618,920,estimates,1952
15_59,94913.686,920,estimates,1952
15_64,98670.796,920,estimates,1952
20_64,80853.018,920,estimates,1952
20_69,83680.514,920,estimates,1952
25_49,50809.718,920,estimates,1952
25_64,65223.896,920,estimates,1952
25_69,68051.392,920,estimates,1952
15plus,105183.198,920,estimates,1952
16plus,101477.279,920,estimates,1952
17plus,97845.647,920,estimates,1952
18plus,94282.771,920,estimates,1952
20plus,87365.42,920,estimates,1952
21plus,84036.542,920,estimates,1952
25plus,71736.298,920,estimates,1952
50plus,20926.58,920,estimates,1952
60plus,10269.512,920,estimates,1952
65plus,6512.402,920,estimates,1952
70plus,3684.906,920,estimates,1952
75plus,1782.608,920,estimates,1952
80plus,675.839,920,estimates,1952
85plus,201.972,920,estimates,1952
90plus,54.556,920,estimates,1952
total,172354.432,920,estimates,1952
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1953
0_1,12845.071,920,estimates,1953
0_4,28415.404,920,estimates,1953
0_14,69183.983,920,estimates,1953
0_17,80246.442,920,estimates,1953
0_19,87277.88,920,estimates,1953
0_24,103321.67,920,estimates,1953
3_4,10000.298,920,estimates,1953
3_5,14609.437,920,estimates,1953
3_6,19020.649,920,estimates,1953
4_5,9461.842,920,estimates,1953
4_6,13873.054,920,estimates,1953
5_14,40768.579,920,estimates,1953
5_10,25412.935,920,estimates,1953
5_11,29318.189,920,estimates,1953
6_9,16835.786,920,estimates,1953
6_10,20803.796,920,estimates,1953
6_11,24709.05,920,estimates,1953
6_12,28559.983,920,estimates,1953
7_10,16392.584,920,estimates,1953
7_12,24148.771,920,estimates,1953
11_16,22799.602,920,estimates,1953
11_17,26418.103,920,estimates,1953
11_18,29967.277,920,estimates,1953
12_14,11450.39,920,estimates,1953
12_16,18894.348,920,estimates,1953
12_17,22512.849,920,estimates,1953
12_18,26062.023,920,estimates,1953
13_17,18661.916,920,estimates,1953
13_18,22211.09,920,estimates,1953
13_19,25693.354,920,estimates,1953
15_17,11062.459,920,estimates,1953
18_23,20069.108,920,estimates,1953
15_24,34137.687,920,estimates,1953
15_49,86057.246,920,estimates,1953
15_59,97020.463,920,estimates,1953
15_64,100838.314,920,estimates,1953
20_64,82744.417,920,estimates,1953
20_69,85619.749,920,estimates,1953
25_49,51919.559,920,estimates,1953
25_64,66700.627,920,estimates,1953
25_69,69575.959,920,estimates,1953
15plus,107483.921,920,estimates,1953
16plus,103732.621,920,estimates,1953
17plus,100039.963,920,estimates,1953
18plus,96421.462,920,estimates,1953
20plus,89390.024,920,estimates,1953
21plus,85985.279,920,estimates,1953
25plus,73346.234,920,estimates,1953
50plus,21426.675,920,estimates,1953
60plus,10463.458,920,estimates,1953
65plus,6645.607,920,estimates,1953
70plus,3770.275,920,estimates,1953
75plus,1829.579,920,estimates,1953
80plus,706.15,920,estimates,1953
85plus,202.357,920,estimates,1953
90plus,56.889,920,estimates,1953
total,176667.904,920,estimates,1953
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1954
0_1,13429.972,920,estimates,1954
0_4,29726.974,920,estimates,1954
0_14,71275.207,920,estimates,1954
0_17,82484.008,920,estimates,1954
0_19,89634.993,920,estimates,1954
0_24,106098.689,920,estimates,1954
3_4,10448.85,920,estimates,1954
3_5,15226.94,920,estimates,1954
3_6,19774.851,920,estimates,1954
4_5,9837.133,920,estimates,1954
4_6,14385.044,920,estimates,1954
5_14,41548.233,920,estimates,1954
5_10,26034.795,920,estimates,1954
5_11,29994.836,920,estimates,1954
6_9,17231.771,920,estimates,1954
6_10,21256.705,920,estimates,1954
6_11,25216.746,920,estimates,1954
6_12,29117.111,920,estimates,1954
7_10,16708.794,920,estimates,1954
7_12,24569.2,920,estimates,1954
11_16,23037.691,920,estimates,1954
11_17,26722.239,920,estimates,1954
11_18,30332.707,920,estimates,1954
12_14,11553.397,920,estimates,1954
12_16,19077.65,920,estimates,1954
12_17,22762.198,920,estimates,1954
12_18,26372.666,920,estimates,1954
13_17,18861.833,920,estimates,1954
13_18,22472.301,920,estimates,1954
13_19,26012.818,920,estimates,1954
15_17,11208.801,920,estimates,1954
18_23,20517.976,920,estimates,1954
15_24,34823.482,920,estimates,1954
15_49,87976.192,920,estimates,1954
15_59,99289.504,920,estimates,1954
15_64,103185.621,920,estimates,1954
20_64,84825.835,920,estimates,1954
20_69,87756.88,920,estimates,1954
25_49,53152.71,920,estimates,1954
25_64,68362.139,920,estimates,1954
25_69,71293.184,920,estimates,1954
15plus,109957.834,920,estimates,1954
16plus,106177.139,920,estimates,1954
17plus,102433.581,920,estimates,1954
18plus,98749.033,920,estimates,1954
20plus,91598.048,920,estimates,1954
21plus,88125.513,920,estimates,1954
25plus,75134.352,920,estimates,1954
50plus,21981.642,920,estimates,1954
60plus,10668.33,920,estimates,1954
65plus,6772.213,920,estimates,1954
70plus,3841.168,920,estimates,1954
75plus,1858.002,920,estimates,1954
80plus,717.806,920,estimates,1954
85plus,197.341,920,estimates,1954
90plus,54.101,920,estimates,1954
total,181233.041,920,estimates,1954
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1955
0_1,13945.364,920,estimates,1955
0_4,31063.793,920,estimates,1955
0_14,73521.544,920,estimates,1955
0_17,84840.205,920,estimates,1955
0_19,92123.6,920,estimates,1955
0_24,108989.519,920,estimates,1955
3_4,10980.43,920,estimates,1955
3_5,15954.01,920,estimates,1955
3_6,20660.391,920,estimates,1955
4_5,10270.746,920,estimates,1955
4_6,14977.127,920,estimates,1955
5_14,42457.751,920,estimates,1955
5_10,26749.501,920,estimates,1955
5_11,30761.565,920,estimates,1955
6_9,17694.374,920,estimates,1955
6_10,21775.921,920,estimates,1955
6_11,25787.985,920,estimates,1955
6_12,29742.586,920,estimates,1955
7_10,17069.54,920,estimates,1955
7_12,25036.205,920,estimates,1955
11_16,23288.802,920,estimates,1955
11_17,27026.911,920,estimates,1955
11_18,30705.621,920,estimates,1955
12_14,11696.186,920,estimates,1955
12_16,19276.738,920,estimates,1955
12_17,23014.847,920,estimates,1955
12_18,26693.557,920,estimates,1955
13_17,19060.246,920,estimates,1955
13_18,22738.956,920,estimates,1955
13_19,26343.641,920,estimates,1955
15_17,11318.661,920,estimates,1955
18_23,20960.053,920,estimates,1955
15_24,35467.975,920,estimates,1955
15_49,89942.374,920,estimates,1955
15_59,101638.49,920,estimates,1955
15_64,105628.586,920,estimates,1955
20_64,87026.53,920,estimates,1955
20_69,90020.441,920,estimates,1955
25_49,54474.399,920,estimates,1955
25_64,70160.611,920,estimates,1955
25_69,73154.522,920,estimates,1955
15plus,112517.906,920,estimates,1955
16plus,108713.838,920,estimates,1955
17plus,104937.354,920,estimates,1955
18plus,101199.245,920,estimates,1955
20plus,93915.85,920,estimates,1955
21plus,90381.759,920,estimates,1955
25plus,77049.931,920,estimates,1955
50plus,22575.532,920,estimates,1955
60plus,10879.416,920,estimates,1955
65plus,6889.32,920,estimates,1955
70plus,3895.409,920,estimates,1955
75plus,1866.769,920,estimates,1955
80plus,707.53,920,estimates,1955
85plus,183.548,920,estimates,1955
90plus,43.542,920,estimates,1955
total,186039.45,920,estimates,1955
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1956
0_1,14554.15,920,estimates,1956
0_4,32823.354,920,estimates,1956
0_14,76492.291,920,estimates,1956
0_17,87851.164,920,estimates,1956
0_19,95220.517,920,estimates,1956
0_24,112378.443,920,estimates,1956
3_4,11710.828,920,estimates,1956
3_5,16981.562,920,estimates,1956
3_6,21933.047,920,estimates,1956
4_5,10912.17,920,estimates,1956
4_6,15863.655,920,estimates,1956
5_14,43668.937,920,estimates,1956
5_10,27804.075,920,estimates,1956
5_11,31866.662,920,estimates,1956
6_9,18372.868,920,estimates,1956
6_10,22533.341,920,estimates,1956
6_11,26595.928,920,estimates,1956
6_12,30587.972,920,estimates,1956
7_10,17581.856,920,estimates,1956
7_12,25636.487,920,estimates,1956
11_16,23469.888,920,estimates,1956
11_17,27223.735,920,estimates,1956
11_18,30938.345,920,estimates,1956
12_14,11802.275,920,estimates,1956
12_16,19407.301,920,estimates,1956
12_17,23161.148,920,estimates,1956
12_18,26875.758,920,estimates,1956
13_17,19169.104,920,estimates,1956
13_18,22883.714,920,estimates,1956
13_19,26538.457,920,estimates,1956
15_17,11358.873,920,estimates,1956
18_23,21260.172,920,estimates,1956
15_24,35886.152,920,estimates,1956
15_49,91466.474,920,estimates,1956
15_59,103475.38,920,estimates,1956
15_64,107527.697,920,estimates,1956
20_64,88799.471,920,estimates,1956
20_69,91831.572,920,estimates,1956
25_49,55580.322,920,estimates,1956
25_64,71641.545,920,estimates,1956
25_69,74673.646,920,estimates,1956
15plus,114584.496,920,estimates,1956
16plus,110761.936,920,estimates,1956
17plus,106979.47,920,estimates,1956
18plus,103225.623,920,estimates,1956
20plus,95856.27,920,estimates,1956
21plus,92275.753,920,estimates,1956
25plus,78698.344,920,estimates,1956
50plus,23118.022,920,estimates,1956
60plus,11109.116,920,estimates,1956
65plus,7056.799,920,estimates,1956
70plus,4024.698,920,estimates,1956
75plus,1959.842,920,estimates,1956
80plus,765.292,920,estimates,1956
85plus,210.92,920,estimates,1956
90plus,46.759,920,estimates,1956
total,191076.787,920,estimates,1956
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1957
0_1,14711.022,920,estimates,1957
0_4,34151.439,920,estimates,1957
0_14,79417.821,920,estimates,1957
0_17,90859.136,920,estimates,1957
0_19,98296.549,920,estimates,1957
0_24,115755.87,920,estimates,1957
3_4,12477.913,920,estimates,1957
3_5,18089.708,920,estimates,1957
3_6,23345.269,920,estimates,1957
4_5,11625.872,920,estimates,1957
4_6,16881.433,920,estimates,1957
5_14,45266.382,920,estimates,1957
5_10,29165.647,920,estimates,1957
5_11,33313.35,920,estimates,1957
6_9,19287.24,920,estimates,1957
6_10,23553.852,920,estimates,1957
6_11,27701.555,920,estimates,1957
6_12,31753.609,920,estimates,1957
7_10,18298.291,920,estimates,1957
7_12,26498.048,920,estimates,1957
11_16,23773.485,920,estimates,1957
11_17,27542.05,920,estimates,1957
11_18,31280.853,920,estimates,1957
12_14,11953.032,920,estimates,1957
12_16,19625.782,920,estimates,1957
12_17,23394.347,920,estimates,1957
12_18,27133.15,920,estimates,1957
13_17,19342.293,920,estimates,1957
13_18,23081.096,920,estimates,1957
13_19,26779.706,920,estimates,1957
15_17,11441.315,920,estimates,1957
18_23,21554.174,920,estimates,1957
15_24,36338.049,920,estimates,1957
15_49,93191.187,920,estimates,1957
15_59,105561.379,920,estimates,1957
15_64,109694.549,920,estimates,1957
20_64,90815.821,920,estimates,1957
20_69,93897.252,920,estimates,1957
25_49,56853.138,920,estimates,1957
25_64,73356.5,920,estimates,1957
25_69,76437.931,920,estimates,1957
15plus,116917.117,920,estimates,1957
16plus,113053.699,920,estimates,1957
17plus,109244.367,920,estimates,1957
18plus,105475.802,920,estimates,1957
20plus,98038.389,920,estimates,1957
21plus,94400.202,920,estimates,1957
25plus,80579.068,920,estimates,1957
50plus,23725.93,920,estimates,1957
60plus,11355.738,920,estimates,1957
65plus,7222.568,920,estimates,1957
70plus,4141.137,920,estimates,1957
75plus,2037.54,920,estimates,1957
80plus,809.959,920,estimates,1957
85plus,234.171,920,estimates,1957
90plus,49.475,920,estimates,1957
total,196334.938,920,estimates,1957
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1958
0_1,15071.853,920,estimates,1958
0_4,35230.184,920,estimates,1958
0_14,82420.309,920,estimates,1958
0_17,93984.02,920,estimates,1958
0_19,101468.647,920,estimates,1958
0_24,119214.538,920,estimates,1958
3_4,13193.635,920,estimates,1958
3_5,19157.561,920,estimates,1958
3_6,24744.532,920,estimates,1958
4_5,12338.765,920,estimates,1958
4_6,17925.736,920,estimates,1958
5_14,47190.125,920,estimates,1958
5_10,30785.258,920,estimates,1958
5_11,35034.877,920,estimates,1958
6_9,20408.827,920,estimates,1958
6_10,24821.332,920,estimates,1958
6_11,29070.951,920,estimates,1958
6_12,33209.353,920,estimates,1958
7_10,19234.361,920,estimates,1958
7_12,27622.382,920,estimates,1958
11_16,24169.309,920,estimates,1958
11_17,27968.578,920,estimates,1958
11_18,31726.362,920,estimates,1958
12_14,12155.248,920,estimates,1958
12_16,19919.69,920,estimates,1958
12_17,23718.959,920,estimates,1958
12_18,27476.743,920,estimates,1958
13_17,19580.557,920,estimates,1958
13_18,23338.341,920,estimates,1958
13_19,27065.184,920,estimates,1958
15_17,11563.711,920,estimates,1958
18_23,21822.793,920,estimates,1958
15_24,36794.229,920,estimates,1958
15_49,95011.975,920,estimates,1958
15_59,107770.481,920,estimates,1958
15_64,112002.772,920,estimates,1958
20_64,92954.434,920,estimates,1958
20_69,96095.255,920,estimates,1958
25_49,58217.746,920,estimates,1958
25_64,75208.543,920,estimates,1958
25_69,78349.364,920,estimates,1958
15plus,119383.521,920,estimates,1958
16plus,115472.461,920,estimates,1958
17plus,111619.079,920,estimates,1958
18plus,107819.81,920,estimates,1958
20plus,100335.183,920,estimates,1958
21plus,96649.528,920,estimates,1958
25plus,82589.292,920,estimates,1958
50plus,24371.546,920,estimates,1958
60plus,11613.04,920,estimates,1958
65plus,7380.749,920,estimates,1958
70plus,4239.928,920,estimates,1958
75plus,2095.474,920,estimates,1958
80plus,838.038,920,estimates,1958
85plus,248.95,920,estimates,1958
90plus,51.538,920,estimates,1958
total,201803.83,920,estimates,1958
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1959
0_1,15426.287,920,estimates,1959
0_4,36234.095,920,estimates,1959
0_14,85577.411,920,estimates,1959
0_17,97286.276,920,estimates,1959
0_19,104822.892,920,estimates,1959
0_24,122822.269,920,estimates,1959
3_4,13574.936,920,estimates,1959
3_5,19860.629,920,estimates,1959
3_6,25774.348,920,estimates,1959
4_5,12960.512,920,estimates,1959
4_6,18874.231,920,estimates,1959
5_14,49343.316,920,estimates,1959
5_10,32550.854,920,estimates,1959
5_11,36943.394,920,estimates,1959
6_9,21635.291,920,estimates,1959
6_10,26265.161,920,estimates,1959
6_11,30657.701,920,estimates,1959
6_12,34890.447,920,estimates,1959
7_10,20351.442,920,estimates,1959
7_12,28976.728,920,estimates,1959
11_16,24657.797,920,estimates,1959
11_17,28501.327,920,estimates,1959
11_18,32290.729,920,estimates,1959
12_14,12399.922,920,estimates,1959
12_16,20265.257,920,estimates,1959
12_17,24108.787,920,estimates,1959
12_18,27898.189,920,estimates,1959
13_17,19876.041,920,estimates,1959
13_18,23665.443,920,estimates,1959
13_19,27412.657,920,estimates,1959
15_17,11708.865,920,estimates,1959
18_23,22072.051,920,estimates,1959
15_24,37244.858,920,estimates,1959
15_49,96860.692,920,estimates,1959
15_59,110015.991,920,estimates,1959
15_64,114368.522,920,estimates,1959
20_64,95123.041,920,estimates,1959
20_69,98332.823,920,estimates,1959
25_49,59615.834,920,estimates,1959
25_64,77123.664,920,estimates,1959
25_69,80333.446,920,estimates,1959
15plus,121896.164,920,estimates,1959
16plus,117932.46,920,estimates,1959
17plus,114030.829,920,estimates,1959
18plus,110187.299,920,estimates,1959
20plus,102650.683,920,estimates,1959
21plus,98935.579,920,estimates,1959
25plus,84651.306,920,estimates,1959
50plus,25035.472,920,estimates,1959
60plus,11880.173,920,estimates,1959
65plus,7527.642,920,estimates,1959
70plus,4317.86,920,estimates,1959
75plus,2130.586,920,estimates,1959
80plus,847.125,920,estimates,1959
85plus,251.229,920,estimates,1959
90plus,50.609,920,estimates,1959
total,207473.575,920,estimates,1959
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1960
0_1,15788.194,920,estimates,1960
0_4,37308.571,920,estimates,1960
0_14,88890.639,920,estimates,1960
0_17,100767.245,920,estimates,1960
0_19,108379.24,920,estimates,1960
0_24,126597.081,920,estimates,1960
3_4,14037.493,920,estimates,1960
3_5,20566.583,920,estimates,1960
3_6,26761.554,920,estimates,1960
4_5,13387.937,920,estimates,1960
4_6,19582.908,920,estimates,1960
5_14,51582.068,920,estimates,1960
5_10,34261.562,920,estimates,1960
5_11,38875.879,920,estimates,1960
6_9,22815.673,920,estimates,1960
6_10,27732.472,920,estimates,1960
6_11,32346.789,920,estimates,1960
6_12,36718.526,920,estimates,1960
7_10,21537.501,920,estimates,1960
7_12,30523.555,920,estimates,1960
11_16,25305.562,920,estimates,1960
11_17,29197.112,920,estimates,1960
11_18,33030.164,920,estimates,1960
12_14,12706.189,920,estimates,1960
12_16,20691.245,920,estimates,1960
12_17,24582.795,920,estimates,1960
12_18,28415.847,920,estimates,1960
13_17,20211.058,920,estimates,1960
13_18,24044.11,920,estimates,1960
13_19,27823.053,920,estimates,1960
15_17,11876.606,920,estimates,1960
18_23,22307.959,920,estimates,1960
15_24,37706.442,920,estimates,1960
15_49,98732.092,920,estimates,1960
15_59,112283.834,920,estimates,1960
15_64,116779.617,920,estimates,1960
20_64,97291.016,920,estimates,1960
20_69,100580.027,920,estimates,1960
25_49,61025.65,920,estimates,1960
25_64,79073.175,920,estimates,1960
25_69,82362.186,920,estimates,1960
15plus,124443.981,920,estimates,1960
16plus,120413.728,920,estimates,1960
17plus,116458.925,920,estimates,1960
18plus,112567.375,920,estimates,1960
20plus,104955.38,920,estimates,1960
21plus,101219.304,920,estimates,1960
25plus,86737.539,920,estimates,1960
50plus,25711.889,920,estimates,1960
60plus,12160.147,920,estimates,1960
65plus,7664.364,920,estimates,1960
70plus,4375.353,920,estimates,1960
75plus,2142.034,920,estimates,1960
80plus,835.28,920,estimates,1960
85plus,237.501,920,estimates,1960
90plus,43.789,920,estimates,1960
total,213334.62,920,estimates,1960
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1961
0_1,16141.303,920,estimates,1961
0_4,38355.86,920,estimates,1961
0_14,92474.503,920,estimates,1961
0_17,104534.569,920,estimates,1961
0_19,112224.068,920,estimates,1961
0_24,130604.696,920,estimates,1961
3_4,14524.036,920,estimates,1961
3_5,21327.973,920,estimates,1961
3_6,27815.616,920,estimates,1961
4_5,13917.452,920,estimates,1961
4_6,20405.095,920,estimates,1961
5_14,54118.643,920,estimates,1961
5_10,36050.702,920,estimates,1961
5_11,40955.84,920,estimates,1961
6_9,24035.229,920,estimates,1961
6_10,29246.765,920,estimates,1961
6_11,34151.903,920,estimates,1961
6_12,38754.071,920,estimates,1961
7_10,22759.122,920,estimates,1961
7_12,32266.428,920,estimates,1961
11_16,26189.267,920,estimates,1961
11_17,30128.007,920,estimates,1961
11_18,34002.313,920,estimates,1961
12_14,13162.803,920,estimates,1961
12_16,21284.129,920,estimates,1961
12_17,25222.869,920,estimates,1961
12_18,29097.175,920,estimates,1961
13_17,20620.701,920,estimates,1961
13_18,24495.007,920,estimates,1961
13_19,28310.2,920,estimates,1961
15_17,12060.066,920,estimates,1961
18_23,22492.163,920,estimates,1961
15_24,38130.193,920,estimates,1961
15_49,100492.09,920,estimates,1961
15_59,114389.446,920,estimates,1961
15_64,119020.34,920,estimates,1961
20_64,99270.775,920,estimates,1961
20_69,102626.767,920,estimates,1961
25_49,62361.897,920,estimates,1961
25_64,80890.147,920,estimates,1961
25_69,84246.139,920,estimates,1961
15plus,126903.155,920,estimates,1961
16plus,122797.459,920,estimates,1961
17plus,118781.829,920,estimates,1961
18plus,114843.089,920,estimates,1961
20plus,107153.59,920,estimates,1961
21plus,103392.754,920,estimates,1961
25plus,88772.962,920,estimates,1961
50plus,26411.065,920,estimates,1961
60plus,12513.709,920,estimates,1961
65plus,7882.815,920,estimates,1961
70plus,4526.823,920,estimates,1961
75plus,2247.278,920,estimates,1961
80plus,899.817,920,estimates,1961
85plus,268.299,920,estimates,1961
90plus,52.4,920,estimates,1961
total,219377.658,920,estimates,1961
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1962
0_1,16550.592,920,estimates,1962
0_4,39380.13,920,estimates,1962
0_14,96152.571,920,estimates,1962
0_17,108434.502,920,estimates,1962
0_19,116214.818,920,estimates,1962
0_24,134742.139,920,estimates,1962
3_4,14953.219,920,estimates,1962
3_5,22001.296,920,estimates,1962
3_6,28749.909,920,estimates,1962
4_5,14386.104,920,estimates,1962
4_6,21134.717,920,estimates,1962
5_14,56772.441,920,estimates,1962
5_10,37743.053,920,estimates,1962
5_11,42943.276,920,estimates,1962
6_9,25176.906,920,estimates,1962
6_10,30694.976,920,estimates,1962
6_11,35895.199,920,estimates,1962
6_12,40788.451,920,estimates,1962
7_10,23946.363,920,estimates,1962
7_12,34039.838,920,estimates,1962
11_16,27310.111,920,estimates,1962
11_17,31311.319,920,estimates,1962
11_18,35234.256,920,estimates,1962
12_14,13829.165,920,estimates,1962
12_16,22109.888,920,estimates,1962
12_17,26111.096,920,estimates,1962
12_18,30034.033,920,estimates,1962
13_17,21217.844,920,estimates,1962
13_18,25140.781,920,estimates,1962
13_19,28998.16,920,estimates,1962
15_17,12281.931,920,estimates,1962
18_23,22686.054,920,estimates,1962
15_24,38589.568,920,estimates,1962
15_49,102315.976,920,estimates,1962
15_59,116565.886,920,estimates,1962
15_64,121352.682,920,estimates,1962
20_64,101290.435,920,estimates,1962
20_69,104720.052,920,estimates,1962
25_49,63726.408,920,estimates,1962
25_64,82763.114,920,estimates,1962
25_69,86192.731,920,estimates,1962
15plus,129441.412,920,estimates,1962
16plus,125252.867,920,estimates,1962
17plus,121160.689,920,estimates,1962
18plus,117159.481,920,estimates,1962
20plus,109379.165,920,estimates,1962
21plus,105581.467,920,estimates,1962
25plus,90851.844,920,estimates,1962
50plus,27125.436,920,estimates,1962
60plus,12875.526,920,estimates,1962
65plus,8088.73,920,estimates,1962
70plus,4659.113,920,estimates,1962
75plus,2332.58,920,estimates,1962
80plus,949.622,920,estimates,1962
85plus,291.306,920,estimates,1962
90plus,60.746,920,estimates,1962
total,225593.983,920,estimates,1962
"Region, subregion, country or area *",South-Eastern Asia,920,estimates,1963
0_1,16957.882,920,estimates,1963
0_4,40405.46,920,estimates,1963
0_14,99852.97,920,estimates,1963
0_17,112440.695,920,estimates,1963
0_19,120335.158,920,estimates,1963
0_24,139011.34,920,estimates,1963
3_4,15344.122,920,estimates,1963
3_5,22609.865,920,estimates,1963
3_6,29592.642,920,estimates,1963
4_5,14805.91,920,estimates,1963
4_6,21788.687,920,estimates,1963
5_14,59447.51,920,estimates,1963
5_10,39290.49,920,estimates,1963
