agebroad,population,region,variant,year
"Region, subregion, country or area *",Northern Africa,912,estimates,1950
0_1,3772.471,912,estimates,1950
0_4,8251.446,912,estimates,1950
0_14,19574.619,912,estimates,1950
0_17,22686.076,912,estimates,1950
0_19,24678.841,912,estimates,1950
0_24,29242.452,912,estimates,1950
3_4,2857.202,912,estimates,1950
3_5,4141.51,912,estimates,1950
3_6,5357.677,912,estimates,1950
4_5,2657.118,912,estimates,1950
4_6,3873.285,912,estimates,1950
5_14,11323.173,912,estimates,1950
5_10,6997.931,912,estimates,1950
5_11,8092.054,912,estimates,1950
6_9,4618.672,912,estimates,1950
6_10,5713.623,912,estimates,1950
6_11,6807.746,912,estimates,1950
6_12,7898.817,912,estimates,1950
7_10,4497.456,912,estimates,1950
7_12,6682.65,912,estimates,1950
11_16,6411.658,912,estimates,1950
11_17,7436.699,912,estimates,1950
11_18,8443.842,912,estimates,1950
12_14,3231.119,912,estimates,1950
12_16,5317.535,912,estimates,1950
12_17,6342.576,912,estimates,1950
12_18,7349.719,912,estimates,1950
13_17,5251.505,912,estimates,1950
13_18,6258.648,912,estimates,1950
13_19,7244.27,912,estimates,1950
15_17,3111.457,912,estimates,1950
18_23,5703.63,912,estimates,1950
15_24,9667.833,912,estimates,1950
15_49,23708.073,912,estimates,1950
15_59,26820.119,912,estimates,1950
15_64,27861.756,912,estimates,1950
20_64,22757.534,912,estimates,1950
20_69,23509.698,912,estimates,1950
25_49,14040.24,912,estimates,1950
25_64,18193.923,912,estimates,1950
25_69,18946.087,912,estimates,1950
15plus,29474.324,912,estimates,1950
16plus,28426.051,912,estimates,1950
17plus,27387.908,912,estimates,1950
18plus,26362.867,912,estimates,1950
20plus,24370.102,912,estimates,1950
21plus,23405.979,912,estimates,1950
25plus,19806.491,912,estimates,1950
50plus,5766.251,912,estimates,1950
60plus,2654.205,912,estimates,1950
65plus,1612.568,912,estimates,1950
70plus,860.404,912,estimates,1950
75plus,379.313,912,estimates,1950
80plus,145.758,912,estimates,1950
85plus,45.522,912,estimates,1950
90plus,13.937,912,estimates,1950
total,49048.943,912,estimates,1950
"Region, subregion, country or area *",Northern Africa,912,estimates,1951
0_1,3912.628,912,estimates,1951
0_4,8691.572,912,estimates,1951
0_14,20235.552,912,estimates,1951
0_17,23354.96,912,estimates,1951
0_19,25366.327,912,estimates,1951
0_24,30008.863,912,estimates,1951
3_4,3044.67,912,estimates,1951
3_5,4401.253,912,estimates,1951
3_6,5674.244,912,estimates,1951
4_5,2816.319,912,estimates,1951
4_6,4089.31,912,estimates,1951
5_14,11543.98,912,estimates,1951
5_10,7216.604,912,estimates,1951
5_11,8305.56,912,estimates,1951
6_9,4759.07,912,estimates,1951
6_10,5860.021,912,estimates,1951
6_11,6948.977,912,estimates,1951
6_12,8035.523,912,estimates,1951
7_10,4587.03,912,estimates,1951
7_12,6762.532,912,estimates,1951
11_16,6418.482,912,estimates,1951
11_17,7446.784,912,estimates,1951
11_18,8461.544,912,estimates,1951
12_14,3238.42,912,estimates,1951
12_16,5329.526,912,estimates,1951
12_17,6357.828,912,estimates,1951
12_18,7372.588,912,estimates,1951
13_17,5271.282,912,estimates,1951
13_18,6286.042,912,estimates,1951
13_19,7282.649,912,estimates,1951
15_17,3119.408,912,estimates,1951
18_23,5777.932,912,estimates,1951
15_24,9773.311,912,estimates,1951
15_49,24089.996,912,estimates,1951
15_59,27273.338,912,estimates,1951
15_64,28337.173,912,estimates,1951
20_64,23206.398,912,estimates,1951
20_69,23974.943,912,estimates,1951
25_49,14316.685,912,estimates,1951
25_64,18563.862,912,estimates,1951
25_69,19332.407,912,estimates,1951
15plus,30002.317,912,estimates,1951
16plus,28950.186,912,estimates,1951
17plus,27911.211,912,estimates,1951
18plus,26882.909,912,estimates,1951
20plus,24871.542,912,estimates,1951
21plus,23896.572,912,estimates,1951
25plus,20229.006,912,estimates,1951
50plus,5912.321,912,estimates,1951
60plus,2728.979,912,estimates,1951
65plus,1665.144,912,estimates,1951
70plus,896.599,912,estimates,1951
75plus,400.484,912,estimates,1951
80plus,152.75,912,estimates,1951
85plus,48.233,912,estimates,1951
90plus,13.995,912,estimates,1951
total,50237.869,912,estimates,1951
"Region, subregion, country or area *",Northern Africa,912,estimates,1952
0_1,3927.855,912,estimates,1952
0_4,9009.118,912,estimates,1952
0_14,20866.812,912,estimates,1952
