agebroad,population,region,variant,year
0_1,110314.595,1517,estimates,1950
0_4,245614.879,1517,estimates,1950
0_14,627381.186,1517,estimates,1950
0_17,732208.752,1517,estimates,1950
0_19,798993.213,1517,estimates,1950
0_24,956091.727,1517,estimates,1950
3_4,87068.656,1517,estimates,1950
3_5,127388.584,1517,estimates,1950
3_6,166387.618,1517,estimates,1950
4_5,82552.296,1517,estimates,1950
4_6,121551.33,1517,estimates,1950
5_14,381766.307,1517,estimates,1950
5_10,230565.454,1517,estimates,1950
5_11,268839.777,1517,estimates,1950
6_9,152487.229,1517,estimates,1950
6_10,190245.526,1517,estimates,1950
6_11,228519.849,1517,estimates,1950
6_12,266923.937,1517,estimates,1950
7_10,151246.492,1517,estimates,1950
7_12,227924.903,1517,estimates,1950
11_16,221909.047,1517,estimates,1950
11_17,256028.419,1517,estimates,1950
11_18,289616.709,1517,estimates,1950
12_14,112926.53,1517,estimates,1950
12_16,183634.724,1517,estimates,1950
12_17,217754.096,1517,estimates,1950
12_18,251342.386,1517,estimates,1950
13_17,179350.008,1517,estimates,1950
13_18,212938.298,1517,estimates,1950
13_19,246134.469,1517,estimates,1950
15_17,104827.566,1517,estimates,1950
18_23,194252.168,1517,estimates,1950
15_24,328710.541,1517,estimates,1950
15_49,868091.448,1517,estimates,1950
15_59,990859.25,1517,estimates,1950
15_64,1035446.52,1517,estimates,1950
20_64,863834.493,1517,estimates,1950
20_69,895815.083,1517,estimates,1950
25_49,539380.907,1517,estimates,1950
25_64,706735.979,1517,estimates,1950
25_69,738716.569,1517,estimates,1950
15plus,1107099.656,1517,estimates,1950
16plus,1071290.049,1517,estimates,1950
17plus,1036391.462,1517,estimates,1950
18plus,1002272.09,1517,estimates,1950
20plus,935487.629,1517,estimates,1950
21plus,902743.273,1517,estimates,1950
25plus,778389.115,1517,estimates,1950
50plus,239008.208,1517,estimates,1950
60plus,116240.406,1517,estimates,1950
65plus,71653.136,1517,estimates,1950
70plus,39672.546,1517,estimates,1950
75plus,18878.455,1517,estimates,1950
80plus,7091.294,1517,estimates,1950
85plus,2208.525,1517,estimates,1950
90plus,584.691,1517,estimates,1950
total,1734480.842,1517,estimates,1950
0_1,119018.605,1517,estimates,1951
0_4,262605.131,1517,estimates,1951
0_14,647856.597,1517,estimates,1951
0_17,754728.144,1517,estimates,1951
0_19,822025.298,1517,estimates,1951
0_24,981588.184,1517,estimates,1951
3_4,92045.417,1517,estimates,1951
3_5,134027.526,1517,estimates,1951
3_6,174150.192,1517,estimates,1951
4_5,86425.228,1517,estimates,1951
4_6,126547.894,1517,estimates,1951
5_14,385251.466,1517,estimates,1951
5_10,233710.678,1517,estimates,1951
5_11,271315.837,1517,estimates,1951
6_9,154309.307,1517,estimates,1951
6_10,191728.569,1517,estimates,1951
6_11,229333.728,1517,estimates,1951
6_12,267438.775,1517,estimates,1951
7_10,151605.903,1517,estimates,1951
7_12,227316.109,1517,estimates,1951
11_16,223708.462,1517,estimates,1951
11_17,258412.335,1517,estimates,1951
11_18,292329.333,1517,estimates,1951
12_14,113935.629,1517,estimates,1951
12_16,186103.303,1517,estimates,1951
12_17,220807.176,1517,estimates,1951
12_18,254724.174,1517,estimates,1951
13_17,182702.129,1517,estimates,1951
13_18,216619.127,1517,estimates,1951
13_19,249999.283,1517,estimates,1951
15_17,106871.547,1517,estimates,1951
18_23,196339.301,1517,estimates,1951
15_24,333731.587,1517,estimates,1951
15_49,881692.615,1517,estimates,1951
15_59,1006477.53,1517,estimates,1951
15_64,1051311.096,1517,estimates,1951
20_64,877142.395,1517,estimates,1951
20_69,909647.781,1517,estimates,1951
25_49,547961.028,1517,estimates,1951
25_64,717579.509,1517,estimates,1951
25_69,750084.895,1517,estimates,1951
15plus,1124537.746,1517,estimates,1951
16plus,1087993.284,1517,estimates,1951
17plus,1052370.072,1517,estimates,1951
18plus,1017666.199,1517,estimates,1951
20plus,950369.045,1517,estimates,1951
21plus,917385.286,1517,estimates,1951
25plus,790806.159,1517,estimates,1951
50plus,242845.131,1517,estimates,1951
60plus,118060.216,1517,estimates,1951
65plus,73226.65,1517,estimates,1951
70plus,40721.264,1517,estimates,1951
75plus,19649.958,1517,estimates,1951
80plus,7595.025,1517,estimates,1951
85plus,2371.046,1517,estimates,1951
90plus,619.615,1517,estimates,1951
total,1772394.343,1517,estimates,1951
0_1,126990.594,1517,estimates,1952
0_4,279134.406,1517,estimates,1952
0_14,668292.747,1517,estimates,1952
0_17,777353.119,1517,estimates,1952
0_19,845456.248,1517,estimates,1952
0_24,1006551.618,1517,estimates,1952
3_4,97352.729,1517,estimates,1952
3_5,141314.601,1517,estimates,1952
3_6,182961.761,1517,estimates,1952
4_5,90843.89,1517,estimates,1952
4_6,132491.05,1517,estimates,1952
5_14,389158.341,1517,estimates,1952
5_10,238707.532,1517,estimates,1952
5_11,275896.174,1517,estimates,1952
6_9,157535.014,1517,estimates,1952
6_10,194745.66,1517,estimates,1952
6_11,231934.302,1517,estimates,1952
6_12,269327.435,1517,estimates,1952
7_10,153098.5,1517,estimates,1952
7_12,227680.275,1517,estimates,1952
11_16,224131.035,1517,estimates,1952
11_17,259511.181,1517,estimates,1952
11_18,293960.462,1517,estimates,1952
12_14,113262.167,1517,estimates,1952
12_16,186942.393,1517,estimates,1952
12_17,222322.539,1517,estimates,1952
12_18,256771.82,1517,estimates,1952
13_17,184929.406,1517,estimates,1952
13_18,219378.687,1517,estimates,1952
13_19,253032.535,1517,estimates,1952
15_17,109060.372,1517,estimates,1952
18_23,198014.363,1517,estimates,1952
15_24,338258.871,1517,estimates,1952
15_49,894360.648,1517,estimates,1952
15_59,1021275.704,1517,estimates,1952
15_64,1066194.497,1517,estimates,1952
20_64,889030.996,1517,estimates,1952
20_69,922034.107,1517,estimates,1952
25_49,556101.777,1517,estimates,1952
25_64,727935.626,1517,estimates,1952
25_69,760938.737,1517,estimates,1952
15plus,1140596.741,1517,estimates,1952
16plus,1103224.395,1517,estimates,1952
17plus,1066916.515,1517,estimates,1952
18plus,1031536.369,1517,estimates,1952
20plus,963433.24,1517,estimates,1952
21plus,930319.007,1517,estimates,1952
25plus,802337.87,1517,estimates,1952
50plus,246236.093,1517,estimates,1952
60plus,119321.037,1517,estimates,1952
65plus,74402.244,1517,estimates,1952
70plus,41399.133,1517,estimates,1952
75plus,20113.788,1517,estimates,1952
80plus,7952.287,1517,estimates,1952
85plus,2469.443,1517,estimates,1952
90plus,649.736,1517,estimates,1952
total,1808889.488,1517,estimates,1952
0_1,132036.849,1517,estimates,1953
0_4,292488.186,1517,estimates,1953
0_14,687346.623,1517,estimates,1953
0_17,798365.128,1517,estimates,1953
0_19,867732.876,1517,estimates,1953
0_24,1030056.414,1517,estimates,1953
3_4,102693.769,1517,estimates,1953
3_5,148880.377,1517,estimates,1953
3_6,192384.998,1517,estimates,1953
4_5,95612.664,1517,estimates,1953
4_6,139117.285,1517,estimates,1953
5_14,394858.437,1517,estimates,1953
5_10,246062.764,1517,estimates,1953
5_11,282998.941,1517,estimates,1953
6_9,162602.083,1517,estimates,1953
6_10,199876.156,1517,estimates,1953
6_11,236812.333,1517,estimates,1953
6_12,273790.78,1517,estimates,1953
7_10,156371.535,1517,estimates,1953
7_12,230286.159,1517,estimates,1953
11_16,223723.833,1517,estimates,1953
11_17,259814.178,1517,estimates,1953
11_18,294969.601,1517,estimates,1953
12_14,111859.496,1517,estimates,1953
12_16,186787.656,1517,estimates,1953
12_17,222878.001,1517,estimates,1953
12_18,258033.424,1517,estimates,1953
13_17,185899.554,1517,estimates,1953
13_18,221054.977,1517,estimates,1953
13_19,255267.302,1517,estimates,1953
15_17,111018.505,1517,estimates,1953
18_23,200124.694,1517,estimates,1953
15_24,342709.791,1517,estimates,1953
15_49,907632.368,1517,estimates,1953
15_59,1037022.132,1517,estimates,1953
15_64,1082092.699,1517,estimates,1953
20_64,901706.446,1517,estimates,1953
20_69,935209.526,1517,estimates,1953
25_49,564922.577,1517,estimates,1953
25_64,739382.908,1517,estimates,1953
25_69,772885.988,1517,estimates,1953
15plus,1157383.651,1517,estimates,1953
16plus,1119610.326,1517,estimates,1953
17plus,1082455.491,1517,estimates,1953
18plus,1046365.146,1517,estimates,1953
20plus,976997.398,1517,estimates,1953
21plus,943589.639,1517,estimates,1953
25plus,814673.86,1517,estimates,1953
50plus,249751.283,1517,estimates,1953
60plus,120361.519,1517,estimates,1953
65plus,75290.952,1517,estimates,1953
70plus,41787.872,1517,estimates,1953
75plus,20275.384,1517,estimates,1953
80plus,8105.548,1517,estimates,1953
85plus,2486.383,1517,estimates,1953
90plus,657.859,1517,estimates,1953
total,1844730.274,1517,estimates,1953
0_1,135004.198,1517,estimates,1954
0_4,301790.661,1517,estimates,1954
0_14,705023.014,1517,estimates,1954
0_17,817162.774,1517,estimates,1954
0_19,888074.389,1517,estimates,1954
0_24,1052070.384,1517,estimates,1954
3_4,107090.715,1517,estimates,1954
3_5,155551.195,1517,estimates,1954
3_6,201117.534,1517,estimates,1954
4_5,100288.42,1517,estimates,1954
4_6,145854.759,1517,estimates,1954
5_14,403232.353,1517,estimates,1954
5_10,255588.281,1517,estimates,1954
5_11,292615.631,1517,estimates,1954
6_9,169176.536,1517,estimates,1954
6_10,207127.801,1517,estimates,1954
6_11,244155.151,1517,estimates,1954
6_12,280877.411,1517,estimates,1954
7_10,161561.462,1517,estimates,1954
7_12,235311.072,1517,estimates,1954
11_16,222791.979,1517,estimates,1954
11_17,259783.832,1517,estimates,1954
11_18,295710.839,1517,estimates,1954
12_14,110616.722,1517,estimates,1954
12_16,185764.629,1517,estimates,1954
12_17,222756.482,1517,estimates,1954
12_18,258683.489,1517,estimates,1954
13_17,186034.222,1517,estimates,1954
13_18,221961.229,1517,estimates,1954
13_19,256945.837,1517,estimates,1954
15_17,112139.76,1517,estimates,1954
18_23,203095.219,1517,estimates,1954
15_24,347047.37,1517,estimates,1954
15_49,921859.539,1517,estimates,1954
15_59,1054122.268,1517,estimates,1954
15_64,1099608.193,1517,estimates,1954
20_64,916556.818,1517,estimates,1954
20_69,950542.21,1517,estimates,1954
25_49,574812.169,1517,estimates,1954
25_64,752560.823,1517,estimates,1954
25_69,786546.215,1517,estimates,1954
15plus,1175535.351,1517,estimates,1954
16plus,1138002.24,1517,estimates,1954
17plus,1100387.444,1517,estimates,1954
18plus,1063395.591,1517,estimates,1954
20plus,992483.976,1517,estimates,1954
21plus,958454.81,1517,estimates,1954
25plus,828487.981,1517,estimates,1954
50plus,253675.812,1517,estimates,1954
60plus,121413.083,1517,estimates,1954
65plus,75927.158,1517,estimates,1954
70plus,41941.766,1517,estimates,1954
75plus,20141.137,1517,estimates,1954
80plus,8001.256,1517,estimates,1954
85plus,2397.272,1517,estimates,1954
90plus,614.465,1517,estimates,1954
total,1880558.365,1517,estimates,1954
0_1,136073.045,1517,estimates,1955
0_4,308409.033,1517,estimates,1955
0_14,722311.179,1517,estimates,1955
0_17,834233.573,1517,estimates,1955
0_19,906920.762,1517,estimates,1955
0_24,1073373.798,1517,estimates,1955
3_4,111032.024,1517,estimates,1955
3_5,161491.22,1517,estimates,1955
3_6,209052.986,1517,estimates,1955
4_5,104169.109,1517,estimates,1955
4_6,151730.875,1517,estimates,1955
5_14,413902.146,1517,estimates,1955
5_10,265997.194,1517,estimates,1955
5_11,303780.89,1517,estimates,1955
6_9,176272.666,1517,estimates,1955
6_10,215537.998,1517,estimates,1955
6_11,253321.694,1517,estimates,1955
6_12,290155.857,1517,estimates,1955
7_10,167976.232,1517,estimates,1955
7_12,242594.091,1517,estimates,1955
11_16,222323.156,1517,estimates,1955
11_17,259827.346,1517,estimates,1955
11_18,296703.696,1517,estimates,1955
12_14,110121.256,1517,estimates,1955
12_16,184539.46,1517,estimates,1955
12_17,222043.65,1517,estimates,1955
12_18,258920,1517,estimates,1955
13_17,185209.487,1517,estimates,1955
13_18,222085.837,1517,estimates,1955
13_19,257896.676,1517,estimates,1955
15_17,111922.394,1517,estimates,1955
18_23,207023.768,1517,estimates,1955
15_24,351062.619,1517,estimates,1955
15_49,936603.79,1517,estimates,1955
15_59,1072049.335,1517,estimates,1955
15_64,1118284.067,1517,estimates,1955
20_64,933674.484,1517,estimates,1955
20_69,968116.743,1517,estimates,1955
25_49,585541.171,1517,estimates,1955
25_64,767221.448,1517,estimates,1955
25_69,801663.707,1517,estimates,1955
15plus,1194581.199,1517,estimates,1955
16plus,1157598.378,1517,estimates,1955
17plus,1120162.995,1517,estimates,1955
18plus,1082658.805,1517,estimates,1955
20plus,1009971.616,1517,estimates,1955
21plus,975110.901,1517,estimates,1955
25plus,843518.58,1517,estimates,1955
50plus,257977.409,1517,estimates,1955
60plus,122531.864,1517,estimates,1955
65plus,76297.132,1517,estimates,1955
70plus,41854.873,1517,estimates,1955
75plus,19700.265,1517,estimates,1955
80plus,7593.169,1517,estimates,1955
85plus,2152.898,1517,estimates,1955
90plus,488.094,1517,estimates,1955
total,1916892.378,1517,estimates,1955
0_1,137677.766,1517,estimates,1956
0_4,319131.229,1517,estimates,1956
0_14,746645.409,1517,estimates,1956
0_17,856897.742,1517,estimates,1956
0_19,930646.248,1517,estimates,1956
0_24,1099221.264,1517,estimates,1956
3_4,117091.151,1517,estimates,1956
3_5,170348.135,1517,estimates,1956
3_6,220434.539,1517,estimates,1956
4_5,109949.852,1517,estimates,1956
4_6,160036.256,1517,estimates,1956
5_14,427514.18,1517,estimates,1956
5_10,278200.857,1517,estimates,1956
5_11,317201.174,1517,estimates,1956
6_9,184320.418,1517,estimates,1956
6_10,224943.873,1517,estimates,1956
6_11,263944.19,1517,estimates,1956
6_12,301448.816,1517,estimates,1956
7_10,174857.469,1517,estimates,1956
7_12,251362.412,1517,estimates,1956
11_16,222436.958,1517,estimates,1956
11_17,259565.656,1517,estimates,1956
