agebroad,population,region,variant,year
0_1,37719.895,901,estimates,1950
0_4,82923.299,901,estimates,1950
0_14,223337.008,901,estimates,1950
0_17,264199.673,901,estimates,1950
0_19,291491.357,901,estimates,1950
0_24,362682.11,901,estimates,1950
3_4,29043.288,901,estimates,1950
3_5,42622.8,901,estimates,1950
3_6,55953.577,901,estimates,1950
4_5,27679.54,901,estimates,1950
4_6,41010.317,901,estimates,1950
5_14,140413.709,901,estimates,1950
5_10,81480.236,901,estimates,1950
5_11,96184.186,901,estimates,1950
6_9,53784.819,901,estimates,1950
6_10,67900.724,901,estimates,1950
6_11,82604.674,901,estimates,1950
6_12,97621.338,901,estimates,1950
7_10,54569.947,901,estimates,1950
7_12,84290.561,901,estimates,1950
11_16,86461.782,901,estimates,1950
11_17,99796.138,901,estimates,1950
11_18,113268.283,901,estimates,1950
12_14,44229.523,901,estimates,1950
12_16,71757.832,901,estimates,1950
12_17,85092.188,901,estimates,1950
12_18,98564.333,901,estimates,1950
13_17,70075.524,901,estimates,1950
13_18,83547.669,901,estimates,1950
13_19,97367.208,901,estimates,1950
15_17,40862.665,901,estimates,1950
18_23,84489.974,901,estimates,1950
15_24,139345.102,901,estimates,1950
15_49,418751.244,901,estimates,1950
15_59,497596.865,901,estimates,1950
15_64,528784.063,901,estimates,1950
20_64,460629.714,901,estimates,1950
20_69,485863.628,901,estimates,1950
25_49,279406.142,901,estimates,1950
25_64,389438.961,901,estimates,1950
25_69,414672.875,901,estimates,1950
15plus,591528.061,901,estimates,1950
16plus,577551.096,901,estimates,1950
17plus,563999.752,901,estimates,1950
18plus,550665.396,901,estimates,1950
20plus,523373.712,901,estimates,1950
21plus,509283.691,901,estimates,1950
25plus,452182.959,901,estimates,1950
50plus,172776.817,901,estimates,1950
60plus,93931.196,901,estimates,1950
65plus,62743.998,901,estimates,1950
70plus,37510.084,901,estimates,1950
75plus,19323.715,901,estimates,1950
80plus,8074.107,901,estimates,1950
85plus,2836.424,901,estimates,1950
90plus,726.615,901,estimates,1950
total,814865.069,901,estimates,1950
0_1,37808.555,901,estimates,1951
0_4,86685.465,901,estimates,1951
0_14,226687.5,901,estimates,1951
0_17,268400.039,901,estimates,1951
0_19,295074.548,901,estimates,1951
0_24,365763.616,901,estimates,1951
3_4,31265.936,901,estimates,1951
3_5,45537.817,901,estimates,1951
3_6,59242.457,901,estimates,1951
4_5,29353.584,901,estimates,1951
4_6,43058.224,901,estimates,1951
5_14,140002.035,901,estimates,1951
5_10,81522.61,901,estimates,1951
5_11,95602.017,901,estimates,1951
6_9,53591.488,901,estimates,1951
6_10,67250.729,901,estimates,1951
6_11,81330.136,901,estimates,1951
6_12,95986.81,901,estimates,1951
7_10,53546.089,901,estimates,1951
7_12,82282.17,901,estimates,1951
11_16,86704.732,901,estimates,1951
11_17,100191.964,901,estimates,1951
11_18,113460.77,901,estimates,1951
12_14,44400.018,901,estimates,1951
12_16,72625.325,901,estimates,1951
12_17,86112.557,901,estimates,1951
12_18,99381.363,901,estimates,1951
13_17,71455.883,901,estimates,1951
13_18,84724.689,901,estimates,1951
13_19,98130.392,901,estimates,1951
15_17,41712.539,901,estimates,1951
18_23,83117.03,901,estimates,1951
15_24,139076.116,901,estimates,1951
15_49,421423.811,901,estimates,1951
15_59,501841.498,901,estimates,1951
15_64,533254.947,901,estimates,1951
20_64,464867.899,901,estimates,1951
20_69,490392.286,901,estimates,1951
25_49,282347.695,901,estimates,1951
25_64,394178.831,901,estimates,1951
25_69,419703.218,901,estimates,1951
15plus,597525.165,901,estimates,1951
16plus,583214.706,901,estimates,1951
17plus,569299.858,901,estimates,1951
18plus,555812.626,901,estimates,1951
20plus,529138.117,901,estimates,1951
21plus,515385.397,901,estimates,1951
25plus,458449.049,901,estimates,1951
50plus,176101.354,901,estimates,1951
60plus,95683.667,901,estimates,1951
65plus,64270.218,901,estimates,1951
70plus,38745.831,901,estimates,1951
75plus,20209.813,901,estimates,1951
80plus,8580.957,901,estimates,1951
85plus,3022.837,901,estimates,1951
90plus,809.373,901,estimates,1951
total,824212.665,901,estimates,1951
0_1,34727.385,901,estimates,1952
0_4,87413.967,901,estimates,1952
0_14,228213.752,901,estimates,1952
0_17,271193.484,901,estimates,1952
0_19,297910.058,901,estimates,1952
0_24,367675.234,901,estimates,1952
3_4,33743.933,901,estimates,1952
3_5,49010.342,901,estimates,1952
3_6,63495.823,901,estimates,1952
4_5,31527.731,901,estimates,1952
4_6,46013.212,901,estimates,1952
5_14,140799.785,901,estimates,1952
