region,variant,freq,year,under60mortalityper1000livebirth
913,estimates,5yearly,1950,535.517890273801
913,estimates,5yearly,1955,494.851187110507
913,estimates,5yearly,1960,466.967224379256
913,estimates,5yearly,1965,439.262873599723
913,estimates,5yearly,1970,425.082439797008
913,estimates,5yearly,1975,417.872392193786
913,estimates,5yearly,1980,404.081264677089
913,estimates,5yearly,1985,358.510981924022
913,estimates,5yearly,1990,339.946992399926
913,estimates,5yearly,1995,419.783534173652
913,estimates,5yearly,2000,544.728644965704
913,estimates,5yearly,2005,561.660429636523
913,estimates,5yearly,2010,436.18499083718
913,medium_variant,5yearly,2015,352.822264033823
913,medium_variant,5yearly,2020,335.662793850701
913,medium_variant,5yearly,2025,316.217928556514
913,medium_variant,5yearly,2030,293.507232499812
913,medium_variant,5yearly,2035,267.684905886182
913,medium_variant,5yearly,2040,242.549337500808
913,medium_variant,5yearly,2045,219.884292855251
913,medium_variant,5yearly,2050,199.062778294708
913,medium_variant,5yearly,2055,180.677064317878
913,medium_variant,5yearly,2060,163.7978039685
913,medium_variant,5yearly,2065,148.978267395743
913,medium_variant,5yearly,2070,136.73966233725
913,medium_variant,5yearly,2075,126.09397657778
913,medium_variant,5yearly,2080,116.303631771762
913,medium_variant,5yearly,2085,107.172070459926
913,medium_variant,5yearly,2090,98.7388306991278
913,medium_variant,5yearly,2095,90.6747392567516
