region,variant,freq,year,under60mortalityper1000livebirth
906,estimates,5yearly,1950,573.900843876959
906,estimates,5yearly,1955,556.421639527333
906,estimates,5yearly,1960,549.00585152902
906,estimates,5yearly,1965,384.571725903974
906,estimates,5yearly,1970,286.917408496742
906,estimates,5yearly,1975,226.661604342534
906,estimates,5yearly,1980,197.432599987718
906,estimates,5yearly,1985,179.77122326244
906,estimates,5yearly,1990,169.573961365438
906,estimates,5yearly,1995,156.5172865708
906,estimates,5yearly,2000,128.202814994484
906,estimates,5yearly,2005,111.041189173726
906,estimates,5yearly,2010,98.4369853147176
906,medium_variant,5yearly,2015,90.7137033162367
906,medium_variant,5yearly,2020,83.8593025208525
906,medium_variant,5yearly,2025,77.6617719983045
906,medium_variant,5yearly,2030,71.8481546618748
906,medium_variant,5yearly,2035,66.7504151866883
906,medium_variant,5yearly,2040,62.0771066805911
906,medium_variant,5yearly,2045,57.7037351948227
906,medium_variant,5yearly,2050,53.4066991430628
906,medium_variant,5yearly,2055,49.5279300642282
906,medium_variant,5yearly,2060,46.0720920325347
906,medium_variant,5yearly,2065,42.6908505469249
906,medium_variant,5yearly,2070,39.5919446595071
906,medium_variant,5yearly,2075,36.6300934736792
906,medium_variant,5yearly,2080,34.1482195744112
906,medium_variant,5yearly,2085,31.744933226777
906,medium_variant,5yearly,2090,29.3671494273015
906,medium_variant,5yearly,2095,27.1483989257265
