region,variant,freq,year,under60mortalityper1000livebirth
901,estimates,5yearly,1950,268.208226614077
901,estimates,5yearly,1955,225.760065569575
901,estimates,5yearly,1960,201.202623210103
901,estimates,5yearly,1965,191.905117463917
901,estimates,5yearly,1970,184.285380789601
901,estimates,5yearly,1975,177.148640563875
901,estimates,5yearly,1980,169.698640903109
901,estimates,5yearly,1985,154.328356753863
901,estimates,5yearly,1990,158.262186578549
901,estimates,5yearly,1995,151.476294475744
901,estimates,5yearly,2000,146.794050546538
901,estimates,5yearly,2005,136.289322765692
901,estimates,5yearly,2010,117.208528699058
901,medium_variant,5yearly,2015,107.796773163684
901,medium_variant,5yearly,2020,99.1292048879741
901,medium_variant,5yearly,2025,91.9491292157484
901,medium_variant,5yearly,2030,86.0258630645823
901,medium_variant,5yearly,2035,79.6687708302266
901,medium_variant,5yearly,2040,73.3395186821777
901,medium_variant,5yearly,2045,66.99006137374
901,medium_variant,5yearly,2050,60.9583683389767
901,medium_variant,5yearly,2055,56.4624773827896
901,medium_variant,5yearly,2060,52.5642516263568
901,medium_variant,5yearly,2065,48.4892975302532
901,medium_variant,5yearly,2070,44.4806320179272
901,medium_variant,5yearly,2075,40.5984433938568
901,medium_variant,5yearly,2080,37.1591405616412
901,medium_variant,5yearly,2085,34.105835355389
901,medium_variant,5yearly,2090,31.1264050109491
901,medium_variant,5yearly,2095,28.4342613842851
