region,variant,freq,year,under60mortalityper1000livebirth
1500,estimates,5yearly,1950,710.120359312442
1500,estimates,5yearly,1955,671.566249493223
1500,estimates,5yearly,1960,642.687441505572
1500,estimates,5yearly,1965,611.329923393128
1500,estimates,5yearly,1970,579.109315577535
1500,estimates,5yearly,1975,549.897323561631
1500,estimates,5yearly,1980,526.628955798285
1500,estimates,5yearly,1985,505.300918471472
1500,estimates,5yearly,1990,508.468240170665
1500,estimates,5yearly,1995,500.175200408999
1500,estimates,5yearly,2000,471.854669798388
1500,estimates,5yearly,2005,407.745518009926
1500,estimates,5yearly,2010,349.716980026165
1500,medium_variant,5yearly,2015,311.644403440665
1500,medium_variant,5yearly,2020,285.868159750862
1500,medium_variant,5yearly,2025,261.57336865849
1500,medium_variant,5yearly,2030,239.382444412739
1500,medium_variant,5yearly,2035,219.589289205639
1500,medium_variant,5yearly,2040,202.596582407068
1500,medium_variant,5yearly,2045,187.570855065863
1500,medium_variant,5yearly,2050,174.463766459482
1500,medium_variant,5yearly,2055,163.005178700268
1500,medium_variant,5yearly,2060,152.647635363605
1500,medium_variant,5yearly,2065,143.261743752801
1500,medium_variant,5yearly,2070,134.693351874038
1500,medium_variant,5yearly,2075,126.966810542068
1500,medium_variant,5yearly,2080,119.723937410449
1500,medium_variant,5yearly,2085,112.917064084977
1500,medium_variant,5yearly,2090,106.44972857604
1500,medium_variant,5yearly,2095,100.28614820461
