region,variant,freq,year,under60mortalityper1000livebirth
931,estimates,5yearly,1950,463.525420945701
931,estimates,5yearly,1955,427.313946983833
931,estimates,5yearly,1960,390.808570396775
931,estimates,5yearly,1965,359.159878701162
931,estimates,5yearly,1970,327.504430199915
931,estimates,5yearly,1975,305.681825802052
931,estimates,5yearly,1980,282.477982149887
931,estimates,5yearly,1985,262.187845062277
931,estimates,5yearly,1990,242.102177037398
931,estimates,5yearly,1995,219.041744597604
931,estimates,5yearly,2000,196.82831067108
931,estimates,5yearly,2005,177.989182929069
931,estimates,5yearly,2010,164.518097695874
931,medium_variant,5yearly,2015,152.890011253945
931,medium_variant,5yearly,2020,140.858669978807
931,medium_variant,5yearly,2025,129.580134805552
931,medium_variant,5yearly,2030,118.650288332853
931,medium_variant,5yearly,2035,108.284465052584
931,medium_variant,5yearly,2040,98.4662272525524
931,medium_variant,5yearly,2045,89.2627494265744
931,medium_variant,5yearly,2050,81.0567268249701
931,medium_variant,5yearly,2055,73.7444583346442
931,medium_variant,5yearly,2060,67.2340598701463
931,medium_variant,5yearly,2065,61.4845569185334
931,medium_variant,5yearly,2070,56.2361885495992
931,medium_variant,5yearly,2075,51.411704903263
931,medium_variant,5yearly,2080,46.9549431092109
931,medium_variant,5yearly,2085,42.8869932041313
931,medium_variant,5yearly,2090,39.1293061548957
931,medium_variant,5yearly,2095,35.6082601834938
931,estimates,5yearly,Regi,South America
931,medium_variant,5yearly,Regi,South America
